cell_id,ix,iy,xmin_km,xmax_km,ymin_km,ymax_km,x_center_km,y_center_km,centroid_longitude,centroid_latitude,onset_bin,onset_minutes,onset_hours,support_candidate_next1,support_candidate_next2,total_cell_events,peak_count,peak_rate_per_hour,confidence_class,occupied,distance_to_mw64_km,distance_to_mw71_km
561,10,1,-17.0,-16.0,-28.0,-27.0,-16.5,-27.5,-117.72523150290284,35.49222728825452,,,,,,0,0,0.0,no events,False,31.50478218120293,33.71476587561875
562,10,2,-17.0,-16.0,-27.0,-26.0,-16.5,-26.5,-117.72525185503513,35.50124035620739,,,,,,0,0,0.0,no events,False,30.765889228639953,32.78249893834708
563,10,3,-17.0,-16.0,-26.0,-25.0,-16.5,-25.5,-117.72527221470224,35.51025341066014,,,,,,0,0,0.0,no events,False,30.04211343718757,31.854340916705027
564,10,4,-17.0,-16.0,-25.0,-24.0,-16.5,-24.5,-117.72529258190772,35.519266451611365,,,,,,0,0,0.0,no events,False,29.334573791291874,30.930661710228712
565,10,5,-17.0,-16.0,-24.0,-23.0,-16.5,-23.5,-117.72531295665506,35.528279479059606,,,,,,0,0,0.0,no events,False,28.6444734505742,30.011874856922034
566,10,6,-17.0,-16.0,-23.0,-22.0,-16.5,-22.5,-117.72533333894786,35.53729249300344,,,,,,0,0,0.0,no events,False,27.973103135057297,29.098443790390053
567,10,7,-17.0,-16.0,-22.0,-21.0,-16.5,-21.5,-117.72535372878964,35.54630549344141,,,,,,1,1,2.0,no onset,True,27.321843619134754,28.190889124279675
568,10,8,-17.0,-16.0,-21.0,-20.0,-16.5,-20.5,-117.72537412618392,35.55531848037211,,,,,,1,1,2.0,no onset,True,26.692166987570655,27.28979714494724
569,10,9,-17.0,-16.0,-20.0,-19.0,-16.5,-19.5,-117.72539453113416,35.56433145379412,,,,,,0,0,0.0,no events,False,26.085636243654452,26.395829723789912
570,10,10,-17.0,-16.0,-19.0,-18.0,-16.5,-18.5,-117.72541494364404,35.57334441370595,,,,,,0,0,0.0,no events,False,25.503902798986687,25.50973589440415
571,10,11,-17.0,-16.0,-18.0,-17.0,-16.5,-17.5,-117.725435363717,35.58235736010624,,,,,,0,0,0.0,no events,False,24.948701323396836,24.632365375602728
572,10,12,-17.0,-16.0,-17.0,-16.0,-16.5,-16.5,-117.72545579135664,35.59137029299352,,,,,,0,0,0.0,no events,False,24.421841402072147,23.764684357090307
573,10,13,-17.0,-16.0,-16.0,-15.0,-16.5,-15.5,-117.72547622656649,35.600383212366374,,,,,,0,0,0.0,no events,False,23.92519544772555,22.907793896119138
574,10,14,-17.0,-16.0,-15.0,-14.0,-16.5,-14.5,-117.72549666935008,35.60939611822339,,,,,,0,0,0.0,no events,False,23.460682363387676,22.06295129356029
575,10,15,-17.0,-16.0,-14.0,-13.0,-16.5,-13.5,-117.72551711971096,35.618409010563134,,,,,,0,0,0.0,no events,False,23.030246561851474,21.231594814731988
576,10,16,-17.0,-16.0,-13.0,-12.0,-16.5,-12.5,-117.72553757765274,35.62742188938419,,,,,,0,0,0.0,no events,False,22.635832134992825,20.415372075274423
577,10,17,-17.0,-16.0,-12.0,-11.0,-16.5,-11.5,-117.72555804317894,35.636434754685126,,,,,,0,0,0.0,no events,False,22.27935223895605,19.61617229652195
578,10,18,-17.0,-16.0,-11.0,-10.0,-16.5,-10.5,-117.72557851629306,35.645447606464536,,,,,,0,0,0.0,no events,False,21.962654118557214,18.836162405378005
579,10,19,-17.0,-16.0,-10.0,-9.0,-16.5,-9.5,-117.72559899699876,35.65446044472101,,,,,,0,0,0.0,no events,False,21.68748062074708,18.07782654958046
580,10,20,-17.0,-16.0,-9.0,-8.0,-16.5,-8.5,-117.72561948529952,35.66347326945311,,,,,,0,0,0.0,no events,False,21.4554295090819,17.344007937949545
581,10,21,-17.0,-16.0,-8.0,-7.0,-16.5,-7.5,-117.725639981199,35.67248608065944,,,,,,0,0,0.0,no events,False,21.267912336735936,16.63795089386302
582,10,22,-17.0,-16.0,-7.0,-6.0,-16.5,-6.5,-117.72566048470068,35.68149887833856,,,,,,0,0,0.0,no events,False,21.126114997958965,15.963339517204345
583,10,23,-17.0,-16.0,-6.0,-5.0,-16.5,-5.5,-117.72568099580816,35.69051166248908,,,,,,0,0,0.0,no events,False,21.0309622854231,15.32432729800817
584,10,24,-17.0,-16.0,-5.0,-4.0,-16.5,-4.5,-117.72570151452504,35.699524433109595,,,,,,0,0,0.0,no events,False,20.98308877155103,14.725549420358442
585,10,25,-17.0,-16.0,-4.0,-3.0,-16.5,-3.5,-117.72572204085482,35.70853719019868,,,,,,0,0,0.0,no events,False,20.982818069522814,14.172106559236683
586,10,26,-17.0,-16.0,-3.0,-2.0,-16.5,-2.5,-117.72574257480116,35.71754993375493,,,,,,0,0,0.0,no events,False,21.030152017581692,13.66950631593182
587,10,27,-17.0,-16.0,-2.0,-1.0,-16.5,-1.5,-117.72576311636765,35.726562663776946,,,,,,0,0,0.0,no events,False,21.124770617133276,13.223547236511104
588,10,28,-17.0,-16.0,-1.0,0.0,-16.5,-0.5,-117.72578366555778,35.73557538026331,,,,,,0,0,0.0,no events,False,21.266042729440745,12.840132402400723
589,10,29,-17.0,-16.0,0.0,1.0,-16.5,0.5,-117.7258042223752,35.74458808321262,,,,,,0,0,0.0,no events,False,21.453046709367452,12.525006934374188
590,10,30,-17.0,-16.0,1.0,2.0,-16.5,1.5,-117.72582478682352,35.753600772623486,,,,,,0,0,0.0,no events,False,21.68459943965311,12.283427750471853
591,10,31,-17.0,-16.0,2.0,3.0,-16.5,2.5,-117.72584535890628,35.7626134484945,,,,,,0,0,0.0,no events,False,21.95929171449084,12.119793558307935
592,10,32,-17.0,-16.0,3.0,4.0,-16.5,3.5,-117.72586593862708,35.77162611082424,,,,,,0,0,0.0,no events,False,22.275527655838104,12.037283517926419
593,10,33,-17.0,-16.0,4.0,5.0,-16.5,4.5,-117.72588652598952,35.78063875961135,,,,,,0,0,0.0,no events,False,22.631565833806338,12.03756591200578
594,10,34,-17.0,-16.0,5.0,6.0,-16.5,5.5,-117.7259071209972,35.78965139485441,,,,,,0,0,0.0,no events,False,23.025559967866418,12.120634953698756
595,10,35,-17.0,-16.0,6.0,7.0,-16.5,6.5,-117.72592772365373,35.79866401655201,,,,,,0,0,0.0,no events,False,23.455597446616334,12.28481136508675
596,10,36,-17.0,-16.0,7.0,8.0,-16.5,7.5,-117.7259483339627,35.80767662470277,,,,,,0,0,0.0,no events,False,23.91973434889311,12.526906596231374
597,10,37,-17.0,-16.0,8.0,9.0,-16.5,8.5,-117.72596895192774,35.8166892193053,,,,,,0,0,0.0,no events,False,24.416026111255675,12.842514841947647
598,10,38,-17.0,-16.0,9.0,10.0,-16.5,9.5,-117.7259895775524,35.82570180035821,,,,,,0,0,0.0,no events,False,24.942553413983525,13.226374637843364
599,10,39,-17.0,-16.0,10.0,11.0,-16.5,10.5,-117.72601021084036,35.834714367860094,,,,,,0,0,0.0,no events,False,25.497443216003507,13.672738740118113
600,10,40,-17.0,-16.0,11.0,12.0,-16.5,11.5,-117.72603085179516,35.84372692180957,,,,,,0,0,0.0,no events,False,26.078885142912558,14.175703977244558
601,10,41,-17.0,-16.0,12.0,13.0,-16.5,12.5,-117.7260515004205,35.852739462205264,,,,,,0,0,0.0,no events,False,26.685143620395365,14.729473237200565
602,10,42,-17.0,-16.0,13.0,14.0,-16.5,13.5,-117.72607215671992,35.86175198904577,,,,,,0,0,0.0,no events,False,27.314566256578736,15.328541367016896
603,10,43,-17.0,-16.0,14.0,15.0,-16.5,14.5,-117.72609282069708,35.8707645023297,,,,,,0,0,0.0,no events,False,27.965589025245507,15.967810715163452
604,10,44,-17.0,-16.0,15.0,16.0,-16.5,15.5,-117.72611349235557,35.87977700205569,,,,,,0,0,0.0,no events,False,28.63673880302773,16.642649357305743
605,10,45,-17.0,-16.0,16.0,17.0,-16.5,16.5,-117.72613417169904,35.88878948822234,,,,,,0,0,0.0,no events,False,29.32663378256591,17.348907061402162
606,10,46,-17.0,-16.0,17.0,18.0,-16.5,17.5,-117.72615485873112,35.897801960828296,,,,,,1,1,2.0,no onset,True,30.033982232808192,18.082902831683587
607,10,47,-17.0,-16.0,18.0,19.0,-16.5,18.5,-117.72617555345543,35.906814419872134,,,,,,0,0,0.0,no events,False,30.757580017038734,18.841395208822803
608,10,48,-17.0,-16.0,19.0,20.0,-16.5,19.5,-117.7261962558756,35.91582686535252,,,,,,0,0,0.0,no events,False,31.496307216060146,19.621543568485926
609,10,49,-17.0,-16.0,20.0,21.0,-16.5,20.5,-117.72621696599528,35.92483929726802,,,,,,0,0,0.0,no events,False,32.249124143026656,20.420866059130105
610,10,50,-17.0,-16.0,21.0,22.0,-16.5,21.5,-117.72623768381808,35.93385171561734,,,,,,0,0,0.0,no events,False,33.015066980641535,21.23719777183121
611,10,51,-17.0,-16.0,22.0,23.0,-16.5,22.5,-117.72625840934764,35.94286412039903,,,,,,0,0,0.0,no events,False,33.79324322227964,22.068651245484237
612,10,52,-17.0,-16.0,23.0,24.0,-16.5,23.5,-117.72627914258764,35.95187651161175,,,,,,0,0,0.0,no events,False,34.58282705656163,22.913580392198718
613,10,53,-17.0,-16.0,24.0,25.0,-16.5,24.5,-117.72629988354166,35.96088888925415,,,,,,0,0,0.0,no events,False,35.38305479983255,23.770548268491705
614,10,54,-17.0,-16.0,25.0,26.0,-16.5,25.5,-117.7263206322134,35.96990125332481,,,,,,0,0,0.0,no events,False,36.19322045234239,24.638298715204233
615,10,55,-17.0,-16.0,26.0,27.0,-16.5,26.5,-117.7263413886065,35.978913603822384,,,,,,0,0,0.0,no events,False,37.012671430953986,25.515731660577067
616,11,0,-16.0,-15.0,-29.0,-28.0,-15.5,-28.5,-117.71419171701184,35.48323037362676,,,,,,0,0,0.0,no events,False,31.616588547191157,34.3165349140878
617,11,1,-16.0,-15.0,-28.0,-27.0,-15.5,-27.5,-117.71421082861936,35.49224345804361,,,,,,0,0,0.0,no events,False,30.847970939857312,33.37111576056078
618,11,2,-16.0,-15.0,-27.0,-26.0,-15.5,-26.5,-117.71422994730172,35.501256528962706,,,,,,0,0,0.0,no events,False,30.092955169776584,32.42897108604725
619,11,3,-16.0,-15.0,-26.0,-25.0,-15.5,-25.5,-117.71424907306236,35.510269586382634,,,,,,0,0,0.0,no events,False,29.3525908668057,31.4903947942008
620,11,4,-16.0,-15.0,-25.0,-24.0,-15.5,-24.5,-117.71426820590445,35.51928263030193,,,,,,0,0,0.0,no events,False,28.628014781643305,30.555715715550985
621,11,5,-16.0,-15.0,-24.0,-23.0,-15.5,-23.5,-117.71428734583137,35.52829566071918,,,,,,0,0,0.0,no events,False,27.92045612238256,29.62530272393026
622,11,6,-16.0,-15.0,-23.0,-22.0,-15.5,-22.5,-117.71430649284642,35.53730867763292,,,,,,0,0,0.0,no events,False,27.231241430125653,28.69957072988114
623,11,7,-16.0,-15.0,-22.0,-21.0,-15.5,-21.5,-117.71432564695291,35.54632168104175,,,,,,0,0,0.0,no events,False,26.56179868852435,27.7789877186767
624,11,8,-16.0,-15.0,-21.0,-20.0,-15.5,-20.5,-117.71434480815422,35.55533467094422,,,,,,1,1,2.0,no onset,True,25.91366028398142,26.86408303421748
625,11,9,-16.0,-15.0,-20.0,-19.0,-15.5,-19.5,-117.7143639764536,35.56434764733891,,,,,,0,0,0.0,no events,False,25.288464347553774,25.95545714997661
626,11,10,-16.0,-15.0,-19.0,-18.0,-15.5,-18.5,-117.71438315185442,35.57336061022438,,,,,,1,1,2.0,no onset,True,24.68795392091861,25.053793214984683
627,11,11,-16.0,-15.0,-18.0,-17.0,-15.5,-17.5,-117.71440233436,35.582373559599205,,,,,,1,1,2.0,no onset,True,24.113973304814422,24.159870716834412
628,11,12,-16.0,-15.0,-17.0,-16.0,-15.5,-16.5,-117.71442152397364,35.591386495461954,,,,,,0,0,0.0,no events,False,23.568460880787374,23.274581664319843
629,11,13,-16.0,-15.0,-16.0,-15.0,-15.5,-15.5,-117.7144407206987,35.60039941781122,,,,,,1,1,2.0,no onset,True,23.053437661943324,22.398949757612165
630,11,14,-16.0,-15.0,-15.0,-14.0,-15.5,-14.5,-117.7144599245385,35.60941232664556,,,,,,1,1,2.0,no onset,True,22.570990846150487,21.534153079212903
631,11,15,-16.0,-15.0,-14.0,-13.0,-15.5,-13.5,-117.7144791354964,35.618425221963555,,,,,,1,1,2.0,no onset,True,22.12325173931064,20.68155089527657
632,11,16,-16.0,-15.0,-13.0,-12.0,-15.5,-12.5,-117.7144983535757,35.62743810376379,,,,,,3,1,2.0,no onset,True,21.71236761076077,19.842715187918603
633,11,17,-16.0,-15.0,-12.0,-11.0,-15.5,-11.5,-117.7145175787798,35.636450972044834,,,,,,0,0,0.0,no events,False,21.340467356848478,19.01946751683117
634,11,18,-16.0,-15.0,-11.0,-10.0,-15.5,-10.5,-117.71453681111198,35.64546382680527,,,,,,0,0,0.0,no events,False,21.00962129008083,18.21392168696068
635,11,19,-16.0,-15.0,-10.0,-9.0,-15.5,-9.5,-117.71455605057558,35.65447666804372,,,,,,0,0,0.0,no events,False,20.721795928358134,17.42853240561801
636,11,20,-16.0,-15.0,-9.0,-8.0,-15.5,-8.5,-117.71457529717404,35.66348949575871,,,,,,0,0,0.0,no events,False,20.47880529328852,16.666149537569186
637,11,21,-16.0,-15.0,-8.0,-7.0,-15.5,-7.5,-117.71459455091062,35.67250230994884,,,,,,0,0,0.0,no events,False,20.282260869644787,15.930076553600054
638,11,22,-16.0,-15.0,-7.0,-6.0,-15.5,-6.5,-117.71461381178868,35.681515110612736,,,,,,0,0,0.0,no events,False,20.133522933859,15.224130109746786
639,11,23,-16.0,-15.0,-6.0,-5.0,-15.5,-5.5,-117.71463307981162,35.69052789774895,,,,,,0,0,0.0,no events,False,20.033656318109493,14.552695152219716
640,11,24,-16.0,-15.0,-5.0,-4.0,-15.5,-4.5,-117.71465235498276,35.69954067135607,,,,,,0,0,0.0,no events,False,19.983393736200828,13.920766314696175
641,11,25,-16.0,-15.0,-4.0,-3.0,-15.5,-3.5,-117.71467163730549,35.708553431432705,,,,,,0,0,0.0,no events,False,19.98310949176661,13.333961653736681
642,11,26,-16.0,-15.0,-3.0,-2.0,-15.5,-2.5,-117.71469092678312,35.71756617797743,,,,,,0,0,0.0,no events,False,20.032805712227002,12.79848944126848
643,11,27,-16.0,-15.0,-2.0,-1.0,-15.5,-1.5,-117.71471022341906,35.726578910988856,,,,,,0,0,0.0,no events,False,20.13211226989699,12.321044216023305
644,11,28,-16.0,-15.0,-1.0,0.0,-15.5,-0.5,-117.71472952721666,35.73559163046557,,,,,,0,0,0.0,no events,False,20.28030039697734,11.908607356367991
645,11,29,-16.0,-15.0,0.0,1.0,-15.5,0.5,-117.71474883817928,35.74460433640616,,,,,,0,0,0.0,no events,False,20.476308845481434,11.568134152190765
646,11,30,-16.0,-15.0,1.0,2.0,-15.5,1.5,-117.71476815631031,35.753617028809245,,,,,,0,0,0.0,no events,False,20.718780458305055,11.306127823354151
647,11,31,-16.0,-15.0,2.0,3.0,-15.5,2.5,-117.71478748161312,35.7626297076734,,,,,,0,0,0.0,no events,False,21.00610633657141,11.128132141242904
648,11,32,-16.0,-15.0,3.0,4.0,-15.5,3.5,-117.71480681409106,35.771642372997235,,,,,,0,0,0.0,no events,False,21.33647447839609,11.038211972412194
