event_id,event_time,latitude,longitude,depth_km,magnitude,x_km,y_km,elapsed_minutes,elapsed_hours,time_bin,nearest_line_id,nearest_segment_id,global_segment_id,segment_strike_deg,segment_mid_x_km,segment_mid_y_km,distance_to_segment_km,along_line_position_km,assigned_to_segment
57,2019-07-04 17:43:48.940000+00:00,35.74395579518505,-117.53507669112088,5.593507400000001,3.16,0.7519740417406529,0.4145341327410875,9.998333333333331,0.1666388888888889,0,209,0,212,131.24048094587266,-0.8527152690272805,-1.295694075148306,2.344220342839321,0.07508450030233724,True
58,2019-07-04 17:44:32.580000+00:00,35.68564679518505,-117.49931448053552,3.53944529,4.02,3.989723337506193,-6.054202382056953,10.725666666666664,0.1787611111111111,0,596,0,603,43.37364373204403,4.0030153342206996,-6.153764613431463,0.07805751168674865,0.0,True
59,2019-07-04 17:45:05.640000+00:00,35.69487979518505,-117.47712214645765,4.766076020000001,3.21,5.997885322730016,-5.028641533562048,11.276666666666667,0.1879444444444444,0,642,1,670,127.5735919760456,5.19825042242457,-5.5620423604491895,0.9103592204367384,1.3587597344431135,True
60,2019-07-04 17:45:23.600000+00:00,35.70646379518505,-117.53111898237304,5.615281910000001,3.07,1.1104858501351778,-3.745312471537576,11.576,0.1929333333333333,0,274,0,277,124.1350768869179,1.961736065050005,-4.045083782783638,0.5923243573029949,0.0,True
61,2019-07-04 17:45:28.760000+00:00,35.71193279518505,-117.54972337718884,0.97005311,3.18,-0.5731101893292974,-3.138558072270815,11.662,0.1943666666666667,0,250,0,253,156.23156886295124,-1.1547950390410153,-4.026215356974324,1.0023149301916092,0.23424315587352332,True
62,2019-07-04 17:46:03.260000+00:00,35.637526795185046,-117.60167101483177,10.7468081,3.07,-5.278775192521007,-11.39257728317242,12.237,0.20395,0,644,0,672,49.276557072561474,-5.431100907499896,-13.133372658653894,1.6223460085041244,0.0,True
63,2019-07-04 17:46:20.160000+00:00,35.65781479518505,-117.52207447501245,4.99833746,2.88,1.9301552120126504,-9.142930638793077,12.518666666666666,0.2086444444444444,0,189,1,192,29.85854600182663,1.7671802102845613,-9.147382983332028,0.13912459473471792,1.0261719389038548,True
64,2019-07-04 17:46:49.500000+00:00,35.63425079518505,-117.60230577918657,11.01536039,3.24,-5.336486612346269,-11.756022564056137,13.007666666666667,0.2167944444444444,0,644,0,672,49.276557072561474,-5.431100907499896,-13.133372658653894,1.2595707587474063,0.0,True
65,2019-07-04 17:47:17.540000+00:00,35.74410179518505,-117.536338701679,6.44271329,3.76,0.6378186706895874,0.4307245144266375,13.475,0.2245833333333333,0,766,0,803,136.5870350489437,-1.2563828900770293,-0.8812798694399029,2.2776618496956402,0.8231843546210809,True
66,2019-07-04 17:47:40.720000+00:00,35.72343579518505,-117.55573020795666,4.5338145800000005,3.05,-1.116510536347457,-1.8622050645283996,13.861333333333333,0.2310222222222222,0,210,0,213,141.7066459152798,-0.7481874549786166,-1.4264141283421572,0.5593254885863712,0.19815777203794696,True
67,2019-07-04 17:47:54.600000+00:00,35.72312679518505,-117.55507018563394,4.6426871300000006,3.77,-1.05679748193736,-1.896497123914846,14.092666666666666,0.2348777777777777,0,210,0,213,141.7066459152798,-0.7481874549786166,-1.4264141283421572,0.5392789507619625,0.19815777203794696,True
68,2019-07-04 17:48:15.360000+00:00,35.70904779518505,-117.5001051689028,6.19593551,3.11,3.917005160633396,-3.457813810947137,14.438666666666668,0.2406444444444444,0,308,0,312,37.629019207051755,4.309158861764292,-3.6040453851283427,0.399859246249378,0.25973182208032813,True
