ot,lat,lon,dep,mag,source_day,ot_utc
2019-07-19T13:56:07.747000Z,35.67007,-117.43606,7.01,1.09,20190719,2019-07-19T13:56:07.747000Z
2019-07-19T13:56:40.207000Z,36.07906,-117.82766,0.0,1.45,20190719,2019-07-19T13:56:40.207000Z
2019-07-19T13:56:47.518000Z,35.91739,-117.66482,7.49,1.17,20190719,2019-07-19T13:56:47.518000Z
2019-07-19T13:57:01.697000Z,35.66695,-117.64337,4.76,1.56,20190719,2019-07-19T13:57:01.697000Z
2019-07-19T13:57:05.257000Z,36.25977,-118.01623,30.0,1.56,20190719,2019-07-19T13:57:05.257000Z
2019-07-19T13:57:14.409000Z,36.18503,-117.90441,0.0,1.29,20190719,2019-07-19T13:57:14.409000Z
2019-07-19T13:57:29.389000Z,35.66791,-117.52235,12.29,1.41,20190719,2019-07-19T13:57:29.389000Z
2019-07-19T13:57:30.223000Z,35.94998,-117.71673,2.59,1.15,20190719,2019-07-19T13:57:30.223000Z
2019-07-19T13:57:55.917000Z,35.4914,-117.1945,0.0,0.64,20190719,2019-07-19T13:57:55.917000Z
2019-07-19T13:58:03.229000Z,35.95048,-117.68173,6.66,0.93,20190719,2019-07-19T13:58:03.229000Z
2019-07-19T13:58:25.414000Z,35.61138,-117.27762,6.71,0.6,20190719,2019-07-19T13:58:25.414000Z
2019-07-19T13:58:38.264000Z,35.60518,-117.38589,0.0,0.18,20190719,2019-07-19T13:58:38.264000Z
2019-07-19T13:58:39.647000Z,36.09826,-117.84766,5.58,0.85,20190719,2019-07-19T13:58:39.647000Z
2019-07-19T13:58:52.177000Z,36.11384,-117.82466,3.23,1.26,20190719,2019-07-19T13:58:52.177000Z
2019-07-19T13:59:33.748000Z,36.10964,-117.8341,4.31,0.87,20190719,2019-07-19T13:59:33.748000Z
2019-07-19T13:59:38.960000Z,35.61088,-117.46772,10.22,0.5,20190719,2019-07-19T13:59:38.960000Z
2019-07-19T13:59:47.215000Z,35.69021,-117.45036,7.85,1.06,20190719,2019-07-19T13:59:47.215000Z
2019-07-19T13:59:58.941000Z,35.47296,-117.44254,1.88,0.46,20190719,2019-07-19T13:59:58.941000Z
2019-07-19T14:00:09.536000Z,35.65025,-117.45685,5.44,0.61,20190719,2019-07-19T14:00:09.536000Z
2019-07-19T14:00:17.128000Z,35.63051,-117.45308,0.0,0.04,20190719,2019-07-19T14:00:17.128000Z
2019-07-19T14:00:23.773000Z,35.85978,-117.6661,7.63,0.84,20190719,2019-07-19T14:00:23.773000Z
2019-07-19T14:00:46.464000Z,35.97536,-117.93165,19.08,0.59,20190719,2019-07-19T14:00:46.464000Z
2019-07-19T14:00:47.489000Z,35.65082,-117.80863,6.5,0.37,20190719,2019-07-19T14:00:47.489000Z
2019-07-19T14:01:10.366000Z,35.93462,-117.67883,7.09,-0.09,20190719,2019-07-19T14:01:10.366000Z
2019-07-19T14:01:18.178000Z,35.64184,-117.43931,5.99,1.56,20190719,2019-07-19T14:01:18.178000Z
2019-07-19T14:01:48.088000Z,36.07765,-117.81964,0.78,1.19,20190719,2019-07-19T14:01:48.088000Z
2019-07-19T14:02:13.268000Z,35.66538,-117.42252,2.53,1.45,20190719,2019-07-19T14:02:13.268000Z
2019-07-19T14:02:13.330000Z,35.83942,-117.62954,9.68,1.76,20190719,2019-07-19T14:02:13.330000Z
2019-07-19T14:02:46.975000Z,35.77071,-117.59519,8.66,1.39,20190719,2019-07-19T14:02:46.975000Z
2019-07-19T14:03:12.840000Z,35.82508,-117.63498,9.24,1.11,20190719,2019-07-19T14:03:12.840000Z
2019-07-19T14:03:16.519000Z,35.74605,-117.46112,6.84,1.73,20190719,2019-07-19T14:03:16.519000Z
2019-07-19T14:03:18.433000Z,35.65545,-117.5071,7.23,1.15,20190719,2019-07-19T14:03:18.433000Z
2019-07-19T14:03:54.657000Z,35.52243,-117.5098,0.0,0.36,20190719,2019-07-19T14:03:54.657000Z
2019-07-19T14:03:58.605000Z,35.75749,-117.33611,1.33,0.43,20190719,2019-07-19T14:03:58.605000Z
2019-07-19T14:04:02.443000Z,36.13076,-117.78284,0.09,0.89,20190719,2019-07-19T14:04:02.443000Z
2019-07-19T14:04:24.157000Z,35.58221,-117.52826,6.31,0.31,20190719,2019-07-19T14:04:24.157000Z
2019-07-19T14:04:27.733000Z,36.10184,-117.8181,0.0,0.16,20190719,2019-07-19T14:04:27.733000Z
2019-07-19T14:04:43.510000Z,35.74449,-117.57016,0.0,0.13,20190719,2019-07-19T14:04:43.510000Z
2019-07-19T14:04:51.695000Z,36.10326,-117.85256,6.63,0.55,20190719,2019-07-19T14:04:51.695000Z
2019-07-19T14:05:03.897000Z,35.90411,-117.66659,6.14,1.86,20190719,2019-07-19T14:05:03.897000Z
2019-07-19T14:05:16.206000Z,35.66788,-117.43873,5.39,1.4,20190719,2019-07-19T14:05:16.206000Z
2019-07-19T14:05:33.910000Z,36.03615,-117.64296,0.0,0.13,20190719,2019-07-19T14:05:33.910000Z
2019-07-19T14:05:49.216000Z,36.03948,-117.81874,0.02,0.36,20190719,2019-07-19T14:05:49.216000Z
2019-07-19T14:05:57.230000Z,35.63578,-117.47602,10.46,0.68,20190719,2019-07-19T14:05:57.230000Z
2019-07-19T14:06:21.671000Z,35.68158,-117.51415,10.9,1.46,20190719,2019-07-19T14:06:21.671000Z
2019-07-19T14:06:58.944000Z,35.94916,-117.35413,0.49,1.02,20190719,2019-07-19T14:06:58.944000Z
2019-07-19T14:07:05.712000Z,35.61553,-117.41259,6.64,1.23,20190719,2019-07-19T14:07:05.712000Z
2019-07-19T14:07:42.057000Z,35.80321,-117.60488,7.13,0.77,20190719,2019-07-19T14:07:42.057000Z
2019-07-19T14:07:55.898000Z,35.68246,-117.48829,6.93,0.64,20190719,2019-07-19T14:07:55.898000Z
2019-07-19T14:08:20.511000Z,35.83659,-117.56466,5.16,0.25,20190719,2019-07-19T14:08:20.511000Z
2019-07-19T14:08:34.956000Z,36.21866,-117.65598,0.0,0.61,20190719,2019-07-19T14:08:34.956000Z
2019-07-19T14:08:43.785000Z,35.59261,-117.65896,18.9,0.29,20190719,2019-07-19T14:08:43.785000Z
2019-07-19T14:08:46.320000Z,35.50502,-117.52709,0.0,0.24,20190719,2019-07-19T14:08:46.320000Z
2019-07-19T14:08:58.316000Z,35.42324,-117.24747,24.89,0.98,20190719,2019-07-19T14:08:58.316000Z
2019-07-19T14:09:02.404000Z,35.7741,-117.49658,6.32,0.25,20190719,2019-07-19T14:09:02.404000Z
2019-07-19T14:09:19.483000Z,35.9235,-117.46677,11.57,0.27,20190719,2019-07-19T14:09:19.483000Z
2019-07-19T14:09:24.345000Z,35.87009,-117.29669,0.0,0.66,20190719,2019-07-19T14:09:24.345000Z
2019-07-19T14:09:38.691000Z,35.5865,-117.4622,0.0,0.29,20190719,2019-07-19T14:09:38.691000Z
2019-07-19T14:10:07.186000Z,36.19411,-117.61774,0.0,0.36,20190719,2019-07-19T14:10:07.186000Z
2019-07-19T14:10:07.539000Z,35.57643,-117.50771,5.53,0.31,20190719,2019-07-19T14:10:07.539000Z
2019-07-19T14:10:25.867000Z,35.58085,-117.33276,3.66,2.25,20190719,2019-07-19T14:10:25.867000Z
2019-07-19T14:10:58.133000Z,35.89303,-117.64801,12.95,0.96,20190719,2019-07-19T14:10:58.133000Z
2019-07-19T14:11:06.335000Z,35.828,-117.51614,6.44,1.03,20190719,2019-07-19T14:11:06.335000Z
2019-07-19T14:11:21.373000Z,36.07497,-117.83937,9.2,1.06,20190719,2019-07-19T14:11:21.373000Z
2019-07-19T14:11:26.060000Z,35.6937,-117.53493,4.77,0.84,20190719,2019-07-19T14:11:26.060000Z
2019-07-19T14:11:42.455000Z,35.98119,-117.64569,0.0,0.75,20190719,2019-07-19T14:11:42.455000Z
2019-07-19T14:11:52.196000Z,36.18175,-117.88054,0.0,0.39,20190719,2019-07-19T14:11:52.196000Z
2019-07-19T14:12:04.077000Z,35.93633,-117.57253,4.31,-0.1,20190719,2019-07-19T14:12:04.077000Z
2019-07-19T14:12:09.900000Z,35.75471,-117.56877,4.72,0.49,20190719,2019-07-19T14:12:09.900000Z
2019-07-19T14:12:22.588000Z,36.12034,-117.82428,4.0,0.51,20190719,2019-07-19T14:12:22.588000Z
2019-07-19T14:13:00.261000Z,36.04435,-117.41354,10.34,0.29,20190719,2019-07-19T14:13:00.261000Z
2019-07-19T14:13:04.421000Z,35.81833,-117.5944,0.0,0.27,20190719,2019-07-19T14:13:04.421000Z
2019-07-19T14:13:19.079000Z,35.60113,-117.39372,5.43,1.39,20190719,2019-07-19T14:13:19.079000Z
2019-07-19T14:13:22.155000Z,35.75367,-118.01357,0.0,1.22,20190719,2019-07-19T14:13:22.155000Z
2019-07-19T14:13:30.429000Z,35.94832,-117.64513,11.26,0.83,20190719,2019-07-19T14:13:30.429000Z
2019-07-19T14:14:05.180000Z,35.90819,-117.68652,6.21,0.95,20190719,2019-07-19T14:14:05.180000Z
2019-07-19T14:14:15.917000Z,36.04216,-117.81179,2.22,1.21,20190719,2019-07-19T14:14:15.917000Z
2019-07-19T14:14:19.333000Z,35.60897,-117.4035,6.91,0.82,20190719,2019-07-19T14:14:19.333000Z
2019-07-19T14:14:42.205000Z,35.90103,-117.67249,6.11,0.79,20190719,2019-07-19T14:14:42.205000Z
2019-07-19T14:15:04.679000Z,35.97339,-117.72372,0.86,-0.08,20190719,2019-07-19T14:15:04.679000Z
2019-07-19T14:15:15.834000Z,35.68173,-117.48097,10.21,0.52,20190719,2019-07-19T14:15:15.834000Z
2019-07-19T14:15:25.197000Z,35.71408,-117.49673,2.22,0.21,20190719,2019-07-19T14:15:25.197000Z
2019-07-19T14:15:34.579000Z,36.09,-117.84811,2.98,1.59,20190719,2019-07-19T14:15:34.579000Z
2019-07-19T14:15:55.027000Z,35.59277,-117.49231,10.25,1.35,20190719,2019-07-19T14:15:55.027000Z
2019-07-19T14:16:21.025000Z,35.63283,-117.44384,2.76,0.8,20190719,2019-07-19T14:16:21.025000Z
2019-07-19T14:16:27.531000Z,35.86906,-117.6768,1.73,0.5,20190719,2019-07-19T14:16:27.531000Z
2019-07-19T14:16:49.276000Z,35.95677,-117.28101,5.28,1.08,20190719,2019-07-19T14:16:49.276000Z
2019-07-19T14:17:05.249000Z,35.69923,-117.47841,8.21,0.88,20190719,2019-07-19T14:17:05.249000Z
2019-07-19T14:17:26.594000Z,35.80331,-117.59965,6.79,0.51,20190719,2019-07-19T14:17:26.594000Z
2019-07-19T14:17:49.078000Z,35.71331,-117.49952,2.24,1.23,20190719,2019-07-19T14:17:49.078000Z
2019-07-19T14:18:04.864000Z,35.71085,-117.55832,11.39,1.56,20190719,2019-07-19T14:18:04.864000Z
2019-07-19T14:18:31.385000Z,35.65745,-117.52371,12.79,0.58,20190719,2019-07-19T14:18:31.385000Z
2019-07-19T14:18:55.847000Z,36.10552,-117.84,3.44,1.04,20190719,2019-07-19T14:18:55.847000Z
2019-07-19T14:19:35.149000Z,36.13861,-117.87578,0.0,0.12,20190719,2019-07-19T14:19:35.149000Z
2019-07-19T14:19:35.246000Z,35.52356,-117.59217,10.21,0.63,20190719,2019-07-19T14:19:35.246000Z
2019-07-19T14:19:48.560000Z,36.16958,-117.69547,0.0,0.26,20190719,2019-07-19T14:19:48.560000Z
2019-07-19T14:19:55.958000Z,35.56428,-117.65925,30.0,0.71,20190719,2019-07-19T14:19:55.958000Z
2019-07-19T14:20:11.991000Z,35.66121,-117.88594,7.62,0.54,20190719,2019-07-19T14:20:11.991000Z
2019-07-19T14:20:17.506000Z,35.74509,-117.54381,0.0,0.07,20190719,2019-07-19T14:20:17.506000Z
2019-07-19T14:20:31.789000Z,35.56625,-117.34523,8.49,0.64,20190719,2019-07-19T14:20:31.789000Z
2019-07-19T14:20:49.219000Z,36.0447,-117.66121,9.26,0.2,20190719,2019-07-19T14:20:49.219000Z
2019-07-19T14:20:51.414000Z,35.60115,-117.38206,5.45,0.72,20190719,2019-07-19T14:20:51.414000Z
2019-07-19T14:21:06.993000Z,35.96321,-117.61933,6.45,0.31,20190719,2019-07-19T14:21:06.993000Z
2019-07-19T14:21:28.593000Z,35.89851,-117.6623,4.07,0.18,20190719,2019-07-19T14:21:28.593000Z
2019-07-19T14:21:52.870000Z,35.84481,-117.6102,8.41,0.34,20190719,2019-07-19T14:21:52.870000Z
2019-07-19T14:21:55.107000Z,35.55048,-117.61496,0.0,0.44,20190719,2019-07-19T14:21:55.107000Z
2019-07-19T14:22:01.150000Z,36.17821,-117.67012,1.77,0.72,20190719,2019-07-19T14:22:01.150000Z
2019-07-19T14:22:08.797000Z,35.62818,-117.32799,0.2,0.32,20190719,2019-07-19T14:22:08.797000Z
2019-07-19T14:22:17.634000Z,35.67546,-117.50939,6.99,0.54,20190719,2019-07-19T14:22:17.634000Z
2019-07-19T14:22:35.689000Z,36.10391,-117.82612,6.67,0.43,20190719,2019-07-19T14:22:35.689000Z
2019-07-19T14:22:43.635000Z,36.20579,-117.67697,0.0,1.07,20190719,2019-07-19T14:22:43.635000Z
2019-07-19T14:22:55.321000Z,36.11055,-117.84732,6.64,0.95,20190719,2019-07-19T14:22:55.321000Z
2019-07-19T14:22:55.368000Z,35.98383,-117.6805,12.12,0.94,20190719,2019-07-19T14:22:55.368000Z
2019-07-19T14:23:21.477000Z,35.95086,-117.35082,27.99,1.12,20190719,2019-07-19T14:23:21.477000Z
2019-07-19T14:23:23.667000Z,36.03546,-117.34436,0.93,0.63,20190719,2019-07-19T14:23:23.667000Z
2019-07-19T14:23:26.088000Z,35.31176,-117.74756,30.0,0.7,20190719,2019-07-19T14:23:26.088000Z
2019-07-19T14:23:51.966000Z,35.67836,-117.4763,0.0,1.11,20190719,2019-07-19T14:23:51.966000Z
2019-07-19T14:23:52.780000Z,35.83538,-117.58562,4.47,0.6,20190719,2019-07-19T14:23:52.780000Z
2019-07-19T14:23:53.683000Z,35.56374,-117.89567,22.95,1.17,20190719,2019-07-19T14:23:53.683000Z
2019-07-19T14:23:53.990000Z,35.24095,-118.01094,30.0,1.52,20190719,2019-07-19T14:23:53.990000Z
2019-07-19T14:24:05.208000Z,35.91379,-117.36702,5.79,0.69,20190719,2019-07-19T14:24:05.208000Z
2019-07-19T14:24:25.618000Z,35.63294,-117.34534,0.83,0.3,20190719,2019-07-19T14:24:25.618000Z
2019-07-19T14:24:38.684000Z,35.6413,-117.4534,5.85,0.62,20190719,2019-07-19T14:24:38.684000Z
2019-07-19T14:24:51.144000Z,36.04856,-117.90227,0.0,0.24,20190719,2019-07-19T14:24:51.144000Z
2019-07-19T14:25:09.372000Z,35.62591,-117.40943,0.0,0.26,20190719,2019-07-19T14:25:09.372000Z
2019-07-19T14:25:15.514000Z,35.4395,-117.42956,6.67,0.89,20190719,2019-07-19T14:25:15.514000Z
2019-07-19T14:25:17.445000Z,36.10749,-117.83848,3.85,0.62,20190719,2019-07-19T14:25:17.445000Z
2019-07-19T14:25:35.881000Z,35.74067,-117.54478,7.14,0.68,20190719,2019-07-19T14:25:35.881000Z
2019-07-19T14:25:43.821000Z,35.92209,-117.69904,11.71,0.37,20190719,2019-07-19T14:25:43.821000Z
2019-07-19T14:25:56.220000Z,35.66019,-117.51392,11.29,1.14,20190719,2019-07-19T14:25:56.220000Z
2019-07-19T14:26:05.326000Z,35.83172,-117.60689,4.74,0.7,20190719,2019-07-19T14:26:05.326000Z
2019-07-19T14:26:18.031000Z,35.63343,-117.46148,7.02,0.53,20190719,2019-07-19T14:26:18.031000Z
2019-07-19T14:26:21.976000Z,35.86093,-117.67139,9.91,0.83,20190719,2019-07-19T14:26:21.976000Z
2019-07-19T14:26:44.633000Z,35.6073,-117.58274,8.58,0.67,20190719,2019-07-19T14:26:44.633000Z
2019-07-19T14:27:06.861000Z,36.11699,-117.82871,3.95,1.79,20190719,2019-07-19T14:27:06.861000Z
2019-07-19T14:27:07.871000Z,35.68148,-117.47816,3.17,1.81,20190719,2019-07-19T14:27:07.871000Z
2019-07-19T14:27:41.522000Z,35.72908,-117.5307,10.07,1.64,20190719,2019-07-19T14:27:41.522000Z
2019-07-19T14:28:09.248000Z,35.64636,-117.46419,4.46,0.22,20190719,2019-07-19T14:28:09.248000Z
2019-07-19T14:28:12.651000Z,35.80248,-117.5959,14.08,0.6,20190719,2019-07-19T14:28:12.651000Z
2019-07-19T14:28:27.076000Z,35.70577,-117.488,4.49,0.64,20190719,2019-07-19T14:28:27.076000Z
2019-07-19T14:28:28.474000Z,35.83804,-117.63515,12.34,0.42,20190719,2019-07-19T14:28:28.474000Z
2019-07-19T14:28:51.565000Z,35.67536,-117.49832,9.32,0.27,20190719,2019-07-19T14:28:51.565000Z
2019-07-19T14:28:56.885000Z,36.11195,-117.82018,2.36,0.89,20190719,2019-07-19T14:28:56.885000Z
2019-07-19T14:29:10.318000Z,35.60599,-117.56169,0.0,0.11,20190719,2019-07-19T14:29:10.318000Z
2019-07-19T14:29:35.164000Z,35.91484,-117.67328,9.15,0.16,20190719,2019-07-19T14:29:35.164000Z
2019-07-19T14:29:42.616000Z,36.12817,-117.71253,17.39,0.84,20190719,2019-07-19T14:29:42.616000Z
2019-07-19T14:30:03.199000Z,35.45328,-117.31508,1.51,0.68,20190719,2019-07-19T14:30:03.199000Z
2019-07-19T14:30:18.185000Z,35.60983,-117.46212,8.29,0.38,20190719,2019-07-19T14:30:18.185000Z
2019-07-19T14:30:25.849000Z,35.90484,-117.67572,7.79,0.3,20190719,2019-07-19T14:30:25.849000Z
2019-07-19T14:30:29.458000Z,35.59558,-117.53583,12.19,0.51,20190719,2019-07-19T14:30:29.458000Z
2019-07-19T14:30:32.941000Z,36.1117,-117.64609,0.0,0.83,20190719,2019-07-19T14:30:32.941000Z
2019-07-19T14:30:44.092000Z,35.99089,-117.64454,8.18,0.87,20190719,2019-07-19T14:30:44.092000Z
2019-07-19T14:30:55.605000Z,35.80972,-117.58294,11.2,0.62,20190719,2019-07-19T14:30:55.605000Z
2019-07-19T14:31:14.159000Z,35.68005,-117.53122,0.0,0.44,20190719,2019-07-19T14:31:14.159000Z
2019-07-19T14:31:19.858000Z,35.90272,-117.67053,5.84,1.22,20190719,2019-07-19T14:31:19.858000Z
2019-07-19T14:31:31.989000Z,36.07315,-117.8312,1.92,1.4,20190719,2019-07-19T14:31:31.989000Z
2019-07-19T14:31:56.466000Z,35.82283,-117.38713,5.13,0.61,20190719,2019-07-19T14:31:56.466000Z
2019-07-19T14:32:12.760000Z,35.68499,-117.52603,10.76,0.63,20190719,2019-07-19T14:32:12.760000Z
2019-07-19T14:32:24.096000Z,36.05504,-117.7927,3.31,0.64,20190719,2019-07-19T14:32:24.096000Z
2019-07-19T14:32:35.071000Z,35.84515,-117.64342,0.0,0.5,20190719,2019-07-19T14:32:35.071000Z
2019-07-19T14:32:57.924000Z,35.59893,-117.39643,9.07,1.11,20190719,2019-07-19T14:32:57.924000Z
2019-07-19T14:32:58.275000Z,35.85843,-117.66259,8.85,0.71,20190719,2019-07-19T14:32:58.275000Z
2019-07-19T14:33:08.715000Z,35.93155,-117.67842,3.95,0.32,20190719,2019-07-19T14:33:08.715000Z
2019-07-19T14:33:20.297000Z,35.90234,-117.66568,5.63,0.53,20190719,2019-07-19T14:33:20.297000Z
2019-07-19T14:33:38.663000Z,36.10744,-117.82904,2.4,0.45,20190719,2019-07-19T14:33:38.663000Z
2019-07-19T14:33:47.250000Z,35.62014,-117.44832,3.89,0.66,20190719,2019-07-19T14:33:47.250000Z
2019-07-19T14:34:13.115000Z,35.9106,-117.5376,0.0,0.64,20190719,2019-07-19T14:34:13.115000Z
2019-07-19T14:34:14.854000Z,35.58358,-117.33283,3.71,1.21,20190719,2019-07-19T14:34:14.854000Z
2019-07-19T14:34:30.602000Z,35.673,-117.46201,11.94,0.81,20190719,2019-07-19T14:34:30.602000Z
2019-07-19T14:34:38.553000Z,35.75387,-117.52982,11.84,0.89,20190719,2019-07-19T14:34:38.553000Z
2019-07-19T14:34:54.632000Z,36.00149,-117.90745,1.58,0.5,20190719,2019-07-19T14:34:54.632000Z
2019-07-19T14:35:23.245000Z,35.9067,-117.67108,5.83,0.82,20190719,2019-07-19T14:35:23.245000Z
2019-07-19T14:35:27.275000Z,35.61797,-117.45316,11.31,0.91,20190719,2019-07-19T14:35:27.275000Z
2019-07-19T14:35:52.929000Z,35.77042,-117.60604,0.32,0.43,20190719,2019-07-19T14:35:52.929000Z
2019-07-19T14:36:00.377000Z,36.06433,-117.81904,0.92,0.8,20190719,2019-07-19T14:36:00.377000Z
2019-07-19T14:36:01.903000Z,35.64818,-117.43966,8.22,1.01,20190719,2019-07-19T14:36:01.903000Z
2019-07-19T14:36:26.860000Z,35.58044,-117.3328,3.18,1.92,20190719,2019-07-19T14:36:26.860000Z
2019-07-19T14:36:32.284000Z,36.25931,-117.06302,0.0,1.81,20190719,2019-07-19T14:36:32.284000Z
2019-07-19T14:36:45.950000Z,36.0532,-117.85309,30.0,1.5,20190719,2019-07-19T14:36:45.950000Z
2019-07-19T14:36:55.386000Z,35.81863,-117.83877,0.0,0.8,20190719,2019-07-19T14:36:55.386000Z
2019-07-19T14:37:06.639000Z,35.94038,-117.81673,2.44,0.87,20190719,2019-07-19T14:37:06.639000Z
2019-07-19T14:37:17.695000Z,35.77389,-117.57651,7.16,0.6,20190719,2019-07-19T14:37:17.695000Z
2019-07-19T14:37:56.002000Z,35.5812,-117.33297,3.92,2.23,20190719,2019-07-19T14:37:56.002000Z
2019-07-19T14:38:29.177000Z,35.64277,-117.46938,2.33,0.63,20190719,2019-07-19T14:38:29.177000Z
2019-07-19T14:38:30.297000Z,35.68645,-117.94717,0.0,1.01,20190719,2019-07-19T14:38:30.297000Z
2019-07-19T14:38:34.343000Z,35.37113,-117.82572,8.67,1.3,20190719,2019-07-19T14:38:34.343000Z
2019-07-19T14:39:01.711000Z,36.11681,-117.96942,0.0,0.65,20190719,2019-07-19T14:39:01.711000Z
2019-07-19T14:39:03.956000Z,35.86585,-117.67237,0.0,0.78,20190719,2019-07-19T14:39:03.956000Z
2019-07-19T14:39:18.002000Z,35.75006,-117.54733,7.44,0.79,20190719,2019-07-19T14:39:18.002000Z
2019-07-19T14:39:27.337000Z,35.97763,-117.66483,2.0,0.4,20190719,2019-07-19T14:39:27.337000Z
2019-07-19T14:39:36.612000Z,35.83501,-117.66191,20.3,0.86,20190719,2019-07-19T14:39:36.612000Z
2019-07-19T14:39:59.286000Z,35.83437,-117.65507,14.6,0.86,20190719,2019-07-19T14:39:59.286000Z
2019-07-19T14:40:14.002000Z,35.73265,-117.53478,5.27,1.39,20190719,2019-07-19T14:40:14.002000Z
2019-07-19T14:40:37.818000Z,35.90527,-117.68524,3.21,0.82,20190719,2019-07-19T14:40:37.818000Z
2019-07-19T14:40:42.928000Z,35.72795,-117.48064,9.42,0.9,20190719,2019-07-19T14:40:42.928000Z
2019-07-19T14:40:43.025000Z,35.8603,-117.85117,0.0,1.36,20190719,2019-07-19T14:40:43.025000Z
2019-07-19T14:41:06.237000Z,35.56866,-117.32701,11.42,0.74,20190719,2019-07-19T14:41:06.237000Z
2019-07-19T14:41:12.078000Z,35.95702,-117.47625,5.65,0.01,20190719,2019-07-19T14:41:12.078000Z
2019-07-19T14:41:17.146000Z,36.07615,-117.68819,0.0,1.6,20190719,2019-07-19T14:41:17.146000Z
2019-07-19T14:41:17.390000Z,35.64793,-117.44214,4.03,0.89,20190719,2019-07-19T14:41:17.390000Z
2019-07-19T14:41:47.407000Z,35.82715,-117.59468,6.15,0.62,20190719,2019-07-19T14:41:47.407000Z
2019-07-19T14:42:09.077000Z,35.93156,-117.7035,6.44,1.66,20190719,2019-07-19T14:42:09.077000Z
2019-07-19T14:42:40.366000Z,35.67556,-117.57067,10.58,0.97,20190719,2019-07-19T14:42:40.366000Z
2019-07-19T14:43:09.857000Z,35.73579,-117.55726,0.0,0.68,20190719,2019-07-19T14:43:09.857000Z
2019-07-19T14:43:20.015000Z,35.57822,-117.33496,4.59,1.14,20190719,2019-07-19T14:43:20.015000Z
2019-07-19T14:43:43.166000Z,35.78685,-117.75739,6.1,0.55,20190719,2019-07-19T14:43:43.166000Z
2019-07-19T14:44:00.009000Z,35.5374,-117.39659,7.31,0.46,20190719,2019-07-19T14:44:00.009000Z
2019-07-19T14:44:01.862000Z,36.08128,-117.81719,0.87,0.99,20190719,2019-07-19T14:44:01.862000Z
2019-07-19T14:44:09.405000Z,35.5783,-117.33532,3.66,1.29,20190719,2019-07-19T14:44:09.405000Z
2019-07-19T14:44:39.751000Z,35.49936,-117.34242,0.77,0.5,20190719,2019-07-19T14:44:39.751000Z
2019-07-19T14:44:45.892000Z,36.18662,-117.87577,2.65,1.32,20190719,2019-07-19T14:44:45.892000Z
2019-07-19T14:45:39.599000Z,36.11444,-117.81818,1.76,1.28,20190719,2019-07-19T14:45:39.599000Z
2019-07-19T14:45:46.723000Z,35.81574,-117.59751,0.0,0.32,20190719,2019-07-19T14:45:46.723000Z
2019-07-19T14:46:07.814000Z,35.95915,-117.5087,7.48,0.36,20190719,2019-07-19T14:46:07.814000Z
2019-07-19T14:46:09.753000Z,36.18547,-117.91501,0.0,0.96,20190719,2019-07-19T14:46:09.753000Z
2019-07-19T14:46:12.710000Z,35.64464,-117.45034,4.1,0.97,20190719,2019-07-19T14:46:12.710000Z
2019-07-19T14:46:43.577000Z,35.74212,-117.41802,5.21,0.55,20190719,2019-07-19T14:46:43.577000Z
2019-07-19T14:46:43.839000Z,36.11316,-117.81809,1.6,0.97,20190719,2019-07-19T14:46:43.839000Z
2019-07-19T14:46:51.597000Z,36.11208,-117.84714,5.61,1.09,20190719,2019-07-19T14:46:51.597000Z
2019-07-19T14:47:04.953000Z,35.609,-117.86327,7.47,0.64,20190719,2019-07-19T14:47:04.953000Z
2019-07-19T14:47:12.960000Z,35.54337,-117.34773,0.0,0.69,20190719,2019-07-19T14:47:12.960000Z
2019-07-19T14:47:36.199000Z,35.71639,-117.48829,12.29,0.75,20190719,2019-07-19T14:47:36.199000Z
2019-07-19T14:47:48.139000Z,35.93889,-117.692,4.13,0.61,20190719,2019-07-19T14:47:48.139000Z
2019-07-19T14:48:15.100000Z,35.66296,-117.52898,9.55,1.17,20190719,2019-07-19T14:48:15.100000Z
2019-07-19T14:48:44.505000Z,36.10656,-117.83987,0.03,1.16,20190719,2019-07-19T14:48:44.505000Z
2019-07-19T14:48:50.604000Z,36.09058,-117.86155,2.41,1.11,20190719,2019-07-19T14:48:50.604000Z
2019-07-19T14:49:29.068000Z,35.94982,-117.48476,4.67,1.54,20190719,2019-07-19T14:49:29.068000Z
2019-07-19T14:49:59.418000Z,36.01425,-117.87787,10.16,0.43,20190719,2019-07-19T14:49:59.418000Z
2019-07-19T14:50:09.873000Z,35.77623,-117.64221,6.94,0.18,20190719,2019-07-19T14:50:09.873000Z
2019-07-19T14:50:15.765000Z,36.09326,-117.79779,0.0,0.5,20190719,2019-07-19T14:50:15.765000Z
2019-07-19T14:50:27.085000Z,36.1028,-117.83309,3.69,0.86,20190719,2019-07-19T14:50:27.085000Z
2019-07-19T14:50:47.743000Z,35.68632,-117.70822,0.47,0.42,20190719,2019-07-19T14:50:47.743000Z
2019-07-19T14:51:03.824000Z,35.91022,-117.6259,4.09,0.66,20190719,2019-07-19T14:51:03.824000Z
2019-07-19T14:51:04.243000Z,35.649,-117.52859,8.8,1.0,20190719,2019-07-19T14:51:04.243000Z
2019-07-19T14:51:22.744000Z,35.62475,-117.56352,8.66,0.6,20190719,2019-07-19T14:51:22.744000Z
2019-07-19T14:51:45.708000Z,36.11704,-117.8211,6.62,0.43,20190719,2019-07-19T14:51:45.708000Z
