event_id,event_seq,source_day,original_ot_str,original_lat,original_lon,original_dep,original_mag,phase_file,batch_index,batch_label,original_ot,was_selected,hypodd_original_ot_str,hypodd_original_lat,hypodd_original_lon,hypodd_original_dep,hypodd_original_mag,hypodd_original_time_abs_diff_s,reloc_ot_str,reloc_lat,reloc_lon,reloc_dep,reloc_mag,reloc_time_abs_diff_s,was_relocated,horizontal_shift_km,depth_change_km,day
97,97,20190704,2019-07-04T17:41:52.934000Z,35.5681,-117.90075,6.09,3.07,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T17:41:52.934000Z,True,,,,,,,,,,,,,False,,,
103,103,20190704,2019-07-04T17:44:32.628000Z,35.68686,-117.49854,4.88,4.02,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T17:44:32.628000Z,True,,,,,,,,,,,,,False,,,
107,107,20190704,2019-07-04T17:45:36.055000Z,35.53838,-117.2963,0.0,2.83,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T17:45:36.055000Z,True,,,,,,,,,,,,,False,,,
108,108,20190704,2019-07-04T17:45:37.566000Z,35.24165,-117.54872,3.25,3.19,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T17:45:37.566000Z,True,,,,,,,,,,,,,False,,,
111,111,20190704,2019-07-04T17:46:29.598000Z,36.26027,-117.36528,0.0,2.68,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T17:46:29.598000Z,True,,,,,,,,,,,,,False,,,
116,116,20190704,2019-07-04T17:48:02.331000Z,35.63786,-117.52594,11.58,3.35,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T17:48:02.331000Z,True,,,,,,,,,,,,,False,,,
120,120,20190704,2019-07-04T17:49:18.680000Z,35.69852,-117.46264,30.0,2.47,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T17:49:18.680000Z,True,,,,,,,,,,,,,False,,,
122,122,20190704,2019-07-04T17:49:37.855000Z,35.71027,-117.42172,10.66,2.51,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T17:49:37.855000Z,True,,,,,,,,,,,,,False,,,
123,123,20190704,2019-07-04T17:49:56.365000Z,35.55931,-117.61689,0.0,2.55,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T17:49:56.365000Z,True,,,,,,,,,,,,,False,,,
124,124,20190704,2019-07-04T17:50:00.806000Z,35.93706,-117.88902,26.89,2.84,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T17:50:00.806000Z,True,,,,,,,,,,,,,False,,,
126,126,20190704,2019-07-04T17:50:22.904000Z,35.70222,-117.65603,0.0,2.22,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T17:50:22.904000Z,True,,,,,,,,,,,,,False,,,
130,130,20190704,2019-07-04T17:51:13.533000Z,35.79146,-117.57393,3.89,2.26,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T17:51:13.533000Z,True,2019-07-04T17:51:20.160000Z,35.702099,-117.512497,2.26,2.39,6.627,,,,,,,False,,,
131,131,20190704,2019-07-04T17:51:20.157000Z,35.70207,-117.5125,2.26,2.39,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T17:51:20.157000Z,True,,,,,,,,,,,,,False,,,
133,133,20190704,2019-07-04T17:52:17.486000Z,35.72816,-117.06577,18.93,3.03,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T17:52:17.486000Z,True,,,,,,,,,,,,,False,,,
135,135,20190704,2019-07-04T17:53:04.218000Z,35.76126,-117.55469,8.42,2.19,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T17:53:04.218000Z,True,,,,,,,,,,,,,False,,,
138,138,20190704,2019-07-04T17:53:46.109000Z,35.66167,-117.2176,7.85,2.29,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T17:53:46.109000Z,True,2019-07-04T17:53:46.580000Z,35.5924,-117.4142,1.0,2.55,0.471,,,,,,,False,,,
139,139,20190704,2019-07-04T17:53:46.581000Z,35.59242,-117.41421,0.0,2.55,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T17:53:46.581000Z,True,,,,,,,,,,,,,False,,,
140,140,20190704,2019-07-04T17:53:50.430000Z,35.67209,-117.56669,0.0,1.53,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T17:53:50.430000Z,True,,,,,,,,,,,,,False,,,
148,148,20190704,2019-07-04T17:56:06.681000Z,35.58396,-117.46416,0.0,2.12,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T17:56:06.681000Z,True,,,,,,,,,,,,,False,,,
150,150,20190704,2019-07-04T17:56:32.812000Z,35.24011,-116.98909,0.0,3.0,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T17:56:32.812000Z,True,,,,,,,,,,,,,False,,,
156,156,20190704,2019-07-04T17:58:52.342000Z,35.59546,-117.33769,7.26,2.49,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T17:58:52.342000Z,True,,,,,,,,,,,,,False,,,
157,157,20190704,2019-07-04T17:58:55.607000Z,35.66999,-117.76416,0.0,2.03,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T17:58:55.607000Z,True,,,,,,,,,,,,,False,,,
158,158,20190704,2019-07-04T17:59:03.961000Z,35.56867,-117.31321,0.0,2.29,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T17:59:03.961000Z,True,,,,,,,,,,,,,False,,,
164,164,20190704,2019-07-04T18:00:28.594000Z,35.70032,-117.49541,2.35,1.89,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T18:00:28.594000Z,True,,,,,,,,,,,,,False,,,
168,168,20190704,2019-07-04T18:01:26.280000Z,35.83809,-117.51697,0.0,3.53,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T18:01:26.280000Z,True,2019-07-04T18:01:26.280000Z,35.8381,-117.516998,1.0,3.53,0.0,,,,,,,False,,,
170,170,20190704,2019-07-04T18:02:05.594000Z,35.65906,-117.52841,5.59,2.1,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T18:02:05.594000Z,True,,,,,,,,,,,,,False,,,
172,172,20190704,2019-07-04T18:02:25.308000Z,35.71521,-117.46457,11.21,2.45,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T18:02:25.308000Z,True,,,,,,,,,,,,,False,,,
197,197,20190704,2019-07-04T18:12:40.995000Z,35.63498,-117.52086,0.0,1.75,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T18:12:40.995000Z,True,,,,,,,,,,,,,False,,,
200,200,20190704,2019-07-04T18:13:51.029000Z,35.71375,-117.46596,6.57,3.53,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T18:13:51.029000Z,True,,,,,,,,,,,,,False,,,
202,202,20190704,2019-07-04T18:14:48.223000Z,36.1889,-117.57615,6.52,2.45,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T18:14:48.223000Z,True,,,,,,,,,,,,,False,,,
210,210,20190704,2019-07-04T18:18:17.974000Z,35.7593,-117.50274,4.84,2.02,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T18:18:17.974000Z,True,,,,,,,,,,,,,False,,,
212,212,20190704,2019-07-04T18:18:52.726000Z,35.49231,-116.98718,0.0,3.17,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T18:18:52.726000Z,True,,,,,,,,,,,,,False,,,
213,213,20190704,2019-07-04T18:19:00.564000Z,35.36799,-117.95665,24.1,2.9,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T18:19:00.564000Z,True,,,,,,,,,,,,,False,,,
218,218,20190704,2019-07-04T18:20:44.055000Z,35.78812,-117.47576,0.0,1.85,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T18:20:44.055000Z,True,,,,,,,,,,,,,False,,,
220,220,20190704,2019-07-04T18:21:13.845000Z,35.79955,-117.46858,0.0,2.06,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T18:21:13.845000Z,True,,,,,,,,,,,,,False,,,
224,224,20190704,2019-07-04T18:22:08.858000Z,35.62187,-117.67996,3.33,1.62,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T18:22:08.858000Z,True,,,,,,,,,,,,,False,,,
228,228,20190704,2019-07-04T18:23:02.682000Z,35.36973,-117.42049,22.75,2.12,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T18:23:02.682000Z,True,,,,,,,,,,,,,False,,,
229,229,20190704,2019-07-04T18:23:08.193000Z,35.73691,-116.98532,0.0,2.36,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T18:23:08.193000Z,True,,,,,,,,,,,,,False,,,
230,230,20190704,2019-07-04T18:23:21.123000Z,35.69613,-117.68463,1.33,1.67,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T18:23:21.123000Z,True,,,,,,,,,,,,,False,,,
234,234,20190704,2019-07-04T18:24:17.418000Z,35.33593,-117.42664,14.06,1.82,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T18:24:17.418000Z,True,,,,,,,,,,,,,False,,,
237,237,20190704,2019-07-04T18:24:51.742000Z,35.59906,-117.49917,4.58,1.76,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T18:24:51.742000Z,True,,,,,,,,,,,,,False,,,
240,240,20190704,2019-07-04T18:25:30.083000Z,35.61516,-117.58471,15.55,2.4,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T18:25:30.083000Z,True,,,,,,,,,,,,,False,,,
244,244,20190704,2019-07-04T18:27:04.807000Z,35.72584,-117.68618,0.0,1.99,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T18:27:04.807000Z,True,,,,,,,,,,,,,False,,,
246,246,20190704,2019-07-04T18:27:26.634000Z,35.682,-117.49574,4.78,3.39,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T18:27:26.634000Z,True,,,,,,,,,,,,,False,,,
253,253,20190704,2019-07-04T18:30:31.828000Z,35.75172,-117.64925,2.03,1.64,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T18:30:31.828000Z,True,,,,,,,,,,,,,False,,,
255,255,20190704,2019-07-04T18:30:46.006000Z,35.69391,-117.60618,0.0,2.02,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T18:30:46.006000Z,True,,,,,,,,,,,,,False,,,
259,259,20190704,2019-07-04T18:31:16.064000Z,35.66591,-117.54904,10.92,2.17,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T18:31:16.064000Z,True,,,,,,,,,,,,,False,,,
261,261,20190704,2019-07-04T18:31:34.408000Z,35.7343,-117.52892,6.74,2.41,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T18:31:34.408000Z,True,,,,,,,,,,,,,False,,,
264,264,20190704,2019-07-04T18:32:19.354000Z,35.689,-117.75487,4.86,2.31,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T18:32:19.354000Z,True,,,,,,,,,,,,,False,,,
271,271,20190704,2019-07-04T18:34:48.839000Z,35.69436,-117.47216,3.18,2.5,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T18:34:48.839000Z,True,,,,,,,,,,,,,False,,,
279,279,20190704,2019-07-04T18:38:19.615000Z,35.71523,-117.48827,1.07,2.15,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T18:38:19.615000Z,True,,,,,,,,,,,,,False,,,
288,288,20190704,2019-07-04T18:42:02.346000Z,35.69737,-117.46187,0.22,2.6,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T18:42:02.346000Z,True,,,,,,,,,,,,,False,,,
291,291,20190704,2019-07-04T18:42:56.563000Z,35.61546,-117.51062,20.03,1.98,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T18:42:56.563000Z,True,,,,,,,,,,,,,False,,,
294,294,20190704,2019-07-04T18:43:44.122000Z,35.7585,-117.52357,10.13,2.07,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T18:43:44.122000Z,True,,,,,,,,,,,,,False,,,
295,295,20190704,2019-07-04T18:44:03.919000Z,35.81156,-117.65231,0.0,2.12,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T18:44:03.919000Z,True,,,,,,,,,,,,,False,,,
296,296,20190704,2019-07-04T18:44:06.591000Z,35.5865,-117.4622,0.0,1.66,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T18:44:06.591000Z,True,,,,,,,,,,,,,False,,,
299,299,20190704,2019-07-04T18:45:13.359000Z,35.73521,-117.50979,6.98,1.7,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T18:45:13.359000Z,True,,,,,,,,,,,,,False,,,
300,300,20190704,2019-07-04T18:45:22.038000Z,35.7314,-117.45054,1.69,1.26,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T18:45:22.038000Z,True,,,,,,,,,,,,,False,,,
307,307,20190704,2019-07-04T18:47:22.084000Z,35.69349,-117.42187,5.27,4.29,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T18:47:22.084000Z,True,,,,,,,,,,,,,False,,,
318,318,20190704,2019-07-04T18:51:48.312000Z,35.69644,-117.46897,6.55,1.7,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T18:51:48.312000Z,True,,,,,,,,,,,,,False,,,
333,333,20190704,2019-07-04T18:59:02.785000Z,35.85341,-117.51775,0.0,1.82,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T18:59:02.785000Z,True,,,,,,,,,,,,,False,,,
334,334,20190704,2019-07-04T18:59:08.922000Z,35.69579,-117.50689,6.78,2.2,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T18:59:08.922000Z,True,,,,,,,,,,,,,False,,,
338,338,20190704,2019-07-04T19:00:56.928000Z,35.76134,-117.61879,25.85,2.49,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T19:00:56.928000Z,True,,,,,,,,,,,,,False,,,
355,355,20190704,2019-07-04T19:06:12.865000Z,35.81116,-117.54202,0.52,1.45,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T19:06:12.865000Z,True,,,,,,,,,,,,,False,,,
357,357,20190704,2019-07-04T19:06:17.433000Z,35.4528,-117.58174,0.0,1.4,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T19:06:17.433000Z,True,,,,,,,,,,,,,False,,,
359,359,20190704,2019-07-04T19:06:34.979000Z,35.65831,-117.5125,5.06,1.8,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T19:06:34.979000Z,True,,,,,,,,,,,,,False,,,
362,362,20190704,2019-07-04T19:07:36.445000Z,35.72056,-117.48439,18.95,1.55,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T19:07:36.445000Z,True,,,,,,,,,,,,,False,,,
363,363,20190704,2019-07-04T19:07:45.132000Z,35.71483,-117.41115,3.2,1.53,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T19:07:45.132000Z,True,,,,,,,,,,,,,False,,,
365,365,20190704,2019-07-04T19:08:41.028000Z,35.76721,-117.82482,12.2,1.61,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T19:08:41.028000Z,True,,,,,,,,,,,,,False,,,
366,366,20190704,2019-07-04T19:08:42.832000Z,35.41315,-117.51605,8.26,1.52,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T19:08:42.832000Z,True,,,,,,,,,,,,,False,,,
367,367,20190704,2019-07-04T19:08:53.765000Z,35.65627,-117.33047,5.51,1.44,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T19:08:53.765000Z,True,,,,,,,,,,,,,False,,,
369,369,20190704,2019-07-04T19:09:38.776000Z,35.63534,-117.47803,11.71,1.39,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T19:09:38.776000Z,True,,,,,,,,,,,,,False,,,
373,373,20190704,2019-07-04T19:11:36.570000Z,35.77792,-117.69466,0.0,1.33,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T19:11:36.570000Z,True,,,,,,,,,,,,,False,,,
374,374,20190704,2019-07-04T19:11:41.326000Z,35.49203,-117.61625,6.76,1.51,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T19:11:41.326000Z,True,,,,,,,,,,,,,False,,,
376,376,20190704,2019-07-04T19:11:56.018000Z,35.74386,-117.54746,0.0,2.33,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T19:11:56.018000Z,True,,,,,,,,,,,,,False,,,
379,379,20190704,2019-07-04T19:12:46.814000Z,35.7007,-117.41645,0.22,1.55,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T19:12:46.814000Z,True,2019-07-04T19:12:46.800000Z,35.700699,-117.416397,0.22,1.55,0.014,,,,,,,False,,,
381,381,20190704,2019-07-04T19:13:04.382000Z,35.69818,-117.48256,4.77,1.78,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T19:13:04.382000Z,True,,,,,,,,,,,,,False,,,
384,384,20190704,2019-07-04T19:13:48.959000Z,35.54116,-117.80903,5.96,1.26,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T19:13:48.959000Z,True,,,,,,,,,,,,,False,,,
386,386,20190704,2019-07-04T19:14:17.263000Z,35.66124,-117.71175,0.0,1.16,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T19:14:17.263000Z,True,,,,,,,,,,,,,False,,,
389,389,20190704,2019-07-04T19:15:18.513000Z,35.66728,-117.62995,0.0,1.85,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T19:15:18.513000Z,True,,,,,,,,,,,,,False,,,
393,393,20190704,2019-07-04T19:16:37.087000Z,35.72327,-117.50573,0.0,1.65,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T19:16:37.087000Z,True,,,,,,,,,,,,,False,,,
395,395,20190704,2019-07-04T19:17:34.686000Z,35.68404,-117.51619,0.0,1.07,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T19:17:34.686000Z,True,,,,,,,,,,,,,False,,,
403,403,20190704,2019-07-04T19:20:21.311000Z,35.68686,-117.39068,0.0,2.19,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T19:20:21.311000Z,True,2019-07-04T19:20:21.320000Z,35.686901,-117.390701,1.0,2.19,0.009,,,,,,,False,,,
405,405,20190704,2019-07-04T19:21:13.768000Z,35.79377,-117.6718,1.45,1.94,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T19:21:13.768000Z,True,,,,,,,,,,,,,False,,,
411,411,20190704,2019-07-04T19:24:14.637000Z,36.04703,-117.15478,0.0,2.38,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T19:24:14.637000Z,True,,,,,,,,,,,,,False,,,
412,412,20190704,2019-07-04T19:24:22.018000Z,36.12022,-117.62931,0.0,2.31,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T19:24:22.018000Z,True,,,,,,,,,,,,,False,,,
414,414,20190704,2019-07-04T19:24:46.435000Z,35.65177,-117.52834,6.0,2.43,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T19:24:46.435000Z,True,,,,,,,,,,,,,False,,,
415,415,20190704,2019-07-04T19:25:05.116000Z,35.67963,-117.45492,4.41,1.65,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190704.dat,1,day_20190704,2019-07-04T19:25:05.116000Z,True,,,,,,,,,,,,,False,,,
