datetime,lat,lon,dep,mag,time_rel_days,time_rel_sec,radial_distance_km,depth_rel_km,abs_depth_rel_km,is_post,is_pre,mainshock,radius_km,time_window_days,depth_strategy,mag_threshold,sequence_id,mag_threshold_label
2025-11-04 02:17:06.650000+00:00,39.363322,143.599251,10.51,1.4,-5.240654976851852,-452792.59,9.176551979545328,-5.450000000000001,5.450000000000001,False,True,M1,50.0,90.0,all,,323912,all
2025-11-04 02:59:24.360000+00:00,39.458,143.494255,13.3,1.7,-5.211283333333333,-450254.88,6.186035705276744,-2.66,2.66,False,True,M1,50.0,90.0,all,,323913,all
2025-11-04 04:26:10.500000+00:00,39.37607,143.542839,9.23,1.6,-5.151027083333333,-445048.74,4.383180277158735,-6.73,6.73,False,True,M1,50.0,90.0,all,,323914,all
2025-11-04 06:01:28.960000+00:00,39.368188,143.56486,8.52,1.4,-5.084841203703704,-439330.28,6.396387809626797,-7.440000000000001,7.440000000000001,False,True,M1,50.0,90.0,all,,323915,all
2025-11-04 06:27:36.500000+00:00,39.345052,143.480599,13.59,2.9,-5.06669837962963,-437762.74,6.80220375115271,-2.370000000000001,2.370000000000001,False,True,M1,50.0,90.0,all,,323916,all
2025-11-04 06:41:07.840000+00:00,39.37581,143.579313,10.43,1.4,-5.05730787037037,-436951.4,7.01644168841989,-5.530000000000001,5.530000000000001,False,True,M1,50.0,90.0,all,,323917,all
2025-11-04 08:05:55.770000+00:00,39.34526,143.589437,12.9,2.1,-4.998419791666667,-431863.47,9.651723397679833,-3.0600000000000005,3.0600000000000005,False,True,M1,50.0,90.0,all,,323918,all
2025-11-04 08:16:28.920000+00:00,39.377897,143.573079,13.08,2.1,-4.991091666666667,-431230.32,6.432989229347576,-2.880000000000001,2.880000000000001,False,True,M1,50.0,90.0,all,,323919,all
2025-11-04 08:58:49.560000+00:00,39.3474,143.559131,14.74,2.9,-4.961686111111111,-428689.68,7.709066340121841,-1.2200000000000006,1.2200000000000006,False,True,M1,50.0,90.0,all,,323920,all
2025-11-04 09:00:42.940000+00:00,39.344869,143.469059,13.39,1.4,-4.960373842592593,-428576.3,7.196793902531625,-2.5700000000000003,2.5700000000000003,False,True,M1,50.0,90.0,all,,323921,all
2025-11-04 09:01:23.680000+00:00,39.356649,143.589339,10.16,1.4,-4.959902314814815,-428535.56,8.851442745661027,-5.800000000000001,5.800000000000001,False,True,M1,50.0,90.0,all,,323922,all
2025-11-04 09:21:26.060000+00:00,39.3743,143.507992,14.76,3.3,-4.94598587962963,-427333.18,3.2054641483621507,-1.200000000000001,1.200000000000001,False,True,M1,50.0,90.0,all,,323923,all
2025-11-04 10:16:58.380000+00:00,39.353776,143.486344,11.76,1.4,-4.907417361111111,-424000.86,5.727871157001254,-4.200000000000001,4.200000000000001,False,True,M1,50.0,90.0,all,,323924,all
2025-11-04 10:36:23.700000+00:00,39.349715,143.48776,12.17,1.4,-4.893929861111111,-422835.54,6.129704695364579,-3.790000000000001,3.790000000000001,False,True,M1,50.0,90.0,all,,323925,all
2025-11-04 11:13:29.120000+00:00,39.348718,143.547786,12.57,2.3,-4.868172685185185,-420610.12,7.044641187712056,-3.390000000000001,3.390000000000001,False,True,M1,50.0,90.0,all,,323926,all
2025-11-04 12:03:48.450000+00:00,39.337651,143.513851,12.29,1.4,-4.833226736111111,-417590.79,7.308313750310642,-3.6700000000000017,3.6700000000000017,False,True,M1,50.0,90.0,all,,323927,all
2025-11-04 12:46:42.700000+00:00,39.327873,143.634391,10.28,1.4,-4.803432175925925,-415016.54,13.869012128643192,-5.6800000000000015,5.6800000000000015,False,True,M1,50.0,90.0,all,,323928,all
2025-11-04 13:19:54.630000+00:00,39.338273,143.593457,12.35,1.8,-4.780377430555555,-413024.61,10.433051044587865,-3.610000000000001,3.610000000000001,False,True,M1,50.0,90.0,all,,323929,all
2025-11-04 17:14:29.840000+00:00,39.382145,143.575993,10.49,1.7,-4.617469907407408,-398949.4,6.474813883225676,-5.470000000000001,5.470000000000001,False,True,M1,50.0,90.0,all,,323930,all
2025-11-04 17:15:46.880000+00:00,39.384204,143.595361,10.2,1.6,-4.616578240740741,-398872.36,7.986939181923391,-5.760000000000002,5.760000000000002,False,True,M1,50.0,90.0,all,,323931,all
2025-11-04 21:02:22.200000+00:00,39.340247,143.494368,12.26,1.1,-4.459225,-385277.04,7.053169314792004,-3.700000000000001,3.700000000000001,False,True,M1,50.0,90.0,all,,323932,all
2025-11-04 21:06:00.600000+00:00,39.346362,143.498617,14.29,3.9,-4.456697222222222,-385058.64,6.335021435233131,-1.6700000000000017,1.6700000000000017,False,True,M1,50.0,90.0,all,,323933,all
2025-11-04 23:27:27.120000+00:00,39.419299,143.505355,12.09,1.4,-4.358473611111111,-376572.12,1.804576086577472,-3.870000000000001,3.870000000000001,False,True,M1,50.0,90.0,all,,323934,all
2025-11-05 02:02:25.370000+00:00,39.362101,143.553516,11.83,1.4,-4.250854976851852,-367273.87,6.136587817609649,-4.130000000000001,4.130000000000001,False,True,M1,50.0,90.0,all,,323935,all
2025-11-05 03:30:34.810000+00:00,39.387142,143.591943,11.44,1.7,-4.189634606481482,-361984.43,7.621290024928476,-4.520000000000001,4.520000000000001,False,True,M1,50.0,90.0,all,,323936,all
2025-11-05 05:09:41.130000+00:00,39.336434,143.613428,11.49,1.4,-4.120811458333333,-356038.11,11.861398836160603,-4.470000000000001,4.470000000000001,False,True,M1,50.0,90.0,all,,323937,all
2025-11-05 05:31:59.830000+00:00,39.354492,143.47238,12.69,1.0,-4.10531724537037,-354699.41,6.113250256594225,-3.2700000000000014,3.2700000000000014,False,True,M1,50.0,90.0,all,,323938,all
2025-11-05 05:57:14.570000+00:00,39.334163,143.615837,11.14,1.4,-4.087785532407407,-353184.67,12.181160792734882,-4.82,4.82,False,True,M1,50.0,90.0,all,,323939,all
2025-11-05 05:58:37.590000+00:00,39.366003,143.582747,14.2,2.5,-4.086824652777778,-353101.65,7.801220733209529,-1.7600000000000016,1.7600000000000016,False,True,M1,50.0,90.0,all,,323940,all
2025-11-05 08:17:31.510000+00:00,39.382674,143.586849,14.37,2.4,-3.99036724537037,-344767.73,7.3345952379263455,-1.5900000000000016,1.5900000000000016,False,True,M1,50.0,90.0,all,,323941,all
2025-11-05 08:18:50.550000+00:00,39.3821,143.572461,9.94,1.7,-3.989452430555556,-344688.69,6.194421047455634,-6.020000000000001,6.020000000000001,False,True,M1,50.0,90.0,all,,323942,all
2025-11-05 08:29:36.610000+00:00,39.421171,143.468555,11.48,1.4,-3.9819748842592593,-344042.63,3.7712522895402656,-4.48,4.48,False,True,M1,50.0,90.0,all,,323943,all
2025-11-05 10:05:40.450000+00:00,39.389099,143.587288,9.43,1.3,-3.915263773148148,-338278.79,7.182547534355523,-6.530000000000001,6.530000000000001,False,True,M1,50.0,90.0,all,,323944,all
2025-11-05 10:29:40.540000+00:00,39.338212,143.612793,12.61,1.6,-3.898596064814815,-336838.7,11.695795353920191,-3.3500000000000014,3.3500000000000014,False,True,M1,50.0,90.0,all,,323945,all
2025-11-05 10:35:54.900000+00:00,39.336316,143.609505,12.14,1.3,-3.894263194444445,-336464.34,11.608375326970938,-3.82,3.82,False,True,M1,50.0,90.0,all,,323946,all
2025-11-05 10:59:46.950000+00:00,39.341907,143.61084,9.06,1.4,-3.877688541666666,-335032.29,11.31222339020566,-6.9,6.9,False,True,M1,50.0,90.0,all,,323947,all
2025-11-05 12:08:06.460000+00:00,39.366528,143.601644,9.79,1.3,-3.83024050925926,-330932.78,9.194122551167847,-6.170000000000002,6.170000000000002,False,True,M1,50.0,90.0,all,,323948,all
2025-11-05 12:47:55.060000+00:00,39.403475,143.525618,14.07,2.7,-3.802594675925926,-328544.18,1.7136593677157796,-1.8900000000000008,1.8900000000000008,False,True,M1,50.0,90.0,all,,323949,all
2025-11-05 13:06:39.600000+00:00,39.339022,143.618457,14.26,2.7,-3.789579166666667,-327419.64,12.029229639105033,-1.700000000000001,1.700000000000001,False,True,M1,50.0,90.0,all,,323950,all
2025-11-05 13:29:22.360000+00:00,39.361283,143.591667,11.58,1.8,-3.773806481481481,-326056.88,8.72970056580029,-4.380000000000001,4.380000000000001,False,True,M1,50.0,90.0,all,,323951,all
2025-11-05 13:46:06.270000+00:00,39.369352,143.462858,14.08,2.6,-3.7621871527777775,-325052.97,5.253791482056352,-1.8800000000000008,1.8800000000000008,False,True,M1,50.0,90.0,all,,323952,all
2025-11-05 13:52:11.890000+00:00,39.33195,143.612044,11.96,1.0,-3.757955439814815,-324687.35,12.089089582320115,-4.0,4.0,False,True,M1,50.0,90.0,all,,323953,all
2025-11-05 14:00:13.450000+00:00,39.383443,143.584554,14.03,2.1,-3.752381828703704,-324205.79,7.120596830651038,-1.9300000000000013,1.9300000000000013,False,True,M1,50.0,90.0,all,,323954,all
2025-11-05 14:22:09.910000+00:00,39.347184,143.580632,13.02,1.6,-3.737145023148148,-322889.33,8.951257773227006,-2.9400000000000013,2.9400000000000013,False,True,M1,50.0,90.0,all,,323955,all
2025-11-05 14:39:30.470000+00:00,39.421501,143.529492,10.28,1.2,-3.7251015046296296,-321848.77,2.8955145302686502,-5.6800000000000015,5.6800000000000015,False,True,M1,50.0,90.0,all,,323956,all
2025-11-05 14:58:27.890000+00:00,39.701107,143.17474,14.19,0.9,-3.711936921296296,-320711.35,43.626978844434895,-1.7700000000000014,1.7700000000000014,False,True,M1,50.0,90.0,all,,323957,all
2025-11-05 15:22:22.210000+00:00,39.336865,143.635449,17.25,1.4,-3.6953359953703706,-319277.03,13.365365913965524,1.2899999999999991,1.2899999999999991,False,True,M1,50.0,90.0,all,,323958,all
2025-11-05 15:24:48.250000+00:00,39.382166,143.595752,10.14,1.4,-3.693645717592593,-319130.99,8.081719122635969,-5.82,5.82,False,True,M1,50.0,90.0,all,,323959,all
2025-11-05 16:29:20.140000+00:00,39.338123,143.612337,10.83,1.9,-3.6488321759259255,-315259.1,11.671087901717874,-5.130000000000001,5.130000000000001,False,True,M1,50.0,90.0,all,,323960,all
2025-11-05 18:41:18.760000+00:00,39.389571,143.592985,8.45,1.1,-3.5571814814814813,-307340.48,7.650728987481521,-7.510000000000002,7.510000000000002,False,True,M1,50.0,90.0,all,,323961,all
2025-11-05 18:44:47.360000+00:00,39.337537,143.610368,12.18,1.5,-3.5547671296296297,-307131.88,11.5795284252156,-3.780000000000001,3.780000000000001,False,True,M1,50.0,90.0,all,,323962,all
2025-11-05 18:54:36.400000+00:00,39.342045,143.613379,14.3,2.8,-3.547949537037037,-306542.84,11.478283178104377,-1.66,1.66,False,True,M1,50.0,90.0,all,,323963,all
2025-11-05 19:00:33.760000+00:00,39.339823,143.613395,12.66,1.8,-3.5438134259259257,-306185.48,11.627272858058324,-3.3000000000000007,3.3000000000000007,False,True,M1,50.0,90.0,all,,323964,all
2025-11-05 19:01:22.960000+00:00,39.37474,143.614388,8.46,1.8,-3.543243981481482,-306136.28,9.859006121966694,-7.5,7.5,False,True,M1,50.0,90.0,all,,323965,all
2025-11-05 20:59:48.920000+00:00,39.369637,143.595296,12.6,1.6,-3.460999074074074,-299030.32,8.552067516765185,-3.360000000000001,3.360000000000001,False,True,M1,50.0,90.0,all,,323966,all
2025-11-05 23:57:31.400000+00:00,39.371944,143.597982,11.95,1.5,-3.337590740740741,-288367.84,8.654657991913899,-4.010000000000002,4.010000000000002,False,True,M1,50.0,90.0,all,,323967,all
2025-11-06 00:16:48.960000+00:00,39.365169,143.592627,11.68,1.7,-3.324193055555556,-287210.28,8.579152816334123,-4.280000000000001,4.280000000000001,False,True,M1,50.0,90.0,all,,323968,all
2025-11-06 01:49:43.570000+00:00,39.340194,143.597721,8.88,1.5,-3.259672106481481,-281635.67,10.558402001495896,-7.08,7.08,False,True,M1,50.0,90.0,all,,323969,all
2025-11-06 03:48:44.450000+00:00,39.832621,143.598275,17.03,1.9,-3.177023032407407,-274494.79,48.41767930059414,1.0700000000000005,1.0700000000000005,False,True,M1,50.0,90.0,all,,323970,all
2025-11-06 04:04:05.610000+00:00,39.831616,143.598307,18.05,3.5,-3.1663614583333333,-273573.63,48.30790095220125,2.09,2.09,False,True,M1,50.0,90.0,all,,323971,all
2025-11-06 04:47:08.550000+00:00,39.35024,143.582975,9.82,1.5,-3.1364663194444447,-270990.69,8.86851421096073,-6.140000000000001,6.140000000000001,False,True,M1,50.0,90.0,all,,323972,all
2025-11-06 06:25:50.250000+00:00,39.369242,143.607357,12.22,1.3,-3.067928125,-265068.99,9.513531429856345,-3.74,3.74,False,True,M1,50.0,90.0,all,,323973,all
2025-11-06 07:39:41.450000+00:00,39.385555,143.54113,10.34,0.9,-3.016641087962963,-260637.79,3.61574418215466,-5.620000000000001,5.620000000000001,False,True,M1,50.0,90.0,all,,323974,all
2025-11-06 12:28:30.690000+00:00,39.375541,143.597917,10.1,1.2,-2.8160711805555554,-243308.55,8.497202556606279,-5.860000000000001,5.860000000000001,False,True,M1,50.0,90.0,all,,323975,all
2025-11-06 13:25:41.550000+00:00,39.376139,143.583952,12.33,1.7,-2.7763621527777778,-239877.69,7.363017270110298,-3.630000000000001,3.630000000000001,False,True,M1,50.0,90.0,all,,323976,all
2025-11-06 13:54:13.570000+00:00,39.374357,143.58488,12.5,1.6,-2.7565471064814817,-238165.67,7.5180137091973025,-3.460000000000001,3.460000000000001,False,True,M1,50.0,90.0,all,,323977,all
2025-11-06 14:29:34.370000+00:00,39.347868,143.557666,9.21,1.3,-2.732000810185185,-236044.87,7.592546951024277,-6.75,6.75,False,True,M1,50.0,90.0,all,,323978,all
2025-11-06 15:23:11.140000+00:00,39.366642,143.607796,13.03,1.1,-2.694769675925926,-232828.1,9.665898273151912,-2.930000000000001,2.930000000000001,False,True,M1,50.0,90.0,all,,323979,all
2025-11-06 15:26:41.480000+00:00,39.392916,143.557747,11.3,2.4,-2.6923351851851853,-232617.76,4.614262049419248,-4.66,4.66,False,True,M1,50.0,90.0,all,,323980,all
2025-11-06 21:46:36.440000+00:00,39.367944,143.59292,14.93,3.3,-2.428504629629629,-209822.8,8.454042690055143,-1.0300000000000011,1.0300000000000011,False,True,M1,50.0,90.0,all,,323981,all
2025-11-06 21:47:16.080000+00:00,39.372738,143.586361,10.02,3.7,-2.428045833333333,-209783.16,7.710538486172132,-5.940000000000001,5.940000000000001,False,True,M1,50.0,90.0,all,,323982,all
,39.368628,143.591748,13.44,1.8,-2.423521296296296,-209392.24,8.32956748239545,-2.5200000000000014,2.5200000000000014,False,True,M1,50.0,90.0,all,,323983,all
2025-11-06 22:40:31.480000+00:00,39.36672,143.598958,11.21,1.9,-2.391062037037037,-206587.76,8.977986832905929,-4.75,4.75,False,True,M1,50.0,90.0,all,,323984,all
2025-11-06 23:13:28.680000+00:00,39.347526,143.564648,12.8,1.7,-2.368177777777778,-204610.56,7.989909686110357,-3.16,3.16,False,True,M1,50.0,90.0,all,,323985,all
2025-11-07 00:08:10.430000+00:00,39.368319,143.591553,11.03,1.5,-2.330194560185185,-201328.81,8.330586313228592,-4.9300000000000015,4.9300000000000015,False,True,M1,50.0,90.0,all,,323986,all
2025-11-07 00:58:51.820000+00:00,39.36366,143.606624,12.13,1.7,-2.294993287037037,-198287.42,9.71963607214158,-3.83,3.83,False,True,M1,50.0,90.0,all,,323987,all
2025-11-07 01:05:03.350000+00:00,39.367993,143.611312,7.4,1.4,-2.2906931712962963,-197915.89,9.88072092704521,-8.56,8.56,False,True,M1,50.0,90.0,all,,323988,all
2025-11-07 01:49:35.370000+00:00,39.368392,143.586898,10.57,1.6,-2.259767013888889,-195243.87,7.974401369473114,-5.390000000000001,5.390000000000001,False,True,M1,50.0,90.0,all,,323989,all
2025-11-07 01:52:29.670000+00:00,39.396094,143.505632,13.33,1.7,-2.257749652777778,-195069.57,0.7759291595802678,-2.630000000000001,2.630000000000001,False,True,M1,50.0,90.0,all,,323990,all
2025-11-07 03:14:14.150000+00:00,39.372803,143.590511,12.48,1.5,-2.200984837962963,-190165.09,8.029729992435357,-3.4800000000000004,3.4800000000000004,False,True,M1,50.0,90.0,all,,323991,all
2025-11-07 03:15:21.080000+00:00,39.384188,143.592285,8.52,1.6,-2.200210185185185,-190098.16,7.7326907334268915,-7.440000000000001,7.440000000000001,False,True,M1,50.0,90.0,all,,323992,all
2025-11-07 04:56:40.230000+00:00,39.369364,143.589355,12.34,1.7,-2.1298496527777777,-184019.01,8.109304937003158,-3.620000000000001,3.620000000000001,False,True,M1,50.0,90.0,all,,323993,all
2025-11-07 08:07:59.880000+00:00,39.431368,143.484131,15.5,2.9,-1.996983333333333,-172539.36,3.6505205681360136,-0.4600000000000008,0.4600000000000008,False,True,M1,50.0,90.0,all,,323994,all
2025-11-07 08:18:25.330000+00:00,39.825895,143.593522,11.48,2.0,-1.989744328703704,-171913.91,47.61407207891397,-4.48,4.48,False,True,M1,50.0,90.0,all,,323995,all
2025-11-07 08:38:48.820000+00:00,39.367342,143.58763,14.06,2.8,-1.975583564814815,-170690.42,8.086290535828768,-1.9000000000000004,1.9000000000000004,False,True,M1,50.0,90.0,all,,323996,all
2025-11-07 14:06:02.040000+00:00,39.390312,143.58667,8.46,1.9,-1.7483472222222225,-151057.2,7.102481651337135,-7.5,7.5,False,True,M1,50.0,90.0,all,,323997,all
2025-11-07 14:16:30.970000+00:00,39.397636,143.587467,7.82,1.7,-1.7410679398148148,-150428.27,7.0533824376947285,-8.14,8.14,False,True,M1,50.0,90.0,all,,323998,all
2025-11-07 14:16:56.970000+00:00,39.388924,143.577002,10.29,2.2,-1.7407670138888889,-150402.27,6.3273200288732605,-5.670000000000002,5.670000000000002,False,True,M1,50.0,90.0,all,,323999,all
2025-11-07 14:22:07.840000+00:00,39.394922,143.57819,9.21,1.9,-1.7371689814814817,-150091.4,6.2960052489857175,-6.75,6.75,False,True,M1,50.0,90.0,all,,324000,all
2025-11-07 15:52:46.340000+00:00,39.365279,143.448193,13.71,3.0,-1.6742233796296295,-144652.9,6.486136414326794,-2.25,2.25,False,True,M1,50.0,90.0,all,,324001,all
2025-11-07 16:26:29.910000+00:00,39.366158,143.448975,13.73,3.2,-1.650802430555555,-142629.33,6.371667883851145,-2.2300000000000004,2.2300000000000004,False,True,M1,50.0,90.0,all,,324002,all
,39.365857,143.445622,12.2,1.8,-1.6386254629629629,-141577.24,6.615579542797081,-3.7600000000000016,3.7600000000000016,False,True,M1,50.0,90.0,all,,324003,all
2025-11-07 17:49:40.980000+00:00,39.394694,143.58138,7.9,1.5,-1.5930354166666667,-137638.26,6.570927990054138,-8.06,8.06,False,True,M1,50.0,90.0,all,,324004,all
2025-11-07 18:41:53.840000+00:00,39.383455,143.583805,10.12,1.5,-1.5567754629629629,-134505.4,7.058946373412517,-5.840000000000002,5.840000000000002,False,True,M1,50.0,90.0,all,,324005,all
2025-11-07 19:15:07.720000+00:00,39.389128,143.576644,14.28,2.8,-1.533698148148148,-132511.52,6.291891187192856,-1.6800000000000015,1.6800000000000015,False,True,M1,50.0,90.0,all,,324006,all
2025-11-07 19:28:15.240000+00:00,39.394145,143.581348,9.35,1.8,-1.5245833333333334,-131724.0,6.5771674241801685,-6.610000000000001,6.610000000000001,False,True,M1,50.0,90.0,all,,324007,all
2025-11-07 20:13:27.800000+00:00,39.396476,143.582048,8.69,1.6,-1.493187962962963,-129011.44,6.60273150465393,-7.270000000000001,7.270000000000001,False,True,M1,50.0,90.0,all,,324008,all
2025-11-07 20:44:49.480000+00:00,39.416801,143.526042,10.23,1.1,-1.4714092592592591,-127129.76,2.3217816882234232,-5.73,5.73,False,True,M1,50.0,90.0,all,,324009,all
,39.35815,143.443555,13.39,3.9,-1.4652111111111112,-126594.24,7.311732139607754,-2.5700000000000003,2.5700000000000003,False,True,M1,50.0,90.0,all,,324010,all
2025-11-07 20:58:53.340000+00:00,39.346981,143.43693,12.73,1.1,-1.4616423611111111,-126285.9,8.591944897118287,-3.2300000000000004,3.2300000000000004,False,True,M1,50.0,90.0,all,,324011,all
2025-11-07 21:05:19.560000+00:00,39.371993,143.447266,11.94,1.9,-1.457172222222222,-125899.68,6.094570309188151,-4.020000000000001,4.020000000000001,False,True,M1,50.0,90.0,all,,324012,all
2025-11-07 21:06:33.720000+00:00,39.369141,143.447803,13.41,2.7,-1.456313888888889,-125825.52,6.243078566976226,-2.5500000000000007,2.5500000000000007,False,True,M1,50.0,90.0,all,,324013,all
2025-11-07 21:13:16.240000+00:00,39.358944,143.447493,12.13,1.7,-1.4516550925925926,-125423.0,7.006212737157724,-3.83,3.83,False,True,M1,50.0,90.0,all,,324014,all
2025-11-07 21:19:15.600000+00:00,39.386373,143.580078,8.82,1.9,-1.4474958333333334,-125063.64,6.657259190364631,-7.140000000000001,7.140000000000001,False,True,M1,50.0,90.0,all,,324015,all
2025-11-07 21:29:36.440000+00:00,39.360449,143.451742,13.43,2.9,-1.4403101851851852,-124442.8,6.629704093353758,-2.530000000000001,2.530000000000001,False,True,M1,50.0,90.0,all,,324016,all
2025-11-07 21:39:27.980000+00:00,39.389893,143.581901,10.52,1.9,-1.433463657407407,-123851.26,6.711488481539223,-5.440000000000001,5.440000000000001,False,True,M1,50.0,90.0,all,,324017,all
2025-11-07 21:50:17.760000+00:00,39.362752,143.448438,12.88,2.1,-1.4259430555555554,-123201.48,6.656112517029235,-3.08,3.08,False,True,M1,50.0,90.0,all,,324018,all
2025-11-07 22:11:39.640000+00:00,39.358712,143.451611,11.94,1.6,-1.4111064814814815,-121919.6,6.776883213866762,-4.020000000000001,4.020000000000001,False,True,M1,50.0,90.0,all,,324019,all
2025-11-07 22:23:14.200000+00:00,39.39283,143.583285,9.23,1.5,-1.4030675925925926,-121225.04,6.76488338461591,-6.73,6.73,False,True,M1,50.0,90.0,all,,324020,all
2025-11-07 22:58:25.780000+00:00,39.159973,143.464453,11.24,1.6,-1.378628009259259,-119113.46,27.26327836021349,-4.720000000000001,4.720000000000001,False,True,M1,50.0,90.0,all,,324021,all
2025-11-08 00:03:46.470000+00:00,39.390869,143.570915,10.04,1.9,-1.3332496527777775,-115192.77,5.767393437718849,-5.920000000000002,5.920000000000002,False,True,M1,50.0,90.0,all,,324022,all
2025-11-08 00:09:52.930000+00:00,39.399495,143.586182,6.43,1.5,-1.3290082175925926,-114826.31,6.9283569095557125,-9.53,9.53,False,True,M1,50.0,90.0,all,,324023,all
