time,latitude,longitude,depth_km,magnitude,event_id,phase,pre_M1_sensitivity
2020-06-22 01:56:53.770,38.976,141.636,67.5,0.5,12749,pre_M1_reference,pre_M1_reference_7d
2020-06-22 02:59:48.810,38.807,140.541,114.1,1.1,12750,pre_M1_reference,pre_M1_reference_7d
2020-06-22 03:49:23.530,38.933,140.88,7.5,0.6,12751,pre_M1_reference,pre_M1_reference_7d
2020-06-22 04:04:47.080,42.347,143.938,52.6,0.7,12752,pre_M1_reference,pre_M1_reference_7d
2020-06-22 04:09:55.750,40.14,141.132,8.0,-0.1,12753,pre_M1_reference,pre_M1_reference_7d
2020-06-22 04:38:02.560,39.642,142.295,31.6,1.8,12754,pre_M1_reference,pre_M1_reference_7d
2020-06-22 04:50:44.980,39.594,143.523,36.0,1.9,12755,pre_M1_reference,pre_M1_reference_7d
2020-06-22 04:55:44.840,39.618,142.118,46.5,1.0,12756,pre_M1_reference,pre_M1_reference_7d
2020-06-22 05:00:07.000,39.758,141.855,56.6,1.8,12757,pre_M1_reference,pre_M1_reference_7d
2020-06-22 05:00:45.030,38.791,141.727,52.5,1.2,12758,pre_M1_reference,pre_M1_reference_7d
2020-06-22 05:06:48.480,39.631,142.25,35.0,0.8,12759,pre_M1_reference,pre_M1_reference_7d
2020-06-22 05:29:01.860,41.967,140.542,12.5,0.7,12760,pre_M1_reference,pre_M1_reference_7d
2020-06-22 05:45:17.780,39.18,144.526,60.0,2.9,12761,pre_M1_reference,pre_M1_reference_7d
2020-06-22 06:03:33.660,39.288,142.262,30.0,1.1,12762,pre_M1_reference,pre_M1_reference_7d
2020-06-22 06:15:23.300,38.925,141.608,77.7,2.4,12763,pre_M1_reference,pre_M1_reference_7d
2020-06-22 06:45:15.460,42.558,141.753,128.7,1.6,12764,pre_M1_reference,pre_M1_reference_7d
2020-06-22 06:52:50.960,40.036,140.535,8.1,1.4,12765,pre_M1_reference,pre_M1_reference_7d
2020-06-22 06:58:39.690,40.035,140.532,5.5,0.6,12766,pre_M1_reference,pre_M1_reference_7d
2020-06-22 07:28:02.130,39.465,140.347,10.6,1.2,12767,pre_M1_reference,pre_M1_reference_7d
2020-06-22 07:44:29.000,38.734,141.565,56.9,1.0,12768,pre_M1_reference,pre_M1_reference_7d
2020-06-22 08:21:13.770,40.002,140.548,4.9,1.1,12769,pre_M1_reference,pre_M1_reference_7d
2020-06-22 08:53:51.540,42.93,145.924,43.7,1.6,12770,pre_M1_reference,pre_M1_reference_7d
2020-06-22 09:13:22.670,38.768,141.787,49.1,1.1,12771,pre_M1_reference,pre_M1_reference_7d
2020-06-22 09:39:59.000,40.236,141.813,22.4,0.5,12772,pre_M1_reference,pre_M1_reference_7d
2020-06-22 09:44:56.600,38.319,142.09,31.7,1.3,12773,pre_M1_reference,pre_M1_reference_7d
2020-06-22 09:52:32.260,39.506,143.36,7.3,2.1,12774,pre_M1_reference,pre_M1_reference_7d
2020-06-22 10:55:17.240,39.918,142.749,32.0,3.2,12775,pre_M1_reference,pre_M1_reference_7d
2020-06-22 11:02:21.570,40.808,141.122,101.4,1.2,12776,pre_M1_reference,pre_M1_reference_7d
2020-06-22 11:07:32.920,39.83,140.85,3.0,0.4,12777,pre_M1_reference,pre_M1_reference_7d
2020-06-22 11:18:07.990,38.422,142.17,28.4,1.0,12778,pre_M1_reference,pre_M1_reference_7d
2020-06-22 12:11:03.740,39.078,142.35,30.6,1.3,12779,pre_M1_reference,pre_M1_reference_7d
2020-06-22 12:32:03.660,40.278,142.288,32.6,1.1,12780,pre_M1_reference,pre_M1_reference_7d
2020-06-22 12:55:53.650,38.395,142.123,30.1,1.6,12781,pre_M1_reference,pre_M1_reference_7d
2020-06-22 12:59:17.440,39.046,140.863,10.2,0.2,12782,pre_M1_reference,pre_M1_reference_7d
2020-06-22 13:16:53.310,39.736,142.21,39.5,0.8,12783,pre_M1_reference,pre_M1_reference_7d
2020-06-22 13:26:08.580,39.74,142.221,39.4,0.7,12784,pre_M1_reference,pre_M1_reference_7d
2020-06-22 13:55:46.260,41.771,141.884,58.9,1.8,12785,pre_M1_reference,pre_M1_reference_7d
2020-06-22 14:04:39.490,41.866,143.052,44.0,0.5,12786,pre_M1_reference,pre_M1_reference_7d
2020-06-22 14:34:43.040,42.764,143.256,62.9,1.9,12787,pre_M1_reference,pre_M1_reference_7d
2020-06-22 15:23:01.370,38.775,141.736,78.6,0.8,12788,pre_M1_reference,pre_M1_reference_7d
2020-06-22 15:23:43.530,38.975,140.571,2.7,0.4,12789,pre_M1_reference,pre_M1_reference_7d
2020-06-22 15:24:05.980,38.968,140.566,5.1,-0.3,12790,pre_M1_reference,pre_M1_reference_7d
2020-06-22 15:34:23.140,39.929,142.402,36.6,1.0,12791,pre_M1_reference,pre_M1_reference_7d
2020-06-22 16:27:35.230,38.267,142.978,24.0,1.7,12792,pre_M1_reference,pre_M1_reference_7d
2020-06-22 16:42:54.840,39.906,142.395,37.1,1.2,12793,pre_M1_reference,pre_M1_reference_7d
2020-06-22 16:50:51.640,40.004,140.539,6.1,-0.3,12794,pre_M1_reference,pre_M1_reference_7d
2020-06-22 16:58:00.080,42.108,140.752,25.0,0.6,12795,pre_M1_reference,pre_M1_reference_7d
2020-06-22 17:28:02.790,38.696,142.306,34.1,1.6,12796,pre_M1_reference,pre_M1_reference_7d
2020-06-22 17:29:18.290,39.516,141.72,13.8,0.2,12797,pre_M1_reference,pre_M1_reference_7d
2020-06-22 17:34:48.070,38.453,142.079,28.3,1.0,12798,pre_M1_reference,pre_M1_reference_7d
2020-06-22 17:53:50.300,38.427,142.154,27.6,1.4,12799,pre_M1_reference,pre_M1_reference_7d
2020-06-22 18:08:31.250,39.101,143.346,19.0,2.2,12800,pre_M1_reference,pre_M1_reference_7d
2020-06-22 18:19:14.530,39.002,142.426,32.5,1.1,12801,pre_M1_reference,pre_M1_reference_7d
2020-06-22 18:20:26.960,38.307,142.189,29.8,1.4,12802,pre_M1_reference,pre_M1_reference_7d
2020-06-22 18:25:36.330,38.76,141.722,55.1,1.8,12803,pre_M1_reference,pre_M1_reference_7d
2020-06-22 18:27:01.300,38.714,142.322,34.0,0.9,12804,pre_M1_reference,pre_M1_reference_7d
2020-06-22 18:32:41.000,40.352,142.081,49.5,2.2,12805,pre_M1_reference,pre_M1_reference_7d
2020-06-22 18:58:24.030,39.86,142.304,45.4,1.0,12806,pre_M1_reference,pre_M1_reference_7d
2020-06-22 19:10:51.270,40.657,142.02,87.0,1.3,12807,pre_M1_reference,pre_M1_reference_7d
2020-06-22 19:14:37.560,42.081,142.709,54.6,0.9,12808,pre_M1_reference,pre_M1_reference_7d
2020-06-22 19:26:34.570,39.331,142.409,34.6,1.3,12809,pre_M1_reference,pre_M1_reference_7d
2020-06-22 20:29:36.280,39.251,142.359,31.8,1.4,12810,pre_M1_reference,pre_M1_reference_7d
2020-06-22 20:32:50.420,39.103,142.323,35.6,0.8,12811,pre_M1_reference,pre_M1_reference_7d
2020-06-22 20:37:54.280,39.035,140.863,9.7,0.9,12812,pre_M1_reference,pre_M1_reference_7d
2020-06-22 21:07:07.750,38.218,141.781,55.7,1.4,12813,pre_M1_reference,pre_M1_reference_7d
2020-06-22 21:08:12.190,41.463,142.855,30.6,1.9,12814,pre_M1_reference,pre_M1_reference_7d
2020-06-22 21:08:50.220,39.05,140.863,8.8,0.4,12815,pre_M1_reference,pre_M1_reference_7d
2020-06-22 21:16:53.260,40.036,140.531,6.1,0.3,12816,pre_M1_reference,pre_M1_reference_7d
2020-06-22 21:22:52.040,38.74,142.499,36.0,1.6,12817,pre_M1_reference,pre_M1_reference_7d
2020-06-22 21:59:22.340,42.64,141.269,4.7,1.1,12818,pre_M1_reference,pre_M1_reference_7d
2020-06-22 23:53:51.950,38.923,140.868,7.3,1.3,12819,pre_M1_reference,pre_M1_reference_7d
2020-06-23 00:01:48.470,38.034,142.959,34.0,2.3,12820,pre_M1_reference,pre_M1_reference_7d
2020-06-23 00:48:45.870,38.4,141.934,56.8,1.1,12821,pre_M1_reference,pre_M1_reference_7d
2020-06-23 00:49:03.060,39.09,140.652,6.9,0.6,12822,pre_M1_reference,pre_M1_reference_7d
2020-06-23 01:13:39.550,39.069,142.012,83.8,1.3,12823,pre_M1_reference,pre_M1_reference_7d
2020-06-23 01:21:24.190,42.634,140.517,8.0,1.1,12824,pre_M1_reference,pre_M1_reference_7d
2020-06-23 01:22:33.160,38.465,141.808,53.6,0.9,12825,pre_M1_reference,pre_M1_reference_7d
2020-06-23 01:50:15.770,38.839,142.116,42.8,2.8,12826,pre_M1_reference,pre_M1_reference_7d
2020-06-23 01:57:39.040,38.766,141.74,53.7,1.2,12827,pre_M1_reference,pre_M1_reference_7d
2020-06-23 02:18:59.250,38.858,142.045,43.2,0.9,12828,pre_M1_reference,pre_M1_reference_7d
2020-06-23 02:55:28.860,38.695,141.799,50.1,1.1,12829,pre_M1_reference,pre_M1_reference_7d
2020-06-23 03:18:00.910,38.201,141.712,47.2,1.1,12830,pre_M1_reference,pre_M1_reference_7d
2020-06-23 03:39:20.050,38.922,140.869,6.1,0.5,12831,pre_M1_reference,pre_M1_reference_7d
2020-06-23 03:57:12.750,38.739,141.561,66.2,0.6,12832,pre_M1_reference,pre_M1_reference_7d
2020-06-23 04:16:36.310,40.04,140.53,10.1,0.4,12833,pre_M1_reference,pre_M1_reference_7d
2020-06-23 04:24:56.110,39.163,142.314,34.4,1.1,12834,pre_M1_reference,pre_M1_reference_7d
2020-06-23 05:05:22.120,39.882,142.369,25.0,2.0,12835,pre_M1_reference,pre_M1_reference_7d
2020-06-23 05:09:33.340,42.477,143.272,52.5,0.3,12836,pre_M1_reference,pre_M1_reference_7d
2020-06-23 06:04:56.470,39.053,140.878,8.5,0.6,12837,pre_M1_reference,pre_M1_reference_7d
2020-06-23 06:06:47.070,42.827,144.69,50.8,1.2,12838,pre_M1_reference,pre_M1_reference_7d
2020-06-23 06:56:22.900,40.451,140.058,165.4,2.1,12839,pre_M1_reference,pre_M1_reference_7d
2020-06-23 07:11:03.330,39.421,142.668,33.5,1.6,12840,pre_M1_reference,pre_M1_reference_7d
2020-06-23 08:20:24.400,40.068,140.527,6.7,-0.1,12841,pre_M1_reference,pre_M1_reference_7d
2020-06-23 08:49:15.770,41.345,141.809,102.0,1.4,12842,pre_M1_reference,pre_M1_reference_7d
2020-06-23 10:02:54.390,39.023,142.394,30.5,1.8,12843,pre_M1_reference,pre_M1_reference_7d
2020-06-23 10:18:12.930,39.063,140.903,9.1,0.7,12844,pre_M1_reference,pre_M1_reference_7d
2020-06-23 11:03:39.490,38.94,142.248,32.3,1.0,12845,pre_M1_reference,pre_M1_reference_7d
2020-06-23 11:19:13.850,38.516,141.895,40.9,1.2,12846,pre_M1_reference,pre_M1_reference_7d
2020-06-23 11:21:21.090,39.106,142.457,42.6,1.5,12847,pre_M1_reference,pre_M1_reference_7d
2020-06-23 11:46:36.830,39.701,141.981,14.8,1.4,12848,pre_M1_reference,pre_M1_reference_7d
2020-06-23 11:55:56.520,41.522,143.227,30.0,1.4,12849,pre_M1_reference,pre_M1_reference_7d
2020-06-23 11:58:26.460,38.514,144.566,28.0,3.6,12850,pre_M1_reference,pre_M1_reference_7d
2020-06-23 12:01:20.800,38.493,144.573,36.0,2.8,12851,pre_M1_reference,pre_M1_reference_7d
2020-06-23 12:23:51.410,39.499,141.385,72.8,0.5,12852,pre_M1_reference,pre_M1_reference_7d
2020-06-23 13:36:30.020,39.638,142.321,32.5,1.4,12853,pre_M1_reference,pre_M1_reference_7d
2020-06-23 14:03:09.260,41.874,142.194,59.9,1.3,12854,pre_M1_reference,pre_M1_reference_7d
2020-06-23 14:08:14.670,41.1,141.22,94.2,0.7,12855,pre_M1_reference,pre_M1_reference_7d
2020-06-23 14:45:22.730,39.045,141.387,11.9,1.2,12856,pre_M1_reference,pre_M1_reference_7d
2020-06-23 15:12:48.810,39.402,141.318,86.4,0.9,12857,pre_M1_reference,pre_M1_reference_7d
2020-06-23 16:04:33.400,40.131,140.161,19.6,1.2,12858,pre_M1_reference,pre_M1_reference_7d
2020-06-23 16:06:11.420,38.518,144.77,40.0,2.8,12859,pre_M1_reference,pre_M1_reference_7d
2020-06-23 16:30:52.050,39.951,140.368,33.6,0.4,12860,pre_M1_reference,pre_M1_reference_7d
2020-06-23 16:56:29.090,38.194,142.398,35.9,1.7,12861,pre_M1_reference,pre_M1_reference_7d
2020-06-23 17:07:06.660,39.291,141.128,87.7,0.9,12862,pre_M1_reference,pre_M1_reference_7d
2020-06-23 17:11:13.810,39.534,141.27,87.7,0.7,12863,pre_M1_reference,pre_M1_reference_7d
2020-06-23 17:15:30.950,38.464,142.293,30.1,1.2,12864,pre_M1_reference,pre_M1_reference_7d
2020-06-23 17:37:58.640,42.449,142.707,32.5,1.1,12865,pre_M1_reference,pre_M1_reference_7d
2020-06-23 17:38:38.990,38.37,142.069,32.0,1.1,12866,pre_M1_reference,pre_M1_reference_7d
2020-06-23 18:17:37.410,39.633,142.192,52.9,1.0,12867,pre_M1_reference,pre_M1_reference_7d
2020-06-23 19:49:04.910,38.368,142.173,35.0,1.8,12868,pre_M1_reference,pre_M1_reference_7d
2020-06-23 20:08:28.790,39.237,140.608,10.1,0.5,12869,pre_M1_reference,pre_M1_reference_7d
2020-06-23 20:24:03.560,38.457,144.557,32.0,3.0,12870,pre_M1_reference,pre_M1_reference_7d
2020-06-23 21:23:22.240,39.626,142.084,45.3,0.8,12871,pre_M1_reference,pre_M1_reference_7d
2020-06-23 21:26:45.820,40.163,141.522,76.6,0.7,12872,pre_M1_reference,pre_M1_reference_7d
2020-06-23 21:48:04.690,39.169,142.513,43.8,1.2,12873,pre_M1_reference,pre_M1_reference_7d
2020-06-23 21:50:43.860,39.046,140.875,8.1,0.5,12874,pre_M1_reference,pre_M1_reference_7d
2020-06-23 22:04:11.470,42.714,141.985,35.2,0.6,12875,pre_M1_reference,pre_M1_reference_7d
2020-06-23 22:08:56.400,42.614,140.523,9.8,0.7,12876,pre_M1_reference,pre_M1_reference_7d
2020-06-23 22:10:14.260,42.66,141.915,136.6,2.0,12877,pre_M1_reference,pre_M1_reference_7d
2020-06-23 23:39:12.410,38.922,140.873,9.5,0.7,12878,pre_M1_reference,pre_M1_reference_7d
2020-06-24 00:50:02.170,41.482,142.722,33.4,1.6,12879,pre_M1_reference,pre_M1_reference_7d
2020-06-24 01:05:54.010,39.052,140.866,6.3,0.4,12880,pre_M1_reference,pre_M1_reference_7d
2020-06-24 01:46:21.920,39.15,142.468,33.4,1.3,12881,pre_M1_reference,pre_M1_reference_7d
2020-06-24 02:18:41.590,39.508,141.72,13.9,0.5,12882,pre_M1_reference,pre_M1_reference_7d
2020-06-24 02:23:11.080,40.067,140.546,8.3,0.8,12883,pre_M1_reference,pre_M1_reference_7d
2020-06-24 03:07:17.360,38.349,142.529,32.2,1.8,12884,pre_M1_reference,pre_M1_reference_7d
2020-06-24 03:11:44.130,41.895,142.468,63.2,2.8,12885,pre_M1_reference,pre_M1_reference_7d
2020-06-24 03:14:02.330,42.826,143.26,29.1,2.0,12886,pre_M1_reference,pre_M1_reference_7d
2020-06-24 03:42:38.380,39.698,142.212,37.6,0.8,12887,pre_M1_reference,pre_M1_reference_7d
2020-06-24 04:20:14.180,38.395,144.567,43.0,3.6,12888,pre_M1_reference,pre_M1_reference_7d
2020-06-24 04:26:59.310,38.408,144.546,35.0,3.0,12889,pre_M1_reference,pre_M1_reference_7d
2020-06-24 04:33:19.600,39.627,142.611,33.7,1.5,12890,pre_M1_reference,pre_M1_reference_7d
2020-06-24 04:38:31.240,42.394,143.588,52.8,1.0,12891,pre_M1_reference,pre_M1_reference_7d
2020-06-24 05:00:02.590,38.98,140.564,5.9,1.2,12892,pre_M1_reference,pre_M1_reference_7d
2020-06-24 05:05:22.940,39.658,142.013,40.8,0.7,12893,pre_M1_reference,pre_M1_reference_7d
2020-06-24 05:23:34.360,39.25,140.013,147.0,1.4,12894,pre_M1_reference,pre_M1_reference_7d
2020-06-24 05:44:18.280,42.357,143.118,46.2,1.1,12895,pre_M1_reference,pre_M1_reference_7d
2020-06-24 05:57:44.530,39.137,141.14,81.3,0.8,12896,pre_M1_reference,pre_M1_reference_7d
2020-06-24 06:03:09.690,38.805,141.719,52.2,0.3,12897,pre_M1_reference,pre_M1_reference_7d
2020-06-24 06:26:50.160,41.604,140.324,10.5,0.3,12898,pre_M1_reference,pre_M1_reference_7d
2020-06-24 06:32:12.660,39.071,141.832,60.5,0.5,12899,pre_M1_reference,pre_M1_reference_7d
2020-06-24 06:35:29.270,38.733,141.969,52.8,2.2,12900,pre_M1_reference,pre_M1_reference_7d
2020-06-24 07:05:24.930,38.466,142.194,23.0,1.3,12901,pre_M1_reference,pre_M1_reference_7d
2020-06-24 07:21:45.850,39.392,142.15,28.4,0.5,12902,pre_M1_reference,pre_M1_reference_7d
2020-06-24 07:22:32.150,40.084,142.74,34.0,1.8,12903,pre_M1_reference,pre_M1_reference_7d
2020-06-24 07:39:45.330,38.58,142.149,31.1,1.3,12904,pre_M1_reference,pre_M1_reference_7d
2020-06-24 07:46:12.120,38.344,141.418,11.8,0.4,12905,pre_M1_reference,pre_M1_reference_7d
2020-06-24 07:52:05.100,42.892,142.639,89.0,0.4,12906,pre_M1_reference,pre_M1_reference_7d
2020-06-24 08:03:20.720,41.926,141.097,10.5,0.5,12907,pre_M1_reference,pre_M1_reference_7d
2020-06-24 08:21:06.070,40.159,141.168,11.2,0.9,12908,pre_M1_reference,pre_M1_reference_7d
2020-06-24 08:23:44.080,38.357,142.192,24.0,0.9,12909,pre_M1_reference,pre_M1_reference_7d
2020-06-24 08:53:45.810,40.657,140.336,23.5,0.6,12910,pre_M1_reference,pre_M1_reference_7d
2020-06-24 09:49:17.130,41.056,142.081,53.4,2.7,12911,pre_M1_reference,pre_M1_reference_7d
2020-06-24 10:00:21.590,40.109,141.173,9.8,0.4,12912,pre_M1_reference,pre_M1_reference_7d
2020-06-24 10:17:17.570,38.756,140.99,90.5,0.9,12913,pre_M1_reference,pre_M1_reference_7d
2020-06-24 10:34:06.840,42.35,142.627,4.4,1.6,12914,pre_M1_reference,pre_M1_reference_7d
2020-06-24 10:36:38.430,38.459,142.177,15.4,0.7,12915,pre_M1_reference,pre_M1_reference_7d
2020-06-24 10:53:07.960,40.284,142.31,32.3,1.3,12916,pre_M1_reference,pre_M1_reference_7d
2020-06-24 11:00:39.860,41.8,142.91,46.0,0.8,12917,pre_M1_reference,pre_M1_reference_7d
2020-06-24 11:05:40.530,38.668,142.323,39.3,1.5,12918,pre_M1_reference,pre_M1_reference_7d
2020-06-24 11:08:44.600,40.343,142.172,43.7,2.0,12919,pre_M1_reference,pre_M1_reference_7d
2020-06-24 11:38:24.040,39.512,141.659,6.7,0.0,12920,pre_M1_reference,pre_M1_reference_7d
2020-06-24 11:38:44.220,42.513,143.003,60.9,0.3,12921,pre_M1_reference,pre_M1_reference_7d
2020-06-24 11:41:59.960,42.899,145.124,48.8,0.7,12922,pre_M1_reference,pre_M1_reference_7d
2020-06-24 11:51:41.760,39.281,144.999,44.0,3.0,12923,pre_M1_reference,pre_M1_reference_7d
2020-06-24 12:06:38.530,42.777,142.6,20.0,-0.2,12924,pre_M1_reference,pre_M1_reference_7d
2020-06-24 12:11:33.140,41.847,142.603,37.9,1.9,12925,pre_M1_reference,pre_M1_reference_7d
2020-06-24 12:24:27.040,38.466,142.16,25.6,1.3,12926,pre_M1_reference,pre_M1_reference_7d
2020-06-24 12:39:02.090,39.806,142.225,40.7,0.9,12927,pre_M1_reference,pre_M1_reference_7d
2020-06-24 12:43:44.910,39.74,141.822,58.3,1.4,12928,pre_M1_reference,pre_M1_reference_7d
2020-06-24 12:47:43.870,41.641,141.509,124.5,1.5,12929,pre_M1_reference,pre_M1_reference_7d
2020-06-24 12:51:20.720,38.621,142.304,30.0,1.0,12930,pre_M1_reference,pre_M1_reference_7d
2020-06-24 13:08:22.490,38.772,141.731,52.6,0.6,12931,pre_M1_reference,pre_M1_reference_7d
2020-06-24 13:12:30.290,38.463,142.196,20.0,1.2,12932,pre_M1_reference,pre_M1_reference_7d
2020-06-24 13:28:51.240,38.705,142.24,38.4,1.2,12933,pre_M1_reference,pre_M1_reference_7d
2020-06-24 13:30:15.820,38.901,142.36,36.7,0.7,12934,pre_M1_reference,pre_M1_reference_7d
2020-06-24 13:58:23.500,39.006,142.34,33.5,0.7,12935,pre_M1_reference,pre_M1_reference_7d
2020-06-24 14:00:46.880,38.419,142.152,29.3,1.0,12936,pre_M1_reference,pre_M1_reference_7d
2020-06-24 14:04:03.240,38.596,141.156,14.1,0.3,12937,pre_M1_reference,pre_M1_reference_7d
2020-06-24 14:08:23.110,42.758,144.633,87.7,2.5,12938,pre_M1_reference,pre_M1_reference_7d
2020-06-24 14:08:52.390,40.075,142.102,39.4,0.6,12939,pre_M1_reference,pre_M1_reference_7d
2020-06-24 14:17:33.710,38.615,141.897,84.2,1.1,12940,pre_M1_reference,pre_M1_reference_7d
2020-06-24 14:33:43.580,38.279,141.62,52.3,1.5,12941,pre_M1_reference,pre_M1_reference_7d
2020-06-24 14:52:26.770,42.908,144.487,42.0,0.5,12942,pre_M1_reference,pre_M1_reference_7d
2020-06-24 15:25:27.210,39.072,140.815,15.4,0.8,12943,pre_M1_reference,pre_M1_reference_7d
2020-06-24 15:27:23.650,39.097,140.859,11.0,0.8,12944,pre_M1_reference,pre_M1_reference_7d
2020-06-24 15:31:19.980,39.379,142.041,44.1,0.1,12945,pre_M1_reference,pre_M1_reference_7d
2020-06-24 15:35:32.380,39.323,143.366,11.0,1.5,12946,pre_M1_reference,pre_M1_reference_7d
2020-06-24 15:41:04.350,38.724,141.899,63.9,0.4,12947,pre_M1_reference,pre_M1_reference_7d
2020-06-24 16:17:39.340,38.579,142.025,29.8,0.5,12948,pre_M1_reference,pre_M1_reference_7d
2020-06-24 16:30:29.790,38.015,142.346,24.9,1.9,12949,pre_M1_reference,pre_M1_reference_7d
2020-06-24 16:48:04.740,41.583,140.833,14.1,0.4,12950,pre_M1_reference,pre_M1_reference_7d
2020-06-24 16:48:24.680,41.582,140.813,13.5,0.2,12951,pre_M1_reference,pre_M1_reference_7d
2020-06-24 17:23:10.820,38.788,141.736,53.7,0.8,12952,pre_M1_reference,pre_M1_reference_7d
2020-06-24 17:35:37.150,38.353,141.779,54.6,0.8,12953,pre_M1_reference,pre_M1_reference_7d
2020-06-24 18:11:07.480,38.02,142.874,51.0,1.7,12954,pre_M1_reference,pre_M1_reference_7d
2020-06-24 18:11:47.180,38.392,142.15,27.2,1.9,12955,pre_M1_reference,pre_M1_reference_7d
2020-06-24 18:22:36.940,42.985,142.007,116.9,0.8,12956,pre_M1_reference,pre_M1_reference_7d
2020-06-24 18:32:54.890,39.058,140.887,8.0,0.8,12957,pre_M1_reference,pre_M1_reference_7d
2020-06-24 18:42:19.440,38.895,142.146,41.6,0.9,12958,pre_M1_reference,pre_M1_reference_7d
2020-06-24 18:46:59.430,40.032,140.488,4.6,0.7,12959,pre_M1_reference,pre_M1_reference_7d
2020-06-24 19:10:06.860,38.781,141.735,52.2,0.3,12960,pre_M1_reference,pre_M1_reference_7d
2020-06-24 19:11:37.220,42.74,140.336,15.3,0.9,12961,pre_M1_reference,pre_M1_reference_7d
2020-06-24 19:26:46.730,39.577,143.031,16.0,1.1,12962,pre_M1_reference,pre_M1_reference_7d
2020-06-24 19:33:18.750,42.162,140.114,4.8,0.5,12963,pre_M1_reference,pre_M1_reference_7d
2020-06-24 19:35:04.210,39.028,140.815,10.4,0.0,12964,pre_M1_reference,pre_M1_reference_7d
2020-06-24 19:46:36.060,40.654,142.263,42.1,1.7,12965,pre_M1_reference,pre_M1_reference_7d
2020-06-24 19:59:05.440,39.553,142.712,25.3,2.1,12966,pre_M1_reference,pre_M1_reference_7d
2020-06-24 20:13:54.030,39.664,142.099,42.6,0.5,12967,pre_M1_reference,pre_M1_reference_7d
2020-06-24 22:00:20.330,38.322,141.643,51.3,1.4,12968,pre_M1_reference,pre_M1_reference_7d
2020-06-24 22:46:44.650,40.157,142.455,34.8,4.3,12969,pre_M1_reference,pre_M1_reference_7d
2020-06-25 00:30:51.260,38.589,141.126,82.3,1.3,12970,pre_M1_reference,pre_M1_reference_7d
2020-06-25 00:50:15.400,38.271,142.092,34.4,0.8,12971,pre_M1_reference,pre_M1_reference_7d
2020-06-25 00:52:47.290,39.047,140.871,6.2,0.3,12972,pre_M1_reference,pre_M1_reference_7d
2020-06-25 01:04:50.060,41.126,142.229,35.6,1.6,12973,pre_M1_reference,pre_M1_reference_7d
2020-06-25 01:38:32.060,39.757,142.169,82.4,0.7,12974,pre_M1_reference,pre_M1_reference_7d
2020-06-25 02:18:59.240,40.356,140.876,5.1,0.0,12975,pre_M1_reference,pre_M1_reference_7d
2020-06-25 02:22:50.560,42.043,142.553,34.3,1.4,12976,pre_M1_reference,pre_M1_reference_7d
2020-06-25 02:26:43.180,38.776,142.446,19.0,1.4,12977,pre_M1_reference,pre_M1_reference_7d
2020-06-25 03:04:11.860,38.867,141.634,60.7,3.2,12978,pre_M1_reference,pre_M1_reference_7d
2020-06-25 03:14:19.750,39.138,142.424,31.9,1.4,12979,pre_M1_reference,pre_M1_reference_7d
2020-06-25 03:24:53.830,42.319,143.093,47.6,1.2,12980,pre_M1_reference,pre_M1_reference_7d
2020-06-25 03:27:56.220,41.544,142.583,36.0,1.5,12981,pre_M1_reference,pre_M1_reference_7d
2020-06-25 04:10:21.050,38.414,144.55,43.0,2.6,12982,pre_M1_reference,pre_M1_reference_7d
2020-06-25 04:13:50.310,38.944,142.338,36.9,0.9,12983,pre_M1_reference,pre_M1_reference_7d
2020-06-25 04:25:00.390,38.75,142.162,36.1,1.4,12984,pre_M1_reference,pre_M1_reference_7d
2020-06-25 04:36:49.180,38.447,142.134,26.6,1.5,12985,pre_M1_reference,pre_M1_reference_7d
2020-06-25 05:33:18.940,42.53,141.121,1.2,0.7,12986,pre_M1_reference,pre_M1_reference_7d
2020-06-25 05:45:11.190,41.951,142.126,82.0,1.6,12987,pre_M1_reference,pre_M1_reference_7d
2020-06-25 06:09:21.880,41.107,145.864,72.8,2.6,12988,pre_M1_reference,pre_M1_reference_7d
2020-06-25 06:48:59.340,38.126,142.732,31.0,2.1,12989,pre_M1_reference,pre_M1_reference_7d
2020-06-25 07:13:51.600,38.519,144.427,9.0,2.8,12990,pre_M1_reference,pre_M1_reference_7d
2020-06-25 07:14:04.670,40.166,141.178,10.0,0.2,12991,pre_M1_reference,pre_M1_reference_7d
2020-06-25 07:20:27.170,42.522,141.118,0.0,0.6,12992,pre_M1_reference,pre_M1_reference_7d
