fault_id,n_vertices,min_lon,max_lon,min_lat,max_lat,min_x_km,max_x_km,min_y_km,max_y_km,mean_strike_deg
7111,13,-117.57704775505,-117.577046551757,35.6145097374345,35.6145153995661,-2.4505403682981193,-2.450431498486718,-13.923187276902642,-13.922559033582683,173.40095016037634
7112,15,-117.577059946259,-117.577058682712,35.6145007945761,35.614506217488,-2.4516452368271784,-2.4515308496812445,-13.924179208223538,-13.92357750494971,173.35177939635807
7113,32,-117.57702178083,-117.577016160967,35.6144942987729,35.614505477346,-2.448187723522239,-2.447678230966837,-13.92490085402505,-13.923660710483187,21.50308397744051
7114,14,-117.577014693273,-117.577012755234,35.6145043522941,35.6145090728355,-2.44754528417072,-2.4473695601574352,-13.923785573725784,-13.923261869095127,18.42627432499294
7115,46,-117.577009040135,-117.577000589206,35.6145105225426,35.6145240402523,-2.447032926082617,-2.446266866468364,-13.92310111397175,-13.92160150203618,28.541297382287127
7116,66,-117.576976030519,-117.576970702036,35.6145462103394,35.6145725829584,-2.4440411113719445,-2.4435577120242318,-13.919142323104785,-13.916216323694831,5.815935637610321
7117,37,-117.576965841201,-117.576956956798,35.61455465947,35.6145684190973,-2.443117737040328,-2.4423123873238852,-13.918205115060944,-13.916678679697041,27.779224719630992
7118,3,-117.578654794083,-117.578654031458,35.6125001375713,35.6125006906544,-2.596204102830696,-2.5961349889978704,-14.146114783252775,-14.146053437833002,46.17879907164133
7119,75,-117.576970023947,-117.576948388058,35.6145471240506,35.6145712024991,-2.4434969251696956,-2.441536154193214,-13.919041079855289,-13.916370066274474,37.02889556032699
7120,10,-117.576949192052,-117.576948218985,35.6145712024991,35.6145753141994,-2.4416086881140866,-2.4415206256442143,-13.916370066274474,-13.91591384832786,172.29952006109033
7121,12,-117.576949071542,-117.57694716498,35.6145687545445,35.6145718769906,-2.441597969403814,-2.4414251390557578,-13.91664165730476,-13.916295263475982,26.20733573207134
7122,38,-117.576939518044,-117.576937728393,35.6145791300229,35.6145957701787,-2.440732048282802,-2.4405697525357852,-13.915490716418013,-13.913644462460134,1.7877352348569273
7123,23,-117.576956265219,-117.576953603226,35.614586985601,35.6145940191987,-2.442248950978031,-2.442007905381228,-13.914618726208499,-13.91383831775852,172.61982691097
7124,38,-117.57693887323,-117.576922672843,35.6145683381583,35.6145805230727,-2.440674010447366,-2.439205877837203,-13.916688109675782,-13.915336573192816,48.12808913525507
7125,5,-117.576947720761,-117.57694692576,35.6145494802743,35.6145506763727,-2.4414761743461333,-2.4414041105011632,-13.918780207220415,-13.91864751763301,27.314436641207518
7126,11,-117.57694692576,-117.576944907681,35.6145506763727,35.6145543833782,-2.4414041105011632,-2.4412211588486254,-13.91864751763301,-13.918236268614791,28.06977340894359
7127,16,-117.576944907681,-117.576940343622,35.6145543833782,35.6145595346948,-2.4412211588486254,-2.4408074963373076,-13.918236268614791,-13.91766483386661,34.11137031147668
7128,40,-117.576935835321,-117.576921313967,35.614562358566,35.6145744760313,-2.4403989563465265,-2.439082946849893,-13.917351632132771,-13.916007537503878,44.06663911909382
7129,71,-117.576969856673,-117.576945119921,35.6145401893783,35.6145636868647,-2.4434819811861628,-2.4412401049163877,-13.919810498877167,-13.917204024111017,42.47631271433729
7130,23,-117.576945027291,-117.57693887323,35.6145604070372,35.6145683381583,-2.4412317960263907,-2.440674010447366,-13.917567929498905,-13.916688109675782,31.699010743192105
7131,12,-117.576942896797,-117.576941787034,35.6145977594791,35.6146027740988,-2.4410376526054693,-2.440936981206137,-13.913423659073953,-13.912867302875972,8.505964726573891
7132,8,-117.57693489373,-117.576934028583,35.614606027846,35.6146094641555,-2.440312320029252,-2.440233887189638,-13.912506467223716,-13.912125208177603,1.730325403017742
7133,18,-117.576933193112,-117.57693017139,35.6146064784063,35.6146134112799,-2.4401580189858114,-2.439884429910829,-13.91245658555465,-13.911687323258494,166.878915968082
7134,36,-117.57691737134,-117.576910511311,35.6145825159704,35.6145914588288,-2.43872549881701,-2.43810370557639,-13.915115589148643,-13.914123532638339,33.44594420648166
7135,19,-117.576897032272,-117.576894874799,35.6145816831982,35.6145868462061,-2.4368827957803916,-2.436687181914695,-13.915208491747014,-13.91463569983622,18.25257366050269
7136,12,-117.576891965492,-117.576889794528,35.6145780571317,35.6145818963375,-2.4364238533969527,-2.436227081329997,-13.915610936343013,-13.915185019685723,23.61984067561413
7137,9,-117.576900772553,-117.576897722052,35.6145959788214,35.6145985697682,-2.4372212327525684,-2.4369447774252446,-13.913622272776571,-13.913334878093295,43.61640625904431
7138,43,-117.576897722052,-117.576887602881,35.6145985697682,35.6146112421152,-2.4369447774252446,-2.436027591736864,-13.913334878093295,-13.91192910857904,33.15879570793445
7139,29,-117.576897920802,-117.576888432055,35.6146139131017,35.6146228685506,-2.4369623183888756,-2.4361023623433136,-13.911632501600106,-13.910639113242723,40.37903554114461
7140,40,-117.57689654394,-117.576884612635,35.6146112717928,35.6146219206652,-2.4368376543415837,-2.435756350186033,-13.91192559393578,-13.910744377653273,42.06680556956585
7141,46,-117.576867060566,-117.576861503655,35.614593171138,35.6146024566381,-2.4341669837702566,-2.4336632630641417,-13.91393462684374,-13.91290452086383,24.805944797453467
7142,25,-117.576856235427,-117.576849915891,35.6145812353358,35.6145864891752,-2.4331865975885107,-2.4326138975698663,-13.915259194641097,-13.91467642675372,43.672867154873245
7143,16,-117.576849125387,-117.576846243959,35.6145857778114,35.6145873669135,-2.4325422872197318,-2.432281180454018,-13.914755374640446,-13.91457913217025,56.67180700358311
7144,23,-117.576875283967,-117.576872434016,35.6146000383611,35.6146058839544,-2.43491183311195,-2.4346534490609804,-13.913172491611258,-13.912523982766558,21.484656835456406
7145,14,-117.576832063449,-117.576828974278,35.614592157602,35.6145952854441,-2.4309962751150107,-2.430716300200022,-13.91404794749011,-13.913700984034111,38.78121033892948
7146,17,-117.57858369728,-117.578582549745,35.6123655432353,35.6123684120726,-2.5897668774058062,-2.5896628148093215,-14.161050148724835,-14.160731876241202,17.88966432305473
7147,59,-117.576855074402,-117.57684389403,35.614598510413,35.6146103724708,-2.433080870442203,-2.432067578777417,-13.913342522457386,-13.912026680750571,42.58487411424374
7148,27,-117.576836762407,-117.576832860248,35.6145936594698,35.6145995824049,-2.43142195718552,-2.431068240548078,-13.91388119610126,-13.913224131990056,29.009950246488977
7149,24,-117.576842233882,-117.576837406321,35.6145928096105,35.6145978422167,-2.4319177008604216,-2.4314801693496233,-13.913975354081709,-13.913417096561835,38.043233266857925
7150,24,-117.576828882547,-117.576826368042,35.6146070090063,35.6146116009447,-2.430707634285019,-2.430479702833597,-13.912400235143666,-13.91189081200442,24.307295160152886
7151,32,-117.576828900533,-117.576821508106,35.6145973466902,35.6146051474097,-2.43070955644724,-2.430039563319799,-13.913472286748007,-13.912606965298853,38.465147711354284
7152,59,-117.576821508106,-117.576811433001,35.6146051474097,35.6146216733516,-2.430039563319799,-2.4291262545633407,-13.912606965298853,-13.910773630413974,27.460858028034888
7153,68,-117.576843240223,-117.576824997476,35.6146047031446,35.6146225034258,-2.432008515388378,-2.4303552129514165,-13.912655719294172,-13.910681194091415,41.180298100983464
7154,32,-117.576841133112,-117.576832416882,35.6146164509885,35.6146231482397,-2.4318172543330125,-2.43102735762133,-13.911352326219008,-13.910609469498436,46.45467875542862
7155,8,-117.576876080766,-117.576874823514,35.6146133843003,35.6146152881651,-2.434983618537004,-2.43486965325127,-13.911691714925565,-13.911480508739304,27.322744034306243
7156,10,-117.576870074195,-117.576867589368,35.6146190311434,35.6146207974119,-2.4344392495496363,-2.4342140696895704,-13.911065336054246,-13.910869426861192,48.986486177854616
7157,29,-117.576869420387,-117.576868211699,35.6146634720416,35.6146723501489,-2.4343786142949817,-2.4342690306272123,-13.906134556083344,-13.905149536845164,5.562404854736329
7158,12,-117.576348446723,-117.576346184029,35.6150601638955,35.6150628222915,-2.3871664768816716,-2.386961406467064,-13.8621336370334,-13.861838735800012,35.00299780858681
7159,63,-117.576865734966,-117.576853183128,35.6146250718896,35.6146435592529,-2.4340459305197277,-2.4329081687960623,-13.910395211531622,-13.90834431504576,28.836801720134094
7160,40,-117.576838401871,-117.57682886456,35.6146295316277,35.614638237065,-2.431569406539512,-2.4307050697562307,-13.909901073549475,-13.908935423966875,42.37141029489995
7161,129,-117.576856698578,-117.576834806381,35.6146194673146,35.6146413936854,-2.4332273687538395,-2.4312432944668956,-13.911017274851865,-13.908585043985987,45.24092009312628
7162,27,-117.576862561258,-117.576857160829,35.6146131414833,35.6146178557295,-2.433758749851369,-2.433269329195561,-13.911718991128305,-13.911196070509753,41.82934610235472
7163,24,-117.576865302392,-117.576863847289,35.6146095882619,35.6146153178427,-2.434007183830649,-2.433875202045238,-13.912113172898993,-13.911477488081545,8.19977517444545
7164,28,-117.576862879618,-117.576861030612,35.6146196615682,35.6146269955395,-2.4337871776573583,-2.433619878291966,-13.910995613421685,-13.910181853006636,169.90152286408534
7165,151,-117.576859747279,-117.576826429196,35.614624112313,35.6146600546179,-2.43350347287771,-2.4304837879208803,-13.910501826763518,-13.90651476732836,38.69628526332782
7166,18,-117.57685092493,-117.576844293329,35.6146465584919,35.6146504903279,-2.4327034843341986,-2.4321025397617775,-13.908011599815165,-13.90757551952995,54.26351143346614
7167,8,-117.576346274861,-117.576345799119,35.6150628222915,35.6150644338766,-2.386969627358658,-2.3869264963812085,-13.861838735800012,-13.861659935668452,8.529380572451936
7168,59,-117.576885783552,-117.576877603319,35.6146278858683,35.6146457787797,-2.4358621624276404,-2.435120595859923,-13.910082507416499,-13.90809744351749,20.54771993611104
7169,50,-117.576882803199,-117.576870010343,35.6146430349481,35.6146556380473,-2.4355917738576816,-2.434432354198781,-13.908401753331031,-13.907003733131173,39.410434216660775
7170,32,-117.57687200414,-117.57686864787,35.6146465396062,35.614657787427,-2.4346132688884263,-2.4343089264889777,-13.908013172769982,-13.90676526918661,10.664938411186705
7171,89,-117.576871782007,-117.576852794621,35.6146400824739,35.6146629135627,-2.43459333942608,-2.4328723897707496,-13.908729609193392,-13.906196927724231,34.05480639463024
7172,42,-117.576882150291,-117.576872225373,35.6146314804585,35.6146407596634,-2.4355329707775266,-2.4346334880051654,-13.90968376177588,-13.908654462755493,41.41580256512472
7173,35,-117.576864366198,-117.576861549521,35.6146383278966,35.6146490577079,-2.4339215056804044,-2.433666177662913,-13.908924467834407,-13.907734037356818,12.063689064910497
7174,33,-117.576858126701,-117.576855642774,35.6146424018254,35.6146507511313,-2.4333560933883396,-2.4331308042616535,-13.908472611293595,-13.907546301684121,14.759803871013542
7175,55,-117.576865445384,-117.576859665441,35.6146668597878,35.6146798702798,-2.4340182416343663,-2.433494367760661,-13.905758806888125,-13.904315377996067,20.033510398732226
7176,22,-117.576703254452,-117.576701873093,35.6148549116249,35.6148600683375,-2.4193181377860453,-2.419192898936396,-13.884898093299821,-13.884325964910966,6.307569709155598
7177,24,-117.576872127347,-117.576868750392,35.6146688643767,35.6146775689147,-2.4346237239849313,-2.4343175976988474,-13.905536211111105,-13.90457047256748,10.725981155820016
7178,14,-117.576870308918,-117.576868923962,35.6146775689147,35.614681400926,-2.4344586988597814,-2.434333146308172,-13.90457047256748,-13.904145320436777,8.520856316313361
7179,2,-117.576868923962,-117.576868795359,35.614681400926,35.6146817588561,-2.434333146308172,-2.4343214839811216,-13.904145320436777,-13.904105610610728,16.36691742308298
7180,15,-117.576868322315,-117.576866251177,35.6146769303961,35.6146814854623,-2.434278772486128,-2.4340909885700954,-13.904641349016652,-13.904136007237067,19.49323342102282
7181,16,-117.576859691522,-117.576858449558,35.6146705317197,35.6146751893086,-2.4334969954452164,-2.4333843502895687,-13.905351509281422,-13.904834770649849,11.824985981896022
7182,46,-117.576860968559,-117.576854227241,35.6146660521966,35.6146792164727,-2.4336128496508183,-2.433001684914936,-13.905848487903963,-13.904388053881501,22.470689749962098
7183,22,-117.576842292338,-117.576840757195,35.6146814863616,35.614686444324,-2.431920310086933,-2.4317810754224625,-13.904136501119194,-13.903586443928054,14.027700408021834
7184,12,-117.576837855982,-117.576836442248,35.6146841924216,35.6146867330064,-2.431518292839084,-2.4313901645554634,-13.90383636856321,-13.903554519836975,25.054461586249783
7185,19,-117.576839106939,-117.57683515262,35.6146855279148,35.6146892735912,-2.43163158947677,-2.4312732134670703,-13.903688162113642,-13.903272670219916,40.90009010648379
7186,15,-117.576832568868,-117.576829996807,35.6146904193274,35.614693772,-2.4310390900316903,-2.4308059716077777,-13.903145612616227,-13.902773690902215,30.880437054569946
7187,15,-117.576837775043,-117.576834658892,35.6146779888981,35.6146815529114,-2.4315111476749522,-2.4312287154268595,-13.904524663116595,-13.90412930632814,35.48447170145788
7188,26,-117.5768296074,-117.576826661221,35.6146848570206,35.614691730539,-2.430770948574892,-2.430503817506758,-13.903762834290161,-13.903000277459462,18.968595096625076
7189,20,-117.576827908581,-117.576823702452,35.6146949591051,35.6147004062988,-2.4306167291068346,-2.4302355273357295,-13.902642031150434,-13.90203775506718,31.214054328874912
7190,50,-117.576823656586,-117.576814429542,35.6146926541427,35.6147096953962,-2.4302315668593795,-2.429395078029024,-13.902897876291956,-13.90100734562961,23.80141968923611
7191,10,-117.576824307696,-117.576822971303,35.6146946281546,35.6146957091397,-2.430290497852326,-2.4301693875097077,-13.902678839859025,-13.90255893561374,45.51868502316773
7192,6,-117.576826662121,-117.576825901294,35.614691730539,35.6146926406529,-2.4305038972196167,-2.4304349385019313,-13.903000277459462,-13.902899317450165,34.4294167894651
7193,23,-117.576698063565,-117.576695500497,35.6148482062798,35.6148525473072,-2.4188481127434227,-2.4186158031611042,-13.885642177398228,-13.885160589799685,18.10044251319626
7194,36,-117.576821309356,-117.57681370289,35.6146645665166,35.6146711639431,-2.4300197574952223,-2.4293304094132844,-13.90601430909257,-13.905282500489106,43.801100530599875
7195,20,-117.576810050743,-117.576805409342,35.6146737962587,35.6146782910703,-2.4289994440238365,-2.428578795565735,-13.904990530496733,-13.904491937540515,39.81754295483667
7196,10,-117.576805409342,-117.576803637678,35.6146782910703,35.6146807749978,-2.428578795565735,-2.4284182070812825,-13.904491937540515,-13.90421638494879,30.24875586636722
