interval_id,geometry_type,component_id,vertex_id,longitude,latitude,elapsed_mid_hr
M_02,alpha,5,18,-117.51619333663255,35.697515795185055,1.5
M_02,alpha,5,19,-117.5232576769314,35.70223179518505,1.5
M_02,alpha,5,20,-117.51111552134813,35.70007579518506,1.5
M_02,alpha,5,21,-117.50183036715285,35.711793795185045,1.5
M_02,alpha,5,22,-117.48893169663305,35.70250479518504,1.5
M_02,alpha,6,0,-117.52396795303721,35.733746795185056,1.5
M_02,alpha,6,1,-117.51254138431086,35.725876795185044,1.5
M_02,alpha,6,2,-117.5053309563582,35.71995279518506,1.5
M_02,alpha,6,3,-117.50183036715285,35.711793795185045,1.5
M_02,alpha,6,4,-117.51446994371801,35.71977779518506,1.5
M_02,alpha,6,5,-117.51665892638307,35.71953779518504,1.5
M_02,alpha,6,6,-117.52162318939048,35.723178795185056,1.5
M_02,alpha,6,7,-117.53705294133444,35.71974479518505,1.5
M_02,alpha,6,8,-117.54396921062985,35.70962579518505,1.5
M_02,alpha,6,9,-117.54508426051612,35.71031679518505,1.5
M_02,alpha,6,10,-117.5597890076369,35.70681379518504,1.5
M_02,alpha,6,11,-117.54918673477353,35.71688479518506,1.5
M_02,alpha,6,12,-117.55559914857467,35.72261379518505,1.5
M_02,alpha,6,13,-117.56005921532541,35.72353779518506,1.5
M_02,alpha,6,14,-117.56795372306304,35.73056479518506,1.5
M_02,alpha,6,15,-117.55262971366824,35.73043479518504,1.5
M_02,alpha,6,16,-117.54799943189248,35.740370795185044,1.5
M_02,alpha,6,17,-117.53980447100881,35.74091179518505,1.5
M_02,alpha,6,18,-117.5306575081016,35.74142479518505,1.5
M_02,alpha,6,19,-117.52396795303721,35.733746795185056,1.5
M_03,convex,1,0,-117.66313910917825,35.77736579518504,2.5
M_03,convex,1,1,-117.66967038063024,35.61479679518505,2.5
M_03,convex,1,2,-117.63386799792642,35.56766579518505,2.5
M_03,convex,1,3,-117.60645069485736,35.56343779518506,2.5
M_03,convex,1,4,-117.5244122697962,35.57145779518505,2.5
M_03,convex,1,5,-117.4747182326001,35.64055379518505,2.5
M_03,convex,1,6,-117.45544154689524,35.67269479518506,2.5
M_03,convex,1,7,-117.46128636159666,35.697861795185055,2.5
M_03,convex,1,8,-117.46570634628698,35.71150479518506,2.5
M_03,convex,1,9,-117.52112351660908,35.782989795185046,2.5
M_03,convex,1,10,-117.63819700315315,35.789703795185034,2.5
M_03,convex,1,11,-117.66313910917825,35.77736579518504,2.5
M_03,alpha,1,0,-117.63386799792642,35.56766579518505,2.5
M_03,alpha,1,1,-117.62511127624944,35.57154779518505,2.5
M_03,alpha,1,2,-117.62345112159504,35.56939079518505,2.5
M_03,alpha,1,3,-117.63386799792642,35.56766579518505,2.5
M_03,alpha,2,0,-117.57417854145152,35.60311479518504,2.5
M_03,alpha,2,1,-117.57360836379335,35.60064079518505,2.5
M_03,alpha,2,2,-117.57749006992226,35.59654779518504,2.5
M_03,alpha,2,3,-117.587572941996,35.59476579518505,2.5
M_03,alpha,2,4,-117.59163404393408,35.59618579518504,2.5
M_03,alpha,2,5,-117.5937821114182,35.59712579518505,2.5
M_03,alpha,2,6,-117.59652551459315,35.60274079518505,2.5
M_03,alpha,2,7,-117.58905484425289,35.60733079518506,2.5
M_03,alpha,2,8,-117.58539330697978,35.61377179518505,2.5
M_03,alpha,2,9,-117.58363605652008,35.62420079518505,2.5
M_03,alpha,2,10,-117.58158472924498,35.61964779518505,2.5
M_03,alpha,2,11,-117.5652197728007,35.62025379518506,2.5
M_03,alpha,2,12,-117.5726163736602,35.614699795185054,2.5
M_03,alpha,2,13,-117.5748376761817,35.60499079518505,2.5
M_03,alpha,2,14,-117.57417854145152,35.60311479518504,2.5
M_03,alpha,3,0,-117.55619630606022,35.64157479518504,2.5
M_03,alpha,3,1,-117.55512161850477,35.645916795185045,2.5
M_03,alpha,3,2,-117.54380211875701,35.652866795185055,2.5
M_03,alpha,3,3,-117.54503205969606,35.66593279518505,2.5
M_03,alpha,3,4,-117.53079089495547,35.66364579518505,2.5
M_03,alpha,3,5,-117.533459409342,35.65690279518505,2.5
M_03,alpha,3,6,-117.53280014949752,35.65329379518505,2.5
M_03,alpha,3,7,-117.52704577403244,35.648077795185046,2.5
M_03,alpha,3,8,-117.53729954826727,35.64494079518506,2.5
M_03,alpha,3,9,-117.54299610878401,35.638832795185046,2.5
M_03,alpha,3,10,-117.55820570280429,35.63318879518505,2.5
M_03,alpha,3,11,-117.55619630606022,35.64157479518504,2.5
M_03,alpha,4,0,-117.46128636159666,35.697861795185055,2.5
M_03,alpha,4,1,-117.47604846376632,35.69927779518505,2.5
M_03,alpha,4,2,-117.48323339811876,35.68450379518505,2.5
M_03,alpha,4,3,-117.4758595334198,35.672507795185055,2.5
M_03,alpha,4,4,-117.48987426372382,35.682639795185054,2.5
M_03,alpha,4,5,-117.4975797597807,35.67564879518504,2.5
M_03,alpha,4,6,-117.5089653777044,35.67034679518504,2.5
M_03,alpha,4,7,-117.50958311739926,35.66673379518505,2.5
M_03,alpha,4,8,-117.51036385533986,35.66309579518505,2.5
M_03,alpha,4,9,-117.51094155616846,35.65894179518506,2.5
M_03,alpha,4,10,-117.51125847321222,35.65778979518506,2.5
M_03,alpha,4,11,-117.51377366282317,35.66042279518505,2.5
M_03,alpha,4,12,-117.53079089495547,35.66364579518505,2.5
M_03,alpha,4,13,-117.51656520795684,35.667990795185055,2.5
M_03,alpha,4,14,-117.5157192950617,35.66919979518505,2.5
M_03,alpha,4,15,-117.51204150056037,35.67205179518504,2.5
M_03,alpha,4,16,-117.50821714729182,35.68102479518505,2.5
M_03,alpha,4,17,-117.50832340540127,35.68460479518505,2.5
M_03,alpha,4,18,-117.50653290660993,35.69155479518505,2.5
M_03,alpha,4,19,-117.50312332047106,35.69729179518506,2.5
M_03,alpha,4,20,-117.50926013540654,35.708583795185056,2.5
M_03,alpha,4,21,-117.5127032390742,35.71001979518505,2.5
M_03,alpha,4,22,-117.5074789648813,35.72007079518505,2.5
M_03,alpha,4,23,-117.5067308214389,35.71808479518505,2.5
M_03,alpha,4,24,-117.50056135134099,35.71157479518504,2.5
M_03,alpha,4,25,-117.48947709779634,35.70806279518505,2.5
M_03,alpha,4,26,-117.47653839711653,35.71220879518505,2.5
M_03,alpha,4,27,-117.46892048174007,35.71338079518507,2.5
M_03,alpha,4,28,-117.46570634628698,35.71150479518506,2.5
M_03,alpha,4,29,-117.46128636159666,35.697861795185055,2.5
M_03,alpha,5,0,-117.54797374683415,35.71705179518504,2.5
M_03,alpha,5,1,-117.54493834072761,35.71142779518505,2.5
M_03,alpha,5,2,-117.54602829639776,35.710813795185054,2.5
M_03,alpha,5,3,-117.54797374683415,35.71705179518504,2.5
M_03,alpha,6,0,-117.52598532260976,35.725022795185055,2.5
M_03,alpha,6,1,-117.54499640194024,35.726120795185054,2.5
M_03,alpha,6,2,-117.54797374683415,35.71705179518504,2.5
M_03,alpha,6,3,-117.55431436668172,35.72563279518506,2.5
M_03,alpha,6,4,-117.55783803008875,35.73481279518506,2.5
M_03,alpha,6,5,-117.55787171585304,35.74429779518506,2.5
M_03,alpha,6,6,-117.55328974528626,35.74470479518506,2.5
M_03,alpha,6,7,-117.54502162488131,35.74303979518505,2.5
M_03,alpha,6,8,-117.53046278853326,35.74530279518504,2.5
M_03,alpha,6,9,-117.53333487801336,35.73270879518504,2.5
M_03,alpha,6,10,-117.52598532260976,35.725022795185055,2.5
M_04,convex,1,0,-117.68815492399447,35.88496679518505,3.5
M_04,convex,1,1,-117.70708743966038,35.58776679518505,3.5
M_04,convex,1,2,-117.63469771033901,35.56365379518504,3.5
M_04,convex,1,3,-117.58880707321902,35.55476279518505,3.5
M_04,convex,1,4,-117.58435510997246,35.55527579518504,3.5
M_04,convex,1,5,-117.43813775877402,35.647865795185055,3.5
M_04,convex,1,6,-117.45655119857364,35.70945879518505,3.5
M_04,convex,1,7,-117.51015494749716,35.802728795185054,3.5
M_04,convex,1,8,-117.68815492399447,35.88496679518505,3.5
M_04,alpha,1,0,-117.59063268610541,35.59120079518507,3.5
M_04,alpha,1,1,-117.5971910647623,35.582541795185044,3.5
M_04,alpha,1,2,-117.61354818565188,35.584226795185046,3.5
M_04,alpha,1,3,-117.6130113176016,35.58606579518504,3.5
M_04,alpha,1,4,-117.60789290689358,35.59427679518505,3.5
M_04,alpha,1,5,-117.59063268610541,35.59120079518507,3.5
M_04,alpha,2,0,-117.56216840846058,35.62909579518505,3.5
M_04,alpha,2,1,-117.5579357028678,35.61928079518504,3.5
M_04,alpha,2,2,-117.57393438652242,35.61487879518504,3.5
M_04,alpha,2,3,-117.57819083197009,35.607159795185055,3.5
M_04,alpha,2,4,-117.58201507688604,35.59664479518505,3.5
M_04,alpha,2,5,-117.58702789433161,35.594101795185054,3.5
M_04,alpha,2,6,-117.59063268610541,35.59120079518507,3.5
M_04,alpha,2,7,-117.58691410761315,35.59707279518505,3.5
M_04,alpha,2,8,-117.58981217894468,35.61198979518505,3.5
M_04,alpha,2,9,-117.59127767807222,35.618935795185045,3.5
M_04,alpha,2,10,-117.59100882426434,35.62096979518505,3.5
M_04,alpha,2,11,-117.59056179385932,35.634454795185064,3.5
M_04,alpha,2,12,-117.57270796944047,35.63689579518505,3.5
M_04,alpha,2,13,-117.57090135146194,35.64220579518504,3.5
M_04,alpha,2,14,-117.57359573883754,35.64758879518506,3.5
M_04,alpha,2,15,-117.56236480714088,35.64853779518505,3.5
M_04,alpha,2,16,-117.55155685327115,35.63528079518504,3.5
M_04,alpha,2,17,-117.55863672912764,35.633554795185056,3.5
M_04,alpha,2,18,-117.56216840846058,35.62909579518505,3.5
M_04,alpha,3,0,-117.54127026807056,35.64104679518504,3.5
M_04,alpha,3,1,-117.54556709353253,35.63862079518505,3.5
M_04,alpha,3,2,-117.54157288674821,35.64964379518505,3.5
M_04,alpha,3,3,-117.52751846442722,35.65766779518505,3.5
M_04,alpha,3,4,-117.53651072221204,35.64735779518506,3.5
M_04,alpha,3,5,-117.53717747119698,35.643869795185054,3.5
M_04,alpha,3,6,-117.54127026807056,35.64104679518504,3.5
M_04,alpha,4,0,-117.57395479145289,35.662208795185045,3.5
M_04,alpha,4,1,-117.5815966433889,35.674033795185046,3.5
M_04,alpha,4,2,-117.58005874219525,35.675404795185045,3.5
M_04,alpha,4,3,-117.57700766306314,35.674306795185046,3.5
M_04,alpha,4,4,-117.57395479145289,35.662208795185045,3.5
M_04,alpha,5,0,-117.46759169938557,35.67481079518505,3.5
M_04,alpha,5,1,-117.4659395334198,35.672507795185055,3.5
M_04,alpha,5,2,-117.46873813555358,35.66698579518504,3.5
M_04,alpha,5,3,-117.46759169938557,35.67481079518505,3.5
M_04,alpha,6,0,-117.50855212746573,35.70847379518504,3.5
M_04,alpha,6,1,-117.51629253344083,35.71409679518505,3.5
M_04,alpha,6,2,-117.5237309863339,35.72036779518505,3.5
M_04,alpha,6,3,-117.50943250692605,35.72757379518505,3.5
M_04,alpha,6,4,-117.50515964248058,35.715606795185046,3.5
M_04,alpha,6,5,-117.49885219236506,35.709372795185054,3.5
M_04,alpha,6,6,-117.49280503549987,35.70719979518505,3.5
M_04,alpha,6,7,-117.4846668093634,35.70406679518505,3.5
M_04,alpha,6,8,-117.47365712010249,35.70837179518506,3.5
M_04,alpha,6,9,-117.47220842801946,35.712636795185055,3.5
M_04,alpha,6,10,-117.46708111865868,35.708351795185045,3.5
M_04,alpha,6,11,-117.45655119857364,35.70945879518505,3.5
M_04,alpha,6,12,-117.4685459121418,35.70549079518505,3.5
M_04,alpha,6,13,-117.47172764755979,35.70182479518506,3.5
M_04,alpha,6,14,-117.47137696763212,35.69240079518505,3.5
M_04,alpha,6,15,-117.47646252805528,35.686305795185056,3.5
M_04,alpha,6,16,-117.46759169938557,35.67481079518505,3.5
M_04,alpha,6,17,-117.47739817540766,35.68141479518504,3.5
M_04,alpha,6,18,-117.49112700643232,35.67907079518505,3.5
M_04,alpha,6,19,-117.5072965161253,35.67226779518505,3.5
M_04,alpha,6,20,-117.5127078348842,35.66281179518505,3.5
M_04,alpha,6,21,-117.5122593888926,35.656618795185054,3.5
M_04,alpha,6,22,-117.52751846442722,35.65766779518505,3.5
M_04,alpha,6,23,-117.53608906963726,35.66607079518506,3.5
M_04,alpha,6,24,-117.52707966253509,35.660418795185066,3.5
M_04,alpha,6,25,-117.51793283517227,35.66281579518505,3.5
M_04,alpha,6,26,-117.51405954430103,35.67265879518506,3.5
M_04,alpha,6,27,-117.5193328996794,35.677589795185035,3.5
M_04,alpha,6,28,-117.5144103693497,35.68410479518506,3.5
M_04,alpha,6,29,-117.5173651155818,35.694451795185046,3.5
M_04,alpha,6,30,-117.49905430820574,35.697121795185055,3.5
M_04,alpha,6,31,-117.50855212746573,35.70847379518504,3.5
M_04,alpha,7,0,-117.54671317031888,35.72291479518505,3.5
M_04,alpha,7,1,-117.55400448842832,35.72731779518505,3.5
M_04,alpha,7,2,-117.55906652896462,35.72787879518505,3.5
M_04,alpha,7,3,-117.54846274452672,35.73086179518504,3.5
M_04,alpha,7,4,-117.5387951218187,35.73608179518505,3.5
M_04,alpha,7,5,-117.5368424978341,35.74128279518506,3.5
M_04,alpha,7,6,-117.53171595567518,35.747613795185046,3.5
M_04,alpha,7,7,-117.53028395480725,35.74760179518504,3.5
M_04,alpha,7,8,-117.5253273668937,35.73947179518505,3.5
M_04,alpha,7,9,-117.528239912706,35.733188795185065,3.5
M_04,alpha,7,10,-117.5237309863339,35.72036779518505,3.5
M_04,alpha,7,11,-117.53868928908705,35.72455879518505,3.5
M_04,alpha,7,12,-117.542017261128,35.72417179518505,3.5
M_04,alpha,7,13,-117.54671317031888,35.72291479518505,3.5
M_05,convex,1,0,-117.67166312956182,35.81902079518504,4.5
M_05,convex,1,1,-117.71508122971164,35.62660979518505,4.5
M_05,convex,1,2,-117.69313867648798,35.59106679518505,4.5
M_05,convex,1,3,-117.62587618812954,35.57031879518505,4.5
M_05,convex,1,4,-117.44615772464762,35.59173779518505,4.5
M_05,convex,1,5,-117.43394985229801,35.69080179518506,4.5
M_05,convex,1,6,-117.46054652080431,35.713921795185044,4.5
M_05,convex,1,7,-117.67166312956182,35.81902079518504,4.5
M_05,alpha,1,0,-117.58007695794304,35.581052795185045,4.5
M_05,alpha,1,1,-117.58312005981217,35.58247279518505,4.5
M_05,alpha,1,2,-117.58452081458341,35.59299079518505,4.5
M_05,alpha,1,3,-117.58007695794304,35.581052795185045,4.5
M_05,alpha,2,0,-117.57494429763902,35.61364179518504,4.5
M_05,alpha,2,1,-117.5738934452951,35.601775795185056,4.5
M_05,alpha,2,2,-117.57827913037173,35.597389795185045,4.5
M_05,alpha,2,3,-117.58452081458341,35.59299079518505,4.5
M_05,alpha,2,4,-117.58147757305024,35.60355479518504,4.5
M_05,alpha,2,5,-117.59140697254588,35.60911679518506,4.5
M_05,alpha,2,6,-117.590373425972,35.61542779518505,4.5
M_05,alpha,2,7,-117.59570527062205,35.62717879518506,4.5
M_05,alpha,2,8,-117.57654832742406,35.627968795185055,4.5
M_05,alpha,2,9,-117.57210507540364,35.63836879518506,4.5
M_05,alpha,2,10,-117.553460854422,35.63529679518505,4.5
M_05,alpha,2,11,-117.55438074905032,35.633831795185046,4.5
M_05,alpha,2,12,-117.56067135287783,35.628322795185056,4.5
M_05,alpha,2,13,-117.56233118901804,35.62604379518505,4.5
M_05,alpha,2,14,-117.56115837186385,35.61467479518504,4.5
M_05,alpha,2,15,-117.57494429763902,35.61364179518504,4.5
M_05,alpha,3,0,-117.50960748506769,35.67183679518505,4.5
M_05,alpha,3,1,-117.50240581145736,35.67636579518505,4.5
M_05,alpha,3,2,-117.50288544839036,35.67132779518505,4.5
M_05,alpha,3,3,-117.5037068559881,35.66310479518505,4.5
M_05,alpha,3,4,-117.50863883517229,35.662815795185054,4.5
M_05,alpha,3,5,-117.51693156466601,35.65905979518505,4.5
M_05,alpha,3,6,-117.52290433028216,35.65580479518505,4.5
M_05,alpha,3,7,-117.53126196499217,35.65073079518504,4.5
M_05,alpha,3,8,-117.5361843473606,35.64214879518506,4.5
M_05,alpha,3,9,-117.54335426713524,35.641033795185045,4.5
M_05,alpha,3,10,-117.553460854422,35.63529679518505,4.5
M_05,alpha,3,11,-117.548489438456,35.64341479518506,4.5
M_05,alpha,3,12,-117.5401396703215,35.64663679518505,4.5
M_05,alpha,3,13,-117.53825985277422,35.64917179518505,4.5
M_05,alpha,3,14,-117.52738836570737,35.65629679518505,4.5
M_05,alpha,3,15,-117.52918793219517,35.66416279518505,4.5
M_05,alpha,3,16,-117.52936702360567,35.66543179518506,4.5
M_05,alpha,3,17,-117.53032784136866,35.67678079518504,4.5
M_05,alpha,3,18,-117.51431949176917,35.67192979518503,4.5
M_05,alpha,3,19,-117.50960748506769,35.67183679518505,4.5
M_05,alpha,4,0,-117.50240581145736,35.67636579518505,4.5
M_05,alpha,4,1,-117.50130005660384,35.67976679518505,4.5
M_05,alpha,4,2,-117.50098253158868,35.68635479518503,4.5
M_05,alpha,4,3,-117.50577598177001,35.69259679518505,4.5
M_05,alpha,4,4,-117.51223048728946,35.69960379518504,4.5
M_05,alpha,4,5,-117.49980402878667,35.70710679518506,4.5
M_05,alpha,4,6,-117.49654904084149,35.70727379518505,4.5
M_05,alpha,4,7,-117.48592085728724,35.70473079518505,4.5
M_05,alpha,4,8,-117.4764241967688,35.70943379518504,4.5
M_05,alpha,4,9,-117.4693686057239,35.71509779518506,4.5
M_05,alpha,4,10,-117.46376155344294,35.71437379518505,4.5
M_05,alpha,4,11,-117.46054652080431,35.713921795185044,4.5
M_05,alpha,4,12,-117.46968526022734,35.71031279518504,4.5
M_05,alpha,4,13,-117.47203704582223,35.70734279518505,4.5
M_05,alpha,4,14,-117.47602464965259,35.70185379518505,4.5
M_05,alpha,4,15,-117.47727694245836,35.69205179518505,4.5
M_05,alpha,4,16,-117.47011558877321,35.68714779518505,4.5
M_05,alpha,4,17,-117.47143283315198,35.676666795185064,4.5
M_05,alpha,4,18,-117.48236174896996,35.67549879518505,4.5
M_05,alpha,4,19,-117.49011818860069,35.681597795185056,4.5
M_05,alpha,4,20,-117.50240581145736,35.67636579518505,4.5
M_05,alpha,5,0,-117.55402138814014,35.72592979518506,4.5
M_05,alpha,5,1,-117.54349890273176,35.733050795185044,4.5
M_05,alpha,5,2,-117.55898652719065,35.74168879518505,4.5
M_05,alpha,5,3,-117.55851487032984,35.74643379518505,4.5
M_05,alpha,5,4,-117.55845011162405,35.749769795185045,4.5
M_05,alpha,5,5,-117.55662683322794,35.74592079518506,4.5
M_05,alpha,5,6,-117.53889336508624,35.739446795185046,4.5
M_05,alpha,5,7,-117.53305835481976,35.73930479518506,4.5
M_05,alpha,5,8,-117.51864638778845,35.73976079518505,4.5
M_05,alpha,5,9,-117.52131465542192,35.72962879518506,4.5
M_05,alpha,5,10,-117.51420925231412,35.724049795185046,4.5
M_05,alpha,5,11,-117.522241943718,35.71977779518506,4.5
M_05,alpha,5,12,-117.53251992486628,35.71951679518505,4.5
M_05,alpha,5,13,-117.53998276178368,35.71725879518504,4.5
M_05,alpha,5,14,-117.54541027993686,35.710585795185054,4.5
M_05,alpha,5,15,-117.553435257299,35.72411879518505,4.5
M_05,alpha,5,16,-117.55402138814014,35.72592979518506,4.5
M_06,convex,1,0,-117.70207228622724,35.90366479518505,5.5
M_06,convex,1,1,-117.71949082816316,35.607106795185054,5.5
M_06,convex,1,2,-117.61558957065171,35.56170479518505,5.5
M_06,convex,1,3,-117.59718971736316,35.563751795185055,5.5
M_06,convex,1,4,-117.54493000157866,35.59559579518505,5.5
M_06,convex,1,5,-117.45942844313022,35.67125479518505,5.5
M_06,convex,1,6,-117.44108851293363,35.71381279518505,5.5
M_06,convex,1,7,-117.63317523664746,35.88925979518503,5.5
M_06,convex,1,8,-117.70207228622724,35.90366479518505,5.5
M_06,alpha,1,0,-117.60110392817478,35.56669279518504,5.5
M_06,alpha,1,1,-117.5996800723414,35.56870379518505,5.5
M_06,alpha,1,2,-117.59912713679448,35.56960279518504,5.5
M_06,alpha,1,3,-117.59718971736316,35.563751795185055,5.5
M_06,alpha,1,4,-117.60304871908336,35.56377579518506,5.5
M_06,alpha,1,5,-117.60110392817478,35.56669279518504,5.5
M_06,alpha,2,0,-117.590634603185,35.61789379518505,5.5
M_06,alpha,2,1,-117.5746186984836,35.61921979518504,5.5
M_06,alpha,2,2,-117.57660378844247,35.606553795185064,5.5
M_06,alpha,2,3,-117.57601772322532,35.60564579518504,5.5
M_06,alpha,2,4,-117.57986658971166,35.603786795185044,5.5
M_06,alpha,2,5,-117.58435795247664,35.594911795185055,5.5
M_06,alpha,2,6,-117.58238860959821,35.59013479518505,5.5
M_06,alpha,2,7,-117.58701049455787,35.58853179518505,5.5
M_06,alpha,2,8,-117.5976471526484,35.58376679518505,5.5
M_06,alpha,2,9,-117.59754203108375,35.59600679518505,5.5
M_06,alpha,2,10,-117.59334318996214,35.59821979518507,5.5
M_06,alpha,2,11,-117.59095034016948,35.60031179518504,5.5
M_06,alpha,2,12,-117.59089412369616,35.611220795185055,5.5
M_06,alpha,2,13,-117.590634603185,35.61789379518505,5.5
M_06,alpha,3,0,-117.56400735841444,35.628399795185054,5.5
M_06,alpha,3,1,-117.56175356472214,35.63126879518505,5.5
M_06,alpha,3,2,-117.56277826537338,35.62710579518506,5.5
M_06,alpha,3,3,-117.5746186984836,35.61921979518504,5.5
M_06,alpha,3,4,-117.56400735841444,35.628399795185054,5.5
M_06,alpha,4,0,-117.55867809065492,35.63858079518504,5.5
M_06,alpha,4,1,-117.55131303706035,35.63783579518505,5.5
M_06,alpha,4,2,-117.56175356472214,35.63126879518505,5.5
M_06,alpha,4,3,-117.55867809065492,35.63858079518504,5.5
M_06,alpha,5,0,-117.47628369298025,35.68859279518506,5.5
M_06,alpha,5,1,-117.48539058790783,35.68713579518505,5.5
M_06,alpha,5,2,-117.49405705602716,35.67975879518506,5.5
M_06,alpha,5,3,-117.49859711739926,35.66673379518505,5.5
M_06,alpha,5,4,-117.50193288321472,35.66348279518504,5.5
M_06,alpha,5,5,-117.51356177272667,35.66194879518505,5.5
M_06,alpha,5,6,-117.5147507624994,35.661806795185065,5.5
M_06,alpha,5,7,-117.52634600746303,35.65132079518505,5.5
M_06,alpha,5,8,-117.54095418815808,35.65383079518504,5.5
M_06,alpha,5,9,-117.52919536570737,35.65629679518504,5.5
M_06,alpha,5,10,-117.52311704615306,35.665744795185056,5.5
M_06,alpha,5,11,-117.51922734023721,35.66982679518505,5.5
M_06,alpha,5,12,-117.5208469240423,35.67792779518505,5.5
M_06,alpha,5,13,-117.50706115839388,35.681178795185055,5.5
M_06,alpha,5,14,-117.50418824613224,35.68239579518505,5.5
M_06,alpha,5,15,-117.497500210087,35.69576179518505,5.5
M_06,alpha,5,16,-117.51288934428048,35.69762179518505,5.5
M_06,alpha,5,17,-117.51263740474374,35.69845979518505,5.5
M_06,alpha,5,18,-117.51144046520945,35.699297795185046,5.5
M_06,alpha,5,19,-117.50792597270068,35.70632979518505,5.5
M_06,alpha,5,20,-117.5152996724499,35.71602179518505,5.5
M_06,alpha,5,21,-117.51979198221672,35.72031079518504,5.5
M_06,alpha,5,22,-117.52482149601526,35.727422795185035,5.5
M_06,alpha,5,23,-117.51354220528368,35.72339879518505,5.5
M_06,alpha,5,24,-117.51047384613946,35.718426795185046,5.5
M_06,alpha,5,25,-117.50649447589136,35.71329979518505,5.5
M_06,alpha,5,26,-117.49770431488041,35.71106979518503,5.5
M_06,alpha,5,27,-117.49632122557387,35.709832795185044,5.5
M_06,alpha,5,28,-117.4847728252416,35.704286795185055,5.5
M_06,alpha,5,29,-117.48294985461678,35.704693795185044,5.5
M_06,alpha,5,30,-117.47829487136154,35.704925795185055,5.5
M_06,alpha,5,31,-117.47150002351725,35.70703379518504,5.5
M_06,alpha,5,32,-117.47312100749784,35.720660795185054,5.5
M_06,alpha,5,33,-117.46464861251188,35.715191795185056,5.5
M_06,alpha,5,34,-117.46087231343645,35.711049795185055,5.5
M_06,alpha,5,35,-117.46773163406496,35.70163779518504,5.5
M_06,alpha,5,36,-117.47428981183586,35.69024079518504,5.5
M_06,alpha,5,37,-117.47628369298025,35.68859279518506,5.5
M_06,alpha,6,0,-117.5531603648231,35.753269795185055,5.5
M_06,alpha,6,1,-117.54096167074596,35.75749779518505,5.5
M_06,alpha,6,2,-117.53727485210423,35.74618179518505,5.5
M_06,alpha,6,3,-117.53190275230116,35.74480179518505,5.5
M_06,alpha,6,4,-117.5270854554634,35.740696795185045,5.5
M_06,alpha,6,5,-117.54440200009164,35.73439779518505,5.5
M_06,alpha,6,6,-117.54100047108697,35.72707779518505,5.5
M_06,alpha,6,7,-117.54736449485917,35.72740679518506,5.5
M_06,alpha,6,8,-117.5525886054158,35.72893679518505,5.5
M_06,alpha,6,9,-117.5495459750825,35.73405179518505,5.5
M_06,alpha,6,10,-117.56451273494481,35.74456179518506,5.5
M_06,alpha,6,11,-117.5576358879771,35.74667779518505,5.5
M_06,alpha,6,12,-117.5531603648231,35.753269795185055,5.5
M_07,convex,1,0,-117.68530655695034,35.87992579518505,6.5
M_07,convex,1,1,-117.75599476251915,35.56438179518505,6.5
M_07,convex,1,2,-117.74390020072326,35.54258079518506,6.5
M_07,convex,1,3,-117.45845861286172,35.53436879518507,6.5
M_07,convex,1,4,-117.4617233120654,35.66943579518506,6.5
M_07,convex,1,5,-117.47050631166887,35.697169795185054,6.5
M_07,convex,1,6,-117.47185747754824,35.69946879518504,6.5
M_07,convex,1,7,-117.4737706751994,35.702207795185046,6.5
M_07,convex,1,8,-117.54205452841931,35.783152795185046,6.5
M_07,convex,1,9,-117.68530655695034,35.87992579518505,6.5
M_07,alpha,1,0,-117.56911797255582,35.62303279518504,6.5
M_07,alpha,1,1,-117.56009277776012,35.62032279518504,6.5
M_07,alpha,1,2,-117.57219304301849,35.61009779518505,6.5
M_07,alpha,1,3,-117.58045230218536,35.59978279518504,6.5
M_07,alpha,1,4,-117.5853915617294,35.58946779518505,6.5
M_07,alpha,1,5,-117.58940357924045,35.58971179518505,6.5
M_07,alpha,1,6,-117.60585828229904,35.58557379518505,6.5
M_07,alpha,1,7,-117.62061211935867,35.58330279518505,6.5
M_07,alpha,1,8,-117.61183165926283,35.59082679518505,6.5
M_07,alpha,1,9,-117.5994950713581,35.59656779518505,6.5
M_07,alpha,1,10,-117.59258669751274,35.60528779518506,6.5
M_07,alpha,1,11,-117.59112188397506,35.607883795185046,6.5
M_07,alpha,1,12,-117.5867930882779,35.61072779518506,6.5
M_07,alpha,1,13,-117.58122641749276,35.615309795185055,6.5
M_07,alpha,1,14,-117.57863143506631,35.62946579518505,6.5
M_07,alpha,1,15,-117.56911797255582,35.62303279518504,6.5
M_07,alpha,2,0,-117.54057952128143,35.64456579518505,6.5
M_07,alpha,2,1,-117.5349234724203,35.64388679518504,6.5
M_07,alpha,2,2,-117.54005034592157,35.64212879518505,6.5
M_07,alpha,2,3,-117.54502199260354,35.637217795185045,6.5
M_07,alpha,2,4,-117.55595984478362,35.63516279518505,6.5
M_07,alpha,2,5,-117.56767835059854,35.64219379518505,6.5
M_07,alpha,2,6,-117.55345363843962,35.64619379518505,6.5
M_07,alpha,2,7,-117.54057952128143,35.64456579518505,6.5
M_07,alpha,3,0,-117.52192042843079,35.67105079518505,6.5
M_07,alpha,3,1,-117.5165578451166,35.67683279518504,6.5
M_07,alpha,3,2,-117.51020267451813,35.688336795185045,6.5
M_07,alpha,3,3,-117.51805726441222,35.69651479518505,6.5
M_07,alpha,3,4,-117.51301211721491,35.70833179518506,6.5
M_07,alpha,3,5,-117.52515470213092,35.71643279518507,6.5
