mainshock,radius_km,time_window_days,depth_strategy,mag_threshold,n_total,n_pre,n_post,duration_pre_days,duration_post_days,pre_rate,post_rate,rate_ratio,moving_rate_max,moving_rate_median,post_omori_c,post_omori_k,post_omori_p,post_omori_r2,post_omori_fit_ok,radial_q25_km,radial_q50_km,radial_q75_km,depth_q25_km,depth_q50_km,depth_q75_km,mag_q25,mag_q50,mag_q75,mecha_events,mecha_available
M1,100.0,60.0,all,,4402,810,3591,60.0,60.0,13.5,59.85,4.433333333333334,288.42857142857144,16.285714285714285,0.01,279.3892893742577,0.5619624499522317,0.9166388709539821,True,12.735582286531542,22.104278672676244,37.85108698658124,9.82,11.95,14.03,1.4,1.7,2.2,6,True
M1,100.0,60.0,all,1.2,4066,718,3347,60.0,60.0,11.966666666666667,55.78333333333333,4.661559888579387,279.2857142857143,14.857142857142858,0.01,268.812130606352,0.5814646804680059,0.9145436342317659,True,12.562037331813821,21.565352913675067,35.18245753310898,9.74,11.84,13.727500000000001,1.5,1.8,2.2,6,True
M1,100.0,60.0,all,1.5,3172,523,2648,60.0,60.0,8.716666666666667,44.13333333333333,5.063097514340344,242.28571428571428,10.571428571428571,0.01,231.04027023289206,0.6429940038190203,0.9185716157809676,True,12.565977392027285,20.799340449789224,33.68850415275251,9.78,11.88,13.6325,1.7,1.9,2.4,6,True
M1,100.0,60.0,all,2.0,1514,239,1274,60.0,60.0,3.9833333333333334,21.233333333333334,5.330543933054393,135.28571428571428,3.7142857142857144,0.01,130.59415309558045,0.7970989159488485,0.9505741623795777,True,12.627246193038896,20.523097943130136,31.64434102598502,10.59,12.645,14.2575,2.1,2.4,3.0,6,True
M1,100.0,60.0,all,2.5,731,126,604,60.0,60.0,2.1,10.066666666666666,4.7936507936507935,67.57142857142857,1.8571428571428572,0.01,65.98727387351795,0.9083792604257331,0.9724296836617451,True,11.585049264155288,19.45657952969732,29.330235117982262,11.23,13.15,14.629999999999999,2.7,3.0,3.4,6,True
M1,100.0,60.0,mainshock_window,,4385,802,3582,60.0,60.0,13.366666666666667,59.7,4.466334164588528,288.14285714285717,16.142857142857142,0.01,278.97486237810705,0.5628137145371401,0.9162698470472354,True,12.712607141474203,22.07252590748159,37.67603907829189,9.81,11.94,13.99,1.4,1.7,2.2,6,True
M1,100.0,60.0,mainshock_window,1.2,4060,716,3343,60.0,60.0,11.933333333333334,55.71666666666667,4.668994413407821,279.2857142857143,14.857142857142858,0.01,268.6173825157096,0.5819423736593611,0.9142838206195819,True,12.54217952048042,21.54154510878903,35.13283668223994,9.74,11.83,13.71,1.5,1.8,2.2,6,True
M1,100.0,60.0,mainshock_window,1.5,3170,523,2646,60.0,60.0,8.716666666666667,44.1,5.059273422562142,242.28571428571428,10.571428571428571,0.01,230.9206252408396,0.6433534282548953,0.9184011966380237,True,12.564745806861843,20.789177272661043,33.684547276406335,9.78,11.88,13.627500000000001,1.7,1.9,2.4,6,True
M1,100.0,60.0,mainshock_window,2.0,1513,239,1273,60.0,60.0,3.9833333333333334,21.216666666666665,5.3263598326359824,135.28571428571428,3.7142857142857144,0.01,130.51258960164355,0.7975324228623519,0.9504967939133933,True,12.623075693904708,20.512807730401114,31.631082731211457,10.59,12.64,14.25,2.1,2.4,3.0,6,True
M1,100.0,60.0,mainshock_window,2.5,730,126,603,60.0,60.0,2.1,10.05,4.785714285714286,67.57142857142857,1.7142857142857142,0.01,65.88116819290255,0.9094940076803407,0.9723318082759955,True,11.577876866082091,19.435958118964237,29.271790472856836,11.23,13.145,14.6075,2.7,3.0,3.4,6,True
M1,100.0,60.0,stratified,,3916,680,3235,60.0,60.0,11.333333333333334,53.916666666666664,4.75735294117647,286.0,14.285714285714286,0.01,263.4862411665684,0.590266663110438,0.9076605155770343,True,11.733616449049231,20.183113129746474,32.15136440308715,9.57,11.6,13.11,1.5,1.7,2.2,6,True
M1,100.0,60.0,stratified,1.2,3715,633,3081,60.0,60.0,10.55,51.35,4.867298578199052,277.42857142857144,11.857142857142858,0.01,255.81307017578106,0.6041944461457172,0.9056908310588665,True,11.733094796285926,20.120342615726077,30.700334879146908,9.55,11.58,13.09,1.5,1.8,2.2,6,True
M1,100.0,60.0,stratified,1.5,2968,478,2489,60.0,60.0,7.966666666666667,41.483333333333334,5.2071129707112975,240.85714285714286,8.857142857142858,0.01,221.69060281175337,0.6609516604620399,0.912072192678214,True,11.935455032669402,19.779463878956015,29.151189631000886,9.63,11.67,13.21,1.7,1.9,2.4,6,True
M1,100.0,60.0,stratified,2.0,1422,221,1200,60.0,60.0,3.683333333333333,20.0,5.429864253393665,134.57142857142858,2.4285714285714284,0.01,124.62046984151188,0.824950053820193,0.9471899534801831,True,11.965522244851169,19.482431632904444,26.90058826814736,10.42,12.48,13.9175,2.1,2.4,3.0,6,True
M1,100.0,60.0,stratified,2.5,685,120,564,60.0,60.0,2.0,9.4,4.7,67.42857142857143,1.4285714285714286,0.01,62.73567746755646,0.9411642512406577,0.9742587215077219,True,11.045775685821395,18.54927589043746,25.77066131561815,11.06,12.96,14.28,2.7,3.0,3.5,6,True
M1,100.0,90.0,all,,4926,980,3945,90.0,90.0,10.88888888888889,43.833333333333336,4.025510204081633,278.57142857142856,11.142857142857142,0.01,273.2156572132043,0.5878013440067181,0.9260882653199956,True,13.265580514942638,23.076717012918415,42.68288309786399,9.91,12.11,14.6075,1.4,1.7,2.1,6,True
M1,100.0,90.0,all,1.2,4442,805,3636,90.0,90.0,8.944444444444445,40.4,4.516770186335403,270.2857142857143,9.0,0.01,262.13688067193124,0.6101041412445599,0.9236700192288703,True,12.88467220730587,22.075203563949493,37.1675297566909,9.8025,11.93,13.9175,1.5,1.7,2.2,6,True
M1,100.0,90.0,all,1.5,3408,562,2845,90.0,90.0,6.2444444444444445,31.61111111111111,5.062277580071174,236.28571428571428,6.0,0.01,225.388665051169,0.6704048724648805,0.9281639918093337,True,12.770530107147712,21.195500848949244,34.31666675697309,9.82,11.94,13.7525,1.7,1.9,2.4,6,True
M1,100.0,90.0,all,2.0,1607,256,1350,90.0,90.0,2.8444444444444446,15.0,5.2734375,132.28571428571428,2.071428571428571,0.01,129.51737885202462,0.8134737870144846,0.9602208474340116,True,12.912952318953968,21.032816854279538,32.87347704565509,10.675,12.69,14.344999999999999,2.1,2.4,2.9,6,True
M1,100.0,90.0,all,2.5,771,133,637,90.0,90.0,1.4777777777777779,7.0777777777777775,4.789473684210526,68.85714285714286,0.8571428571428571,0.01,65.61457690296594,0.9105264675021459,0.9764473389733663,True,11.878189112715004,20.26715382332717,32.94481050215401,11.254999999999999,13.21,14.705,2.7,3.0,3.4,6,True
M1,100.0,90.0,mainshock_window,,4894,967,3926,90.0,90.0,10.744444444444444,43.62222222222222,4.059979317476732,278.42857142857144,10.714285714285715,0.01,272.5843875577508,0.5893390025141136,0.9255387401030271,True,13.222461157461499,22.97267692508263,42.114198890605266,9.9025,12.08,14.49,1.4,1.7,2.1,6,True
M1,100.0,90.0,mainshock_window,1.2,4432,801,3630,90.0,90.0,8.9,40.333333333333336,4.531835205992509,270.2857142857143,8.857142857142858,0.01,261.908578787672,0.6106844584149672,0.9234485031923905,True,12.88228032933298,22.064316768710267,37.05657195590613,9.7975,11.92,13.8925,1.5,1.7,2.2,6,True
M1,100.0,90.0,mainshock_window,1.5,3404,561,2842,90.0,90.0,6.233333333333333,31.57777777777778,5.065953654188949,236.28571428571428,5.928571428571429,0.01,225.247719974283,0.6708397927853197,0.928014941096234,True,12.770530107147712,21.18830499676622,34.30149366824554,9.82,11.94,13.7425,1.7,1.9,2.4,6,True
M1,100.0,90.0,mainshock_window,2.0,1605,256,1348,90.0,90.0,2.8444444444444446,14.977777777777778,5.265625,132.28571428571428,2.071428571428571,0.01,129.38784145455355,0.8142301958396058,0.9601052676085302,True,12.909881541360669,21.019664318068227,32.84867071836312,10.67,12.69,14.33,2.1,2.4,2.9,6,True
M1,100.0,90.0,mainshock_window,2.5,769,133,635,90.0,90.0,1.4777777777777779,7.055555555555555,4.774436090225564,68.85714285714286,0.8571428571428571,0.01,65.4544552839272,0.9123592133528027,0.9763679546719585,True,11.868108515459266,20.265057603948677,32.81929420287998,11.25,13.2,14.69,2.7,3.0,3.4,6,True
M1,100.0,90.0,stratified,,4234,744,3489,90.0,90.0,8.266666666666667,38.766666666666666,4.689516129032257,276.2857142857143,7.642857142857142,0.01,256.04433516899053,0.621460290349182,0.9165215934354397,True,11.95937259417842,20.598206869645526,32.90728546099914,9.58,11.62,13.13,1.4,1.7,2.2,6,True
M1,100.0,90.0,stratified,1.2,3987,676,3310,90.0,90.0,7.511111111111111,36.77777777777778,4.896449704142012,268.7142857142857,7.0,0.01,248.39098524919993,0.6366016798413922,0.9152610489427532,True,11.90432837066608,20.43205871771899,32.117803626702674,9.57,11.6,13.105,1.5,1.8,2.2,6,True
M1,100.0,90.0,stratified,1.5,3155,500,2654,90.0,90.0,5.555555555555555,29.488888888888887,5.308,234.85714285714286,4.928571428571429,0.01,215.54850263366583,0.6914157843454193,0.9219646664190074,True,12.099377282553487,20.056645389464748,29.71923440508113,9.65,11.7,13.225000000000001,1.7,1.9,2.4,6,True
M1,100.0,90.0,stratified,2.0,1497,231,1265,90.0,90.0,2.566666666666667,14.055555555555555,5.476190476190475,131.57142857142858,1.5,0.01,123.35111333529774,0.8420054616018223,0.9566720303049391,True,12.252879255438684,19.87862666139312,28.020247211055374,10.47,12.53,13.95,2.1,2.4,3.0,6,True
M1,100.0,90.0,stratified,2.5,715,123,591,90.0,90.0,1.3666666666666667,6.566666666666666,4.804878048780488,68.71428571428571,0.5714285714285714,0.01,61.86071761571534,0.9472228963626015,0.9768129221765575,True,11.379169607133676,18.847440185552202,26.8783026939503,11.06,12.96,14.295,2.7,3.0,3.5,6,True
M2,30.0,7.0,all,,629,5,623,7.0,7.0,0.7142857142857143,89.0,124.6,89.14285714285714,73.42857142857143,,,,,False,14.908717523739334,18.851864092752898,22.894703355520175,40.55,43.67,49.77,1.1,1.4,1.9,191,True
M2,30.0,7.0,all,1.2,460,1,458,7.0,7.0,0.14285714285714285,65.42857142857143,458.00000000000006,65.57142857142857,55.0,,,,,False,15.031613503529153,19.055774146835397,23.09740049847687,40.652499999999996,43.6,49.7725,1.3,1.6,2.1,191,True
M2,30.0,7.0,all,1.5,297,1,295,7.0,7.0,0.14285714285714285,42.142857142857146,295.00000000000006,42.285714285714285,36.57142857142857,,,,,False,14.687979089354117,18.851864092752898,22.29163209822811,41.11,43.71,49.77,1.7,1.9,2.4,191,True
M2,30.0,7.0,all,2.0,143,0,142,7.0,7.0,0.0,20.285714285714285,inf,20.428571428571427,17.714285714285715,,,,,False,14.793550336960408,18.480593025491434,22.111645321327234,41.57,43.85,50.65,2.1500000000000004,2.4,2.8,191,True
M2,30.0,7.0,all,2.5,62,0,61,7.0,7.0,0.0,8.714285714285714,inf,8.857142857142858,7.285714285714286,,,,,False,15.669177518990658,19.416243664030084,22.061625671436403,41.43,43.915,51.175,2.7,2.9,3.4,191,True
M2,30.0,7.0,mainshock_window,,629,5,623,7.0,7.0,0.7142857142857143,89.0,124.6,89.14285714285714,73.42857142857143,,,,,False,14.908717523739334,18.851864092752898,22.894703355520175,40.55,43.67,49.77,1.1,1.4,1.9,191,True
M2,30.0,7.0,mainshock_window,1.2,460,1,458,7.0,7.0,0.14285714285714285,65.42857142857143,458.00000000000006,65.57142857142857,55.0,,,,,False,15.031613503529153,19.055774146835397,23.09740049847687,40.652499999999996,43.6,49.7725,1.3,1.6,2.1,191,True
M2,30.0,7.0,mainshock_window,1.5,297,1,295,7.0,7.0,0.14285714285714285,42.142857142857146,295.00000000000006,42.285714285714285,36.57142857142857,,,,,False,14.687979089354117,18.851864092752898,22.29163209822811,41.11,43.71,49.77,1.7,1.9,2.4,191,True
M2,30.0,7.0,mainshock_window,2.0,143,0,142,7.0,7.0,0.0,20.285714285714285,inf,20.428571428571427,17.714285714285715,,,,,False,14.793550336960408,18.480593025491434,22.111645321327234,41.57,43.85,50.65,2.1500000000000004,2.4,2.8,191,True
M2,30.0,7.0,mainshock_window,2.5,62,0,61,7.0,7.0,0.0,8.714285714285714,inf,8.857142857142858,7.285714285714286,,,,,False,15.669177518990658,19.416243664030084,22.061625671436403,41.43,43.915,51.175,2.7,2.9,3.4,191,True
M2,30.0,7.0,stratified,,273,3,269,7.0,7.0,0.42857142857142855,38.42857142857143,89.66666666666667,38.57142857142857,30.285714285714285,,,,,False,9.66525207152103,15.434536076211085,19.48053751767377,47.85,50.52,53.16,1.1,1.4,1.9,191,True
M2,30.0,7.0,stratified,1.2,200,0,199,7.0,7.0,0.0,28.428571428571427,inf,28.571428571428573,23.142857142857142,,,,,False,9.343529738985918,15.428396300891954,19.497127283801866,47.9175,50.765,53.46,1.4,1.6,2.2,191,True
M2,30.0,7.0,stratified,1.5,132,0,131,7.0,7.0,0.0,18.714285714285715,inf,18.857142857142858,15.285714285714286,,,,,False,8.788831982465359,15.275561117776153,19.68532695563792,47.69,50.44,53.730000000000004,1.675,1.9,2.4,191,True
M2,30.0,7.0,stratified,2.0,65,0,64,7.0,7.0,0.0,9.142857142857142,inf,9.285714285714286,7.285714285714286,,,,,False,8.35312777349572,15.121040834126553,19.56870559177894,48.39,50.98,53.88,2.2,2.4,2.9,191,True
M2,30.0,7.0,stratified,2.5,29,0,28,7.0,7.0,0.0,4.0,inf,4.142857142857143,2.7142857142857144,,,,,False,9.729267575070548,16.523178531937294,21.46815261036934,49.07,52.17,54.91,2.7,2.9,3.5,191,True
M2,30.0,30.0,all,,974,51,922,30.0,30.0,1.7,30.733333333333334,18.07843137254902,81.71428571428571,9.428571428571429,0.01,106.9509672194533,0.6731431988281806,0.950088055374715,True,15.196023908759543,19.131907350400102,23.621397662208878,40.5125,43.925,50.2625,1.0,1.3,1.8,191,True
M2,30.0,30.0,all,1.2,643,26,616,30.0,30.0,0.8666666666666667,20.533333333333335,23.692307692307693,61.142857142857146,4.142857142857142,0.01,76.28215429816196,0.772438800417526,0.9660239544189873,True,15.351645801703278,19.148741689354992,23.526734599998633,40.785,43.83,50.4,1.3,1.6,2.05,191,True
M2,30.0,30.0,all,1.5,402,15,386,30.0,30.0,0.5,12.866666666666667,25.733333333333334,39.57142857142857,2.2857142857142856,0.01,49.08362009305618,0.8573264582722101,0.9818866439714555,True,15.125677026795767,18.98189182777407,22.72456098528424,41.247499999999995,44.065,50.465,1.7,1.9,2.4,191,True
M2,30.0,30.0,all,2.0,194,6,187,30.0,30.0,0.2,6.233333333333333,31.166666666666664,19.142857142857142,1.0714285714285714,0.01,22.820247474156268,0.9078665690709474,0.9808674735466272,True,15.150564236042829,18.662840997150443,22.208352737003803,41.745,44.515,51.52,2.1,2.4,2.8,191,True
M2,30.0,30.0,all,2.5,85,2,82,30.0,30.0,0.06666666666666667,2.7333333333333334,41.0,8.0,0.42857142857142855,0.01,8.561220256707378,0.9532760071536613,0.9225418892504265,True,15.74507569702108,19.414008429067533,22.125081136454995,41.59,44.3,52.5,2.7,2.9,3.4,191,True
M2,30.0,30.0,mainshock_window,,974,51,922,30.0,30.0,1.7,30.733333333333334,18.07843137254902,81.71428571428571,9.428571428571429,0.01,106.9509672194533,0.6731431988281806,0.950088055374715,True,15.196023908759543,19.131907350400102,23.621397662208878,40.5125,43.925,50.2625,1.0,1.3,1.8,191,True
M2,30.0,30.0,mainshock_window,1.2,643,26,616,30.0,30.0,0.8666666666666667,20.533333333333335,23.692307692307693,61.142857142857146,4.142857142857142,0.01,76.28215429816196,0.772438800417526,0.9660239544189873,True,15.351645801703278,19.148741689354992,23.526734599998633,40.785,43.83,50.4,1.3,1.6,2.05,191,True
M2,30.0,30.0,mainshock_window,1.5,402,15,386,30.0,30.0,0.5,12.866666666666667,25.733333333333334,39.57142857142857,2.2857142857142856,0.01,49.08362009305618,0.8573264582722101,0.9818866439714555,True,15.125677026795767,18.98189182777407,22.72456098528424,41.247499999999995,44.065,50.465,1.7,1.9,2.4,191,True
M2,30.0,30.0,mainshock_window,2.0,194,6,187,30.0,30.0,0.2,6.233333333333333,31.166666666666664,19.142857142857142,1.0714285714285714,0.01,22.820247474156268,0.9078665690709474,0.9808674735466272,True,15.150564236042829,18.662840997150443,22.208352737003803,41.745,44.515,51.52,2.1,2.4,2.8,191,True
M2,30.0,30.0,mainshock_window,2.5,85,2,82,30.0,30.0,0.06666666666666667,2.7333333333333334,41.0,8.0,0.42857142857142855,0.01,8.561220256707378,0.9532760071536613,0.9225418892504265,True,15.74507569702108,19.414008429067533,22.125081136454995,41.59,44.3,52.5,2.7,2.9,3.4,191,True
M2,30.0,30.0,stratified,,439,4,434,30.0,30.0,0.13333333333333333,14.466666666666667,108.5,35.42857142857143,4.928571428571429,0.01,47.48395570486551,0.6142961440365565,0.9310359745156508,True,10.415438820960784,15.625260567134358,19.829430152202505,48.095,50.94,53.425,1.0,1.3,1.8,191,True
M2,30.0,30.0,stratified,1.2,290,1,288,30.0,30.0,0.03333333333333333,9.6,288.0,26.714285714285715,2.0,0.01,33.88697021221996,0.7156198238950114,0.940929223730687,True,9.740939652680794,15.711732779930077,19.720115826506124,48.05,50.995,53.835,1.3,1.6,2.1,191,True
M2,30.0,30.0,stratified,1.5,186,0,185,30.0,30.0,0.0,6.166666666666667,inf,17.285714285714285,1.2142857142857144,0.01,22.558335856530313,0.7753725128630308,0.9703506154923098,True,9.380090019809128,15.644563785426113,19.950825429781553,48.155,50.855000000000004,54.195,1.6,1.95,2.4,191,True
M2,30.0,30.0,stratified,2.0,93,0,92,30.0,30.0,0.0,3.066666666666667,inf,8.285714285714286,0.7142857142857142,0.01,9.859960846489674,0.7706986616905755,0.8771797904792668,True,9.15454401943192,15.542834005377516,19.96065055888714,49.07,51.81,54.91,2.2,2.4,2.8,191,True
M2,30.0,30.0,stratified,2.5,40,0,39,30.0,30.0,0.0,1.3,inf,3.2857142857142856,0.07142857142857142,0.01,5.995799367993975,0.8477367157240906,0.942169030420317,True,11.841281619272403,16.550555022681074,21.977988932107785,50.0775,53.19,55.012499999999996,2.6,2.9,3.5,191,True
M2,30.0,60.0,all,,1270,54,1215,60.0,60.0,0.9,20.25,22.5,87.57142857142857,4.857142857142857,0.01,107.22198953123612,0.6783176035472063,0.9531767247979347,True,15.54548754345893,19.848484581707368,22.872497195887508,41.0125,43.6,49.78,1.0,1.3,1.8,191,True
M2,30.0,60.0,all,1.2,810,27,782,60.0,60.0,0.45,13.033333333333333,28.962962962962962,64.57142857142857,2.7142857142857144,0.01,76.32605667129484,0.7745709130739937,0.958773994500743,True,15.719747184522818,19.695860830393443,22.796371030728395,41.11,43.595,50.0475,1.3,1.6,2.0,191,True
M2,30.0,60.0,all,1.5,486,16,469,60.0,60.0,0.26666666666666666,7.816666666666666,29.3125,41.857142857142854,1.5714285714285714,0.01,49.44257236577402,0.8524654530040732,0.9738086705303496,True,15.46791053086023,19.350357164789223,22.3950007644327,41.4625,44.04,50.2475,1.7,1.9,2.3,191,True
M2,30.0,60.0,all,2.0,231,6,224,60.0,60.0,0.1,3.7333333333333334,37.33333333333333,20.285714285714285,0.8571428571428571,0.01,22.89687546191777,0.8980164773264239,0.96617705520918,True,15.383340666992773,19.11973510844624,21.95833302066719,42.045,44.82,51.275000000000006,2.1,2.4,2.8,191,True
M2,30.0,60.0,all,2.5,99,2,96,60.0,60.0,0.03333333333333333,1.6,48.0,8.857142857142858,0.2857142857142857,0.01,8.616205319346985,0.855049178636916,0.8988622477682204,True,16.003635316570104,19.418478898992635,22.004103697068373,42.14,45.14,52.335,2.7,2.9,3.4,191,True
M2,30.0,60.0,mainshock_window,,1270,54,1215,60.0,60.0,0.9,20.25,22.5,87.57142857142857,4.857142857142857,0.01,107.22198953123612,0.6783176035472063,0.9531767247979347,True,15.54548754345893,19.848484581707368,22.872497195887508,41.0125,43.6,49.78,1.0,1.3,1.8,191,True
M2,30.0,60.0,mainshock_window,1.2,810,27,782,60.0,60.0,0.45,13.033333333333333,28.962962962962962,64.57142857142857,2.7142857142857144,0.01,76.32605667129484,0.7745709130739937,0.958773994500743,True,15.719747184522818,19.695860830393443,22.796371030728395,41.11,43.595,50.0475,1.3,1.6,2.0,191,True
M2,30.0,60.0,mainshock_window,1.5,486,16,469,60.0,60.0,0.26666666666666666,7.816666666666666,29.3125,41.857142857142854,1.5714285714285714,0.01,49.44257236577402,0.8524654530040732,0.9738086705303496,True,15.46791053086023,19.350357164789223,22.3950007644327,41.4625,44.04,50.2475,1.7,1.9,2.3,191,True
M2,30.0,60.0,mainshock_window,2.0,231,6,224,60.0,60.0,0.1,3.7333333333333334,37.33333333333333,20.285714285714285,0.8571428571428571,0.01,22.89687546191777,0.8980164773264239,0.96617705520918,True,15.383340666992773,19.11973510844624,21.95833302066719,42.045,44.82,51.275000000000006,2.1,2.4,2.8,191,True
M2,30.0,60.0,mainshock_window,2.5,99,2,96,60.0,60.0,0.03333333333333333,1.6,48.0,8.857142857142858,0.2857142857142857,0.01,8.616205319346985,0.855049178636916,0.8988622477682204,True,16.003635316570104,19.418478898992635,22.004103697068373,42.14,45.14,52.335,2.7,2.9,3.4,191,True
M2,30.0,60.0,stratified,,537,6,530,60.0,60.0,0.1,8.833333333333334,88.33333333333333,38.0,2.142857142857143,0.01,46.68305583906905,0.6473271472232389,0.959142975413593,True,10.788011165246578,15.71922982769983,20.420102781339338,47.93,50.94,53.46,1.0,1.3,1.8,191,True
