interval_label,geometry_type,component_index,ring_type,point_order,x_m,y_m,longitude,latitude
morphology_1h_02,alpha_shape,0,exterior,2,446601.5844721476,3939372.8641420286,-117.58948507753216,35.59665379518505
morphology_1h_02,alpha_shape,0,exterior,3,446468.129049145,3939613.6803317354,-117.59097423289744,35.598817795185056
morphology_1h_02,alpha_shape,0,exterior,4,445988.2045171575,3939614.3566046073,-117.59627223146144,35.59879779518506
morphology_1h_02,alpha_shape,0,exterior,5,446464.93084261793,3939700.4335997873,-117.59101528904552,35.59959979518505
morphology_1h_02,alpha_shape,0,exterior,6,446864.96974954207,3939656.448011416,-117.58659626212001,35.59922479518505
morphology_1h_02,alpha_shape,0,exterior,7,447341.0348098648,3939259.660801046,-117.58131500710635,35.59567279518506
morphology_1h_02,alpha_shape,0,exterior,8,446954.1054595639,3939271.825546054,-117.5855870134955,35.59576179518505
morphology_1h_02,alpha_shape,1,exterior,0,450801.8024502653,3944160.8622332094,-117.54341119569159,35.640040795185044
morphology_1h_02,alpha_shape,1,exterior,1,450814.5822797722,3944196.505588056,-117.54327221885822,35.64036279518505
morphology_1h_02,alpha_shape,1,exterior,2,451218.7225729145,3943724.0113289566,-117.53877991383634,35.63612279518506
morphology_1h_02,alpha_shape,1,exterior,3,450709.30137423,3943951.5265990174,-117.54442005957702,35.63814879518504
morphology_1h_02,alpha_shape,1,exterior,4,450801.8024502653,3944160.8622332094,-117.54341119569159,35.640040795185044
morphology_1h_02,alpha_shape,2,exterior,0,452224.1235732599,3945600.527317341,-117.5277871348831,35.65309079518506
morphology_1h_02,alpha_shape,2,exterior,1,451992.0701508033,3945186.0746572856,-117.53032586508249,35.649342795185056
morphology_1h_02,alpha_shape,2,exterior,2,451902.8047169215,3945015.972625504,-117.53130175438362,35.64780479518505
morphology_1h_02,alpha_shape,2,exterior,3,451784.89091964014,3945295.1130425897,-117.53262093511931,35.650315795185044
morphology_1h_02,alpha_shape,2,exterior,4,451907.2520967283,3945576.94620607,-117.53128611846904,35.65286279518506
morphology_1h_02,alpha_shape,2,exterior,5,452090.9348398505,3945901.3739608848,-117.52927632970618,35.65579679518505
morphology_1h_02,alpha_shape,2,exterior,6,452207.2083801663,3946301.4772998495,-117.52801558987082,35.659409795185034
morphology_1h_02,alpha_shape,2,exterior,7,452252.72989894927,3946129.3176712072,-117.52750247825284,35.65785979518505
morphology_1h_02,alpha_shape,2,exterior,8,452274.7856720834,3945987.0088719903,-117.52725038594042,35.65657779518505
morphology_1h_02,alpha_shape,2,exterior,9,452224.1235732599,3945600.527317341,-117.5277871348831,35.65309079518506
morphology_1h_02,alpha_shape,3,exterior,0,453215.6383005044,3946575.506146948,-117.5168907712862,35.66192879518506
morphology_1h_02,alpha_shape,3,exterior,1,453312.39749690256,3946767.209789414,-117.51583289610798,35.66366179518505
morphology_1h_02,alpha_shape,3,exterior,2,453492.4409162404,3947120.0786939487,-117.51386412590004,35.666851795185046
morphology_1h_02,alpha_shape,3,exterior,3,453635.5122769734,3946869.777672199,-117.51226896381723,35.66460179518504
morphology_1h_02,alpha_shape,3,exterior,4,453765.07255969016,3946701.1812106567,-117.51082785476362,35.66308779518506
morphology_1h_02,alpha_shape,3,exterior,5,453742.6051988335,3946486.016294212,-117.51106371496508,35.66114679518505
morphology_1h_02,alpha_shape,3,exterior,6,453526.49326844304,3946283.174119427,-117.51343958252536,35.65930779518504
morphology_1h_02,alpha_shape,3,exterior,7,453215.6383005044,3946575.506146948,-117.5168907712862,35.66192879518506
morphology_1h_02,alpha_shape,4,exterior,0,453492.4409162404,3947120.0786939487,-117.51386412590004,35.666851795185046
morphology_1h_02,alpha_shape,4,exterior,1,452984.4325170398,3947435.080987376,-117.51949532878106,35.66966779518505
morphology_1h_02,alpha_shape,4,exterior,2,453379.6695326522,3947661.813656139,-117.51514147742952,35.67173079518504
morphology_1h_02,alpha_shape,4,exterior,3,453323.2774468223,3947450.931085857,-117.5157523402372,35.66982679518505
morphology_1h_02,alpha_shape,4,exterior,4,453492.4409162404,3947120.0786939487,-117.51386412590004,35.666851795185046
morphology_1h_02,alpha_shape,5,exterior,0,454213.138310928,3948199.957884129,-117.50596282990858,35.67662179518505
morphology_1h_02,alpha_shape,5,exterior,1,453812.0440999679,3948251.167169349,-117.5103978618384,35.677064795185046
morphology_1h_02,alpha_shape,5,exterior,2,453786.19043006434,3948520.820327444,-117.51069903699634,35.67949479518505
morphology_1h_02,alpha_shape,5,exterior,3,454213.138310928,3948199.957884129,-117.50596282990858,35.67662179518505
morphology_1h_02,alpha_shape,6,exterior,0,455864.5189351443,3949137.0264081736,-117.48776644441004,35.68514579518505
morphology_1h_02,alpha_shape,6,exterior,1,455669.4918234752,3948856.389378448,-117.4899062613446,35.68260679518505
morphology_1h_02,alpha_shape,6,exterior,2,455572.0492849506,3949262.595173773,-117.49100552509876,35.68626479518503
morphology_1h_02,alpha_shape,6,exterior,3,456079.9219011228,3949664.458940044,-117.48541478803511,35.68991079518504
morphology_1h_02,alpha_shape,6,exterior,4,455864.5189351443,3949137.0264081736,-117.48776644441004,35.68514579518505
morphology_1h_02,alpha_shape,7,exterior,0,456952.55855603865,3951673.035629268,-117.47587809750759,35.708058795185046
morphology_1h_02,alpha_shape,7,exterior,1,457238.84782329726,3951972.670344586,-117.4727292934377,35.71077279518505
morphology_1h_02,alpha_shape,7,exterior,2,457537.8091863179,3951837.69634622,-117.46941720651482,35.70956879518504
morphology_1h_02,alpha_shape,7,exterior,3,457255.3613377509,3951564.652758829,-117.4725250279205,35.70709479518504
morphology_1h_02,alpha_shape,7,exterior,4,457157.1429064732,3951512.7751401984,-117.47360799385,35.70662279518504
morphology_1h_02,alpha_shape,7,exterior,5,457065.5676998685,3951450.440653556,-117.4746169529953,35.70605679518505
morphology_1h_02,alpha_shape,7,exterior,6,456952.55855603865,3951673.035629268,-117.47587809750759,35.708058795185046
morphology_1h_02,alpha_shape,8,exterior,0,450280.1642868011,3953342.10246848,-117.54974016150554,35.72279279518505
morphology_1h_02,alpha_shape,8,exterior,1,450247.7084047052,3952937.002471176,-117.5500738975642,35.71913879518504
morphology_1h_02,alpha_shape,8,exterior,2,449926.3960218713,3953255.1378381057,-117.55364610357022,35.72199079518505
morphology_1h_02,alpha_shape,8,exterior,3,449750.14555080334,3953325.233842804,-117.55559914857467,35.72261379518505
morphology_1h_02,alpha_shape,8,exterior,4,449347.346132647,3953430.0088791065,-117.56005921532541,35.723537795185045
morphology_1h_02,alpha_shape,8,exterior,5,449882.4521861975,3953565.0597232105,-117.55415130527034,35.72478279518505
morphology_1h_02,alpha_shape,8,exterior,6,450023.5973255244,3954191.153911819,-117.55262971366824,35.73043479518505
morphology_1h_02,alpha_shape,8,exterior,7,450149.3687954692,3953909.721124899,-117.55122153077107,35.72790379518504
morphology_1h_02,alpha_shape,8,exterior,8,450130.8355179626,3953618.2304907306,-117.55140834081637,35.72527479518505
morphology_1h_02,alpha_shape,8,exterior,9,450280.1642868011,3953342.10246848,-117.54974016150554,35.72279279518505
morphology_1h_03,alpha_shape,0,exterior,0,445967.911813602,3940051.810568879,-117.59652551459315,35.60274079518504
morphology_1h_03,alpha_shape,0,exterior,1,446216.0328757008,3939993.855245176,-117.59378247804074,35.60223179518505
morphology_1h_03,alpha_shape,0,exterior,2,446559.6473086816,3939770.627914209,-117.58997433485594,35.60023779518505
morphology_1h_03,alpha_shape,0,exterior,3,446676.74263951066,3939750.073326736,-117.58868032200306,35.60005879518505
morphology_1h_03,alpha_shape,0,exterior,4,447025.1836216269,3939820.200423311,-117.58483836874797,35.60070979518505
morphology_1h_03,alpha_shape,0,exterior,5,446744.33235072944,3939461.295370684,-117.58791513532557,35.59745879518505
morphology_1h_03,alpha_shape,0,exterior,6,446773.5470051284,3939162.4322085897,-117.587572941996,35.59476579518503
morphology_1h_03,alpha_shape,0,exterior,7,446406.6064463895,3939322.126647552,-117.59163404393408,35.59618579518504
morphology_1h_03,alpha_shape,0,exterior,8,446212.6495978048,3939427.5529075535,-117.5937821114182,35.59712579518504
morphology_1h_03,alpha_shape,0,exterior,9,446199.5904021195,3939591.894087559,-117.59393721774788,35.59860679518505
morphology_1h_03,alpha_shape,0,exterior,10,445967.911813602,3940051.810568879,-117.59652551459315,35.60274079518504
morphology_1h_03,alpha_shape,1,exterior,0,447933.8322924753,3940289.6653281366,-117.5748376761817,35.604990795185046
morphology_1h_03,alpha_shape,1,exterior,1,447992.3204132713,3940081.251308531,-117.57417854145152,35.60311479518505
morphology_1h_03,alpha_shape,1,exterior,2,447350.1769440772,3940187.9481546623,-117.58127460809688,35.60404279518506
morphology_1h_03,alpha_shape,1,exterior,3,447933.8322924753,3940289.6653281366,-117.5748376761817,35.604990795185046
morphology_1h_03,alpha_shape,2,exterior,0,447099.5834307624,3940688.540842804,-117.58407393131276,35.608542795185045
morphology_1h_03,alpha_shape,2,exterior,1,447235.2576244459,3940455.373599015,-117.58256078082889,35.606447795185055
morphology_1h_03,alpha_shape,2,exterior,2,446647.6451648328,3940556.80797624,-117.58905484425289,35.60733079518506
morphology_1h_03,alpha_shape,2,exterior,3,447007.1971853141,3940657.923087754,-117.58509191112762,35.60826179518506
morphology_1h_03,alpha_shape,2,exterior,4,446983.5346520045,3941269.195718829,-117.58539330697978,35.613771795185045
morphology_1h_03,alpha_shape,2,exterior,5,447099.5834307624,3940688.540842804,-117.58407393131276,35.608542795185045
morphology_1h_03,alpha_shape,3,exterior,0,450165.2539067674,3944167.1757645095,-117.55044219749024,35.64006579518505
morphology_1h_03,alpha_shape,3,exterior,1,450691.15914897376,3944407.923103528,-117.5446483555633,35.642262795185054
morphology_1h_03,alpha_shape,3,exterior,2,450838.6431936536,3944026.675867579,-117.54299610878401,35.638832795185046
morphology_1h_03,alpha_shape,3,exterior,3,450165.2539067674,3944167.1757645095,-117.55044219749024,35.64006579518505
morphology_1h_03,alpha_shape,4,exterior,0,453697.420572824,3946447.431907595,-117.51156068975811,35.66079679518505
morphology_1h_03,alpha_shape,4,exterior,1,453752.3907117309,3946241.402791161,-117.51094155616846,35.658941795185044
morphology_1h_03,alpha_shape,4,exterior,2,453723.0402486099,3946113.783962633,-117.51125847321222,35.657789795185046
morphology_1h_03,alpha_shape,4,exterior,3,453496.90051641024,3946406.996538268,-117.51377366282317,35.660422795185056
morphology_1h_03,alpha_shape,4,exterior,4,453406.6226908061,3946750.078756699,-117.51479088530355,35.66351179518505
morphology_1h_03,alpha_shape,4,exterior,5,453287.8209681277,3947002.03058725,-117.51611804853026,35.66577779518505
morphology_1h_03,alpha_shape,4,exterior,6,453248.63994986686,3947247.686882268,-117.51656520795684,35.667990795185055
morphology_1h_03,alpha_shape,4,exterior,7,453325.9031361123,3947381.3748457846,-117.5157192950617,35.669199795185044
morphology_1h_03,alpha_shape,4,exterior,8,453660.4055617416,3947695.9492286816,-117.51204150056034,35.67205179518505
morphology_1h_03,alpha_shape,4,exterior,9,453937.816502414,3947505.401265284,-117.5089653777044,35.67034679518504
morphology_1h_03,alpha_shape,4,exterior,10,453879.83141986665,3947104.973561301,-117.50958311739926,35.66673379518505
morphology_1h_03,alpha_shape,4,exterior,11,453807.0740221844,3946701.850284012,-117.51036385533986,35.66309579518504
morphology_1h_03,alpha_shape,4,exterior,12,453697.420572824,3946447.431907595,-117.51156068975811,35.66079679518505
morphology_1h_03,alpha_shape,5,exterior,0,455672.4054919525,3948860.03496962,-117.48987426372382,35.68263979518504
morphology_1h_03,alpha_shape,5,exterior,1,455598.86400240246,3948883.915563221,-117.49068827900845,35.68285179518505
morphology_1h_03,alpha_shape,5,exterior,2,455227.58919855807,3948994.472694256,-117.49479734966594,35.683831795185036
morphology_1h_03,alpha_shape,5,exterior,3,455451.2395265652,3949260.538037788,-117.49234052336811,35.68624079518504
morphology_1h_03,alpha_shape,5,exterior,4,455716.96457482426,3949235.252805084,-117.48940250779248,35.68602479518504
morphology_1h_03,alpha_shape,5,exterior,5,456274.3438508521,3949063.794648279,-117.48323339811876,35.68450379518505
morphology_1h_03,alpha_shape,5,exterior,6,455672.4054919525,3948860.03496962,-117.48987426372382,35.68263979518504
morphology_1h_03,alpha_shape,6,exterior,0,457005.8182872251,3951725.12855824,-117.47529213158049,35.70853079518504
morphology_1h_03,alpha_shape,6,exterior,1,457471.8584803583,3951434.954293029,-117.47012494418931,35.705934795185044
morphology_1h_03,alpha_shape,6,exterior,2,457201.56030277256,3951246.702596104,-117.473102820839,35.70422579518504
morphology_1h_03,alpha_shape,6,exterior,3,456981.7461622515,3951628.63987844,-117.47555306870508,35.70765979518505
morphology_1h_03,alpha_shape,6,exterior,4,457005.8182872251,3951725.12855824,-117.47529213158049,35.70853079518504
morphology_1h_03,alpha_shape,7,exterior,0,450305.14663939766,3954129.0130443433,-117.54951267421082,35.72988879518505
morphology_1h_03,alpha_shape,7,exterior,1,450465.82630840415,3954041.933835612,-117.54773061806172,35.72911179518504
morphology_1h_03,alpha_shape,7,exterior,2,449868.2373065182,3953659.417540651,-117.55431436668172,35.72563279518505
morphology_1h_03,alpha_shape,7,exterior,3,450305.14663939766,3954129.0130443433,-117.54951267421082,35.72988879518505
morphology_1h_03,alpha_shape,8,exterior,0,450854.4318313551,3954848.562740975,-117.54348314509542,35.73640379518504
morphology_1h_03,alpha_shape,8,exterior,1,450505.50821375655,3955234.046283401,-117.54736539509085,35.73986179518505
morphology_1h_03,alpha_shape,8,exterior,2,450719.3998910418,3955585.342720801,-117.54502162488131,35.74303979518505
morphology_1h_03,alpha_shape,8,exterior,3,451161.03806733206,3955072.9135161806,-117.5401062924271,35.738441795185054
morphology_1h_03,alpha_shape,8,exterior,4,450981.0621087941,3954456.5550653096,-117.54205889008341,35.73287579518504
morphology_1h_03,alpha_shape,8,exterior,5,451165.1530998839,3954334.088326185,-117.54001581094327,35.73178079518505
morphology_1h_03,alpha_shape,8,exterior,6,450982.3775600932,3954415.9530354426,-117.54204186363062,35.73250979518505
morphology_1h_03,alpha_shape,8,exterior,7,450465.82630840415,3954041.933835612,-117.54773061806172,35.72911179518504
morphology_1h_03,alpha_shape,8,exterior,8,450934.9830948515,3954497.4045525966,-117.54257091653668,35.73324179518505
morphology_1h_03,alpha_shape,8,exterior,9,450854.4318313551,3954848.562740975,-117.54348314509542,35.73640379518504
morphology_1h_04,alpha_shape,0,exterior,0,446830.4650733964,3939305.059461146,-117.58695403452964,35.59605479518505
morphology_1h_04,alpha_shape,0,exterior,1,446834.7551401455,3939417.9433093546,-117.58691410761315,35.59707279518504
morphology_1h_04,alpha_shape,0,exterior,2,447278.255054975,3939367.839111511,-117.58201507688604,35.59664479518505
morphology_1h_04,alpha_shape,0,exterior,3,446822.48260481015,3939088.494033714,-117.58702789433161,35.59410179518505
morphology_1h_04,alpha_shape,0,exterior,4,446830.4650733964,3939305.059461146,-117.58695403452964,35.59605479518505
morphology_1h_04,alpha_shape,1,exterior,0,448921.41197772487,3942586.946715738,-117.5640801682403,35.62575479518505
morphology_1h_04,alpha_shape,1,exterior,1,448557.4884828637,3942226.244321009,-117.56807593309142,35.62248379518505
morphology_1h_04,alpha_shape,1,exterior,2,448084.9473084461,3942069.159863153,-117.57328382951142,35.62104279518505
morphology_1h_04,alpha_shape,1,exterior,3,448223.4921417074,3942711.982856832,-117.57179524667961,35.62684579518504
morphology_1h_04,alpha_shape,1,exterior,4,448921.41197772487,3942586.946715738,-117.5640801682403,35.62575479518505
morphology_1h_04,alpha_shape,2,exterior,0,452292.5238316273,3946412.930600333,-117.52707966253509,35.66041879518506
morphology_1h_04,alpha_shape,2,exterior,1,452698.4156298843,3946416.197738979,-117.52259566606398,35.660467795185056
morphology_1h_04,alpha_shape,2,exterior,2,452251.1685913277,3946108.0307545178,-117.52751846442722,35.65766779518505
morphology_1h_04,alpha_shape,2,exterior,3,452292.5238316273,3946412.930600333,-117.52707966253509,35.66041879518506
morphology_1h_04,alpha_shape,3,exterior,0,453401.7744453645,3946810.108029064,-117.51484792427173,35.66405279518505
morphology_1h_04,alpha_shape,3,exterior,1,453594.7547634799,3946671.456228842,-117.5127078348842,35.66281179518506
morphology_1h_04,alpha_shape,3,exterior,2,453529.3714122189,3946279.609874842,-117.51340758022091,35.65927579518503
morphology_1h_04,alpha_shape,3,exterior,3,452983.2481351464,3946498.648773275,-117.51945372058269,35.66122479518505
morphology_1h_04,alpha_shape,3,exterior,4,453121.8375821294,3946674.379759758,-117.51793283517227,35.66281579518505
morphology_1h_04,alpha_shape,3,exterior,5,453401.7744453645,3946810.108029064,-117.51484792427173,35.66405279518505
morphology_1h_04,alpha_shape,4,exterior,0,453478.1239028505,3947764.225287591,-117.51405954430103,35.67265879518505
morphology_1h_04,alpha_shape,4,exterior,1,453497.6505451252,3947830.005488392,-117.51384758710616,35.67325279518505
morphology_1h_04,alpha_shape,4,exterior,2,453968.8879382244,3947952.9959093872,-117.50864766861235,35.67438379518506
morphology_1h_04,alpha_shape,4,exterior,3,454017.5559770161,3947824.9723433577,-117.50810258559284,35.67323179518504
morphology_1h_04,alpha_shape,4,exterior,4,454089.9524921397,3947717.678168912,-117.5072965161253,35.67226779518504
morphology_1h_04,alpha_shape,4,exterior,5,453669.4117400972,3947722.521415341,-117.5119435178547,35.67229179518503
morphology_1h_04,alpha_shape,4,exterior,6,453478.1239028505,3947764.225287591,-117.51405954430103,35.67265879518505
morphology_1h_04,alpha_shape,5,exterior,0,453210.6303145909,3948448.410240664,-117.51705498797882,35.678814795185055
morphology_1h_04,alpha_shape,5,exterior,1,453497.6505451252,3947830.005488392,-117.51384758710616,35.67325279518505
morphology_1h_04,alpha_shape,5,exterior,2,453003.7773171933,3948313.632703744,-117.5193328996794,35.67758979518506
morphology_1h_04,alpha_shape,5,exterior,3,453210.6303145909,3948448.410240664,-117.51705498797882,35.678814795185055
morphology_1h_04,alpha_shape,6,exterior,0,456800.6862162658,3948718.6116371434,-117.47739817540766,35.68141479518505
morphology_1h_04,alpha_shape,6,exterior,1,456441.480130324,3949214.147970835,-117.48139449639933,35.68586679518505
morphology_1h_04,alpha_shape,6,exterior,2,456887.9840926806,3949260.661394805,-117.47646252805528,35.686305795185035
morphology_1h_04,alpha_shape,6,exterior,3,456800.6862162658,3948718.6116371434,-117.47739817540766,35.68141479518505
morphology_1h_04,alpha_shape,7,exterior,0,457159.8056451167,3951141.314795295,-117.47355875213107,35.70327379518505
morphology_1h_04,alpha_shape,7,exterior,1,456738.18010531936,3951187.6128273113,-117.47822178092737,35.70367279518504
morphology_1h_04,alpha_shape,7,exterior,2,457153.6348591838,3951706.778914911,-117.47365712010249,35.70837179518506
morphology_1h_04,alpha_shape,7,exterior,3,457286.9580831298,3952179.1807237226,-117.47220842801946,35.71263679518504
morphology_1h_04,alpha_shape,7,exterior,4,457748.4845283339,3951701.710339825,-117.46708111865868,35.70835179518504
morphology_1h_04,alpha_shape,7,exterior,5,457614.465860285,3951385.0271830168,-117.4685459121418,35.70549079518505
morphology_1h_04,alpha_shape,7,exterior,6,457435.061095145,3951286.618193248,-117.47052384754355,35.70459579518504
morphology_1h_04,alpha_shape,7,exterior,7,457324.6843960337,3950979.8082534894,-117.47172764755979,35.70182479518505
morphology_1h_04,alpha_shape,7,exterior,8,457159.8056451167,3951141.314795295,-117.47355875213107,35.70327379518505
morphology_1h_04,alpha_shape,8,exterior,0,454927.7801728487,3951480.8869505497,-117.49824996591568,35.70623579518505
morphology_1h_04,alpha_shape,8,exterior,1,454875.0697663594,3951829.09005853,-117.49885219236506,35.70937279518504
morphology_1h_04,alpha_shape,8,exterior,2,455420.8750054022,3951585.318399055,-117.49280503549984,35.70719979518505
morphology_1h_04,alpha_shape,8,exterior,3,454927.7801728487,3951480.8869505497,-117.49824996591568,35.70623579518505
morphology_1h_04,alpha_shape,9,exterior,0,451457.8931179807,3955386.3925868375,-117.5368424978341,35.74128279518506
morphology_1h_04,alpha_shape,9,exterior,1,451960.40606917534,3955643.529442516,-117.53130066725696,35.74362579518503
morphology_1h_04,alpha_shape,9,exterior,2,451798.0442303408,3955145.73819712,-117.53306634216749,35.73912979518506
morphology_1h_04,alpha_shape,9,exterior,3,451675.5313604637,3954678.899835113,-117.53439303746165,35.73491479518504
morphology_1h_04,alpha_shape,9,exterior,4,451278.1637352888,3954810.5107486,-117.5387951218187,35.73608179518505
morphology_1h_04,alpha_shape,9,exterior,5,451457.8931179807,3955386.3925868375,-117.5368424978341,35.74128279518506
morphology_1h_05,alpha_shape,0,exterior,0,446435.7943359944,3940756.169799026,-117.59140697254588,35.609116795185045
morphology_1h_05,alpha_shape,0,exterior,1,446533.6043787832,3941455.5566498567,-117.590373425972,35.615427795185056
morphology_1h_05,alpha_shape,0,exterior,2,446791.9186600492,3941151.6606055424,-117.58750123009987,35.61270179518505
morphology_1h_05,alpha_shape,0,exterior,3,446435.7943359944,3940756.169799026,-117.59140697254588,35.609116795185045
morphology_1h_05,alpha_shape,1,exterior,0,452648.7107731437,3946482.78814697,-117.52314870913143,35.66106579518506
morphology_1h_05,alpha_shape,1,exterior,1,453210.2723150427,3946257.325359179,-117.51693156466601,35.659059795185044
morphology_1h_05,alpha_shape,1,exterior,2,452728.5019206047,3946112.801844053,-117.52224546917977,35.65773379518505
morphology_1h_05,alpha_shape,1,exterior,3,452667.7257788717,3945899.174003411,-117.52290433028216,35.65580479518505
morphology_1h_05,alpha_shape,1,exterior,4,452376.6472691165,3945872.222695644,-117.52611831177788,35.65554779518505
morphology_1h_05,alpha_shape,1,exterior,5,451908.160560464,3945340.4748652126,-117.53126196499217,35.65073079518505
morphology_1h_05,alpha_shape,1,exterior,6,452262.1287919817,3945955.910231079,-117.52738836570737,35.65629679518505
morphology_1h_05,alpha_shape,1,exterior,7,452648.7107731437,3946482.78814697,-117.52314870913143,35.66106579518506
morphology_1h_05,alpha_shape,2,exterior,0,452625.1496490114,3953889.391790997,-117.5238455263633,35.72784279518505
morphology_1h_05,alpha_shape,2,exterior,1,452855.08774255245,3954086.259902876,-117.52131465542192,35.72962879518504
morphology_1h_05,alpha_shape,2,exterior,2,452729.147694326,3953510.1761498577,-117.52267327969508,35.724428795185055
morphology_1h_05,alpha_shape,2,exterior,3,452625.1496490114,3953889.391790997,-117.5238455263633,35.72784279518505
morphology_1h_05,alpha_shape,3,exterior,0,451228.6315560557,3954499.001896562,-117.53932391863272,35.73327079518505
morphology_1h_05,alpha_shape,3,exterior,1,451112.8559285255,3954196.731328692,-117.54058572125633,35.730539795185045
morphology_1h_05,alpha_shape,3,exterior,2,450850.9465742009,3954476.685014708,-117.54349890273176,35.733050795185044
morphology_1h_05,alpha_shape,3,exterior,3,451228.6315560557,3954499.001896562,-117.53932391863272,35.73327079518505
morphology_1h_05,alpha_shape,4,exterior,0,451388.8559660788,3954878.115969272,-117.53757516627616,35.73669679518505
morphology_1h_05,alpha_shape,4,exterior,1,451271.3300990055,3955183.776200605,-117.53889336508624,35.73944679518505
morphology_1h_05,alpha_shape,4,exterior,2,451798.87196285336,3955165.143755002,-117.53305835481976,35.73930479518504
morphology_1h_05,alpha_shape,4,exterior,3,451730.51876486046,3954629.354412399,-117.5337820053682,35.73447079518505
morphology_1h_05,alpha_shape,4,exterior,4,451912.4378690277,3954387.349278061,-117.53175584830845,35.73229779518505
morphology_1h_05,alpha_shape,4,exterior,5,451659.3935583438,3954553.8761537294,-117.53456395592838,35.73378679518504
morphology_1h_05,alpha_shape,4,exterior,6,451228.6315560557,3954499.001896562,-117.53932391863272,35.73327079518505
morphology_1h_05,alpha_shape,4,exterior,7,451388.8559660788,3954878.115969272,-117.53757516627616,35.73669679518505
morphology_1h_05,alpha_shape,5,exterior,0,449643.4911630032,3955704.7419230007,-117.55692769878637,35.74406179518505
morphology_1h_05,alpha_shape,5,exterior,1,449455.8333158823,3955442.607844753,-117.55898652719065,35.74168879518504
morphology_1h_05,alpha_shape,5,exterior,2,449501.4783916383,3955968.6402923074,-117.55851487032984,35.74643379518504
morphology_1h_05,alpha_shape,5,exterior,3,449509.44062061067,3956338.608191878,-117.55845011162405,35.74976979518504
morphology_1h_05,alpha_shape,5,exterior,4,449671.8654107272,3955910.772108306,-117.55662683322794,35.74592079518504
morphology_1h_05,alpha_shape,5,exterior,5,449643.4911630032,3955704.7419230007,-117.55692769878637,35.74406179518505
morphology_1h_05,alpha_shape,6,exterior,0,453234.0228389093,3947134.521574242,-117.51672013440088,35.66696979518504
morphology_1h_05,alpha_shape,6,exterior,1,453454.1754598718,3947683.49501848,-117.51431949176917,35.67192979518504
morphology_1h_05,alpha_shape,6,exterior,2,453880.5613935496,3947670.958306803,-117.50960748506769,35.67183679518506
morphology_1h_05,alpha_shape,6,exterior,3,454004.8818679073,3947647.244463404,-117.50823247007959,35.67162879518505
morphology_1h_05,alpha_shape,6,exterior,4,454488.62133109616,3947611.370587689,-117.50288544839036,35.67132779518505
morphology_1h_05,alpha_shape,6,exterior,5,453884.39851398696,3947271.984654668,-117.50954222589614,35.66823979518505
morphology_1h_05,alpha_shape,6,exterior,6,453963.0458311337,3946669.986054517,-117.50863883517229,35.66281579518505
morphology_1h_05,alpha_shape,6,exterior,7,453530.39713289874,3946898.719953194,-117.51343198225774,35.66485779518505
morphology_1h_05,alpha_shape,6,exterior,8,453291.6654023938,3947027.742200533,-117.51607706524295,35.66600979518505
morphology_1h_05,alpha_shape,6,exterior,9,453234.0228389093,3947134.521574242,-117.51672013440088,35.66696979518504
morphology_1h_05,alpha_shape,7,exterior,0,455508.065906079,3949717.880185638,-117.49173782092349,35.69036679518505
morphology_1h_05,alpha_shape,7,exterior,1,455177.0512914874,3949348.539753831,-117.495375579687,35.68702179518504
morphology_1h_05,alpha_shape,7,exterior,2,454669.3373297012,3949277.136042548,-117.50098253158868,35.68635479518504
morphology_1h_05,alpha_shape,7,exterior,3,454815.95996765175,3949590.051512055,-117.49937973553061,35.68918279518504
morphology_1h_05,alpha_shape,7,exterior,4,455508.065906079,3949717.880185638,-117.49173782092349,35.69036679518505
morphology_1h_05,alpha_shape,8,exterior,0,455933.0749142959,3950053.381241917,-117.48705904048698,35.69341079518506
morphology_1h_05,alpha_shape,8,exterior,1,455508.065906079,3949717.880185638,-117.49173782092349,35.69036679518505
morphology_1h_05,alpha_shape,8,exterior,2,455791.1024359472,3950234.985656832,-117.48863815814444,35.69504179518505
morphology_1h_05,alpha_shape,8,exterior,3,455933.29832491226,3950098.965364136,-117.48705907013492,35.69382179518505
morphology_1h_05,alpha_shape,8,exterior,4,456484.8838473214,3949806.43138558,-117.4809468816536,35.69120879518505
morphology_1h_05,alpha_shape,8,exterior,5,455933.0749142959,3950053.381241917,-117.48705904048698,35.69341079518506
morphology_1h_05,alpha_shape,9,exterior,0,456935.964513622,3950984.9009310775,-117.47602464965259,35.70185379518504
morphology_1h_05,alpha_shape,9,exterior,1,456486.174198077,3950690.068125896,-117.4809804564064,35.699175795185056
morphology_1h_05,alpha_shape,9,exterior,2,456366.4304618898,3950735.797107699,-117.4823064857741,35.69958279518506
morphology_1h_05,alpha_shape,9,exterior,3,455864.53030552616,3951093.087810294,-117.48787371662362,35.70278179518505
morphology_1h_05,alpha_shape,9,exterior,4,456042.2669004104,3951308.376065208,-117.48592085728724,35.70473079518506
morphology_1h_05,alpha_shape,9,exterior,5,456680.1588748529,3951218.507638557,-117.47886480084696,35.70394879518504
morphology_1h_05,alpha_shape,9,exterior,6,456903.8987655581,3951825.777130714,-117.4764241967688,35.70943379518505
morphology_1h_05,alpha_shape,9,exterior,7,457235.7044483718,3951768.272757568,-117.4727531603843,35.70892979518505
morphology_1h_05,alpha_shape,9,exterior,8,457513.9564445614,3951920.3297081934,-117.46968526022734,35.710312795185025
morphology_1h_05,alpha_shape,9,exterior,9,457299.63680718304,3951591.946168556,-117.47203704582223,35.70734279518504
