event_id,time,mag,moment_proxy,within_60km_either_m1_m3,within_60km_m1,within_60km_m3,along_axis_30km,off_axis_30km,m2_related_flag,phase_primary
17251,2026-02-01 16:13:54.610000+00:00,2.1,1778279410038.9229,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17252,2026-02-01 16:18:53.060000+00:00,2.2,2511886431509.582,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17253,2026-02-01 16:25:35.100000+00:00,1.9,891250938133.744,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17254,2026-02-01 17:28:52.400000+00:00,0.7,14125375446.227497,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17255,2026-02-01 17:40:36.500000+00:00,1.4,158489319246.11108,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17256,2026-02-01 17:49:11.720000+00:00,1.7,446683592150.9617,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17257,2026-02-01 17:52:28.180000+00:00,0.9,28183829312.644493,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17258,2026-02-01 18:26:50.240000+00:00,1.3,112201845430.19653,True,False,True,False,True,False,middle_M1plus21d_to_M3minus35d
17259,2026-02-01 18:30:08.600000+00:00,1.5,223872113856.83377,True,False,True,False,True,False,middle_M1plus21d_to_M3minus35d
17260,2026-02-01 19:47:46.800000+00:00,3.4,158489319246111.1,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17261,2026-02-01 20:01:34.840000+00:00,1.5,223872113856.83377,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17262,2026-02-01 20:34:46.900000+00:00,1.2,79432823472.42789,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17263,2026-02-01 20:51:47.640000+00:00,2.0,1258925411794.1663,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17264,2026-02-01 21:04:38.520000+00:00,0.9,28183829312.644493,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17265,2026-02-01 21:51:43.080000+00:00,2.7,14125375446227.555,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17266,2026-02-01 23:30:21.740000+00:00,1.6,316227766016.83795,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17267,2026-02-01 23:40:08.640000+00:00,1.2,79432823472.42789,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17268,2026-02-01 23:51:01.960000+00:00,1.7,446683592150.9617,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17269,2026-02-02 00:11:30.570000+00:00,1.6,316227766016.83795,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17270,2026-02-02 00:16:47.390000+00:00,0.7,14125375446.227497,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17271,2026-02-02 00:22:56.690000+00:00,1.3,112201845430.19653,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17272,2026-02-02 00:55:05.350000+00:00,1.2,79432823472.42789,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17273,2026-02-02 01:00:56.970000+00:00,1.3,112201845430.19653,True,True,False,False,True,False,middle_M1plus21d_to_M3minus35d
17274,2026-02-02 03:02:41.610000+00:00,1.0,39810717055.34969,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17275,2026-02-02 03:03:08.870000+00:00,1.2,79432823472.42789,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17276,2026-02-02 03:21:39.840000+00:00,0.9,28183829312.644493,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17277,2026-02-02 05:12:21.200000+00:00,1.7,446683592150.9617,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17278,2026-02-02 05:16:48.040000+00:00,1.2,79432823472.42789,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17279,2026-02-02 05:44:12.300000+00:00,2.3,3548133892335.746,True,True,False,False,True,False,middle_M1plus21d_to_M3minus35d
17280,2026-02-02 05:48:17.190000+00:00,2.3,3548133892335.746,True,True,False,False,True,False,middle_M1plus21d_to_M3minus35d
17281,2026-02-02 05:55:28.230000+00:00,2.0,1258925411794.1663,True,True,False,False,True,False,middle_M1plus21d_to_M3minus35d
17282,2026-02-02 06:40:50.640000+00:00,1.0,39810717055.34969,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17283,2026-02-02 07:46:13.510000+00:00,1.1,56234132519.034904,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17284,2026-02-02 08:21:57.230000+00:00,0.0,1258925411.794166,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17285,2026-02-02 08:25:56.210000+00:00,1.7,446683592150.9617,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17286,2026-02-02 09:29:33.200000+00:00,2.9,28183829312644.492,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17287,2026-02-02 09:38:00.860000+00:00,2.3,3548133892335.746,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17288,2026-02-02 10:35:43.890000+00:00,1.0,39810717055.34969,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17289,2026-02-02 10:51:49.170000+00:00,1.5,223872113856.83377,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17290,2026-02-02 10:56:58.990000+00:00,1.2,79432823472.42789,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17291,2026-02-02 12:17:10.330000+00:00,0.9,28183829312.644493,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17292,2026-02-02 12:20:06.640000+00:00,1.1,56234132519.034904,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17293,2026-02-02 12:43:23.590000+00:00,1.4,158489319246.11108,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17294,2026-02-02 12:53:30.230000+00:00,1.1,56234132519.034904,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17295,2026-02-02 13:22:09.700000+00:00,1.4,158489319246.11108,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17296,2026-02-02 13:22:59.540000+00:00,1.3,112201845430.19653,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17297,2026-02-02 13:38:52.670000+00:00,1.1,56234132519.034904,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17298,2026-02-02 13:39:32.630000+00:00,0.5,7079457843.841373,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17299,2026-02-02 15:09:28.590000+00:00,0.4,5011872336.272715,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17300,2026-02-02 15:25:24.890000+00:00,1.3,112201845430.19653,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17301,2026-02-02 17:16:17.600000+00:00,1.5,223872113856.83377,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17302,2026-02-02 18:07:04.880000+00:00,1.0,39810717055.34969,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17303,2026-02-02 18:30:39+00:00,0.9,28183829312.644493,True,True,False,False,True,False,middle_M1plus21d_to_M3minus35d
17304,2026-02-02 20:16:48.640000+00:00,0.9,28183829312.644493,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17305,2026-02-02 20:41:02.180000+00:00,2.7,14125375446227.555,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17306,2026-02-02 22:20:26.320000+00:00,1.3,112201845430.19653,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17307,2026-02-02 23:37:04.080000+00:00,1.0,39810717055.34969,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17308,2026-02-03 00:08:22.040000+00:00,1.7,446683592150.9617,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17309,2026-02-03 00:30:41.580000+00:00,1.0,39810717055.34969,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17310,2026-02-03 00:42:30.310000+00:00,1.9,891250938133.744,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17311,2026-02-03 00:52:21.370000+00:00,0.5,7079457843.841373,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17312,2026-02-03 01:18:17.360000+00:00,0.9,28183829312.644493,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17313,2026-02-03 02:47:57.040000+00:00,1.1,56234132519.034904,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17314,2026-02-03 03:06:48.630000+00:00,1.9,891250938133.744,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17315,2026-02-03 03:12:12.880000+00:00,0.2,2511886431.509582,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17316,2026-02-03 03:22:51.170000+00:00,0.9,28183829312.644493,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17317,2026-02-03 03:34:51.350000+00:00,1.1,56234132519.034904,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17318,2026-02-03 03:45:17.090000+00:00,1.9,891250938133.744,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17319,2026-02-03 03:47:10.340000+00:00,0.8,19952623149.688828,True,False,True,False,True,False,middle_M1plus21d_to_M3minus35d
17320,2026-02-03 04:20:37.730000+00:00,0.9,28183829312.644493,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17321,2026-02-03 04:38:08.190000+00:00,1.7,446683592150.9617,True,True,True,True,False,False,middle_M1plus21d_to_M3minus35d
17322,2026-02-03 05:12:17.490000+00:00,2.7,14125375446227.555,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17323,2026-02-03 05:30:39.120000+00:00,1.4,158489319246.11108,True,True,True,True,False,False,middle_M1plus21d_to_M3minus35d
17324,2026-02-03 05:45:10.710000+00:00,1.5,223872113856.83377,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17325,2026-02-03 07:04:57.990000+00:00,1.0,39810717055.34969,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17326,2026-02-03 07:32:30.420000+00:00,1.2,79432823472.42789,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17327,2026-02-03 07:35:31.650000+00:00,1.8,630957344480.1943,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17328,2026-02-03 08:01:56.780000+00:00,3.2,79432823472428.22,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17329,2026-02-03 08:33:42.860000+00:00,0.2,2511886431.509582,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17330,2026-02-03 08:34:26.830000+00:00,1.9,891250938133.744,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17331,2026-02-03 09:32:13.850000+00:00,1.1,56234132519.034904,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17332,2026-02-03 09:55:06.660000+00:00,1.3,112201845430.19653,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17333,2026-02-03 10:36:34.130000+00:00,0.9,28183829312.644493,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17334,2026-02-03 10:49:33.360000+00:00,1.7,446683592150.9617,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17335,2026-02-03 11:39:13.340000+00:00,1.2,79432823472.42789,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17336,2026-02-03 11:41:11.880000+00:00,1.3,112201845430.19653,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17337,2026-02-03 14:16:30.460000+00:00,2.7,14125375446227.555,True,True,False,False,True,False,middle_M1plus21d_to_M3minus35d
17338,2026-02-03 14:20:20.300000+00:00,1.5,223872113856.83377,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17339,2026-02-03 14:30:13.690000+00:00,2.1,1778279410038.9229,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17340,2026-02-03 14:46:17.930000+00:00,1.9,891250938133.744,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17341,2026-02-03 14:53:43.890000+00:00,1.4,158489319246.11108,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17342,2026-02-03 15:35:18.930000+00:00,0.0,1258925411.794166,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17343,2026-02-03 16:36:06.630000+00:00,1.3,112201845430.19653,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17344,2026-02-03 17:25:07.120000+00:00,0.3,3548133892.335746,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17345,2026-02-03 21:24:15.600000+00:00,1.4,158489319246.11108,True,True,True,False,True,False,middle_M1plus21d_to_M3minus35d
17346,2026-02-03 21:27:50.360000+00:00,0.6,10000000000.0,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17347,2026-02-03 22:32:01.680000+00:00,1.1,56234132519.034904,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17348,2026-02-03 22:48:35.100000+00:00,0.4,5011872336.272715,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17349,2026-02-03 23:27:39.480000+00:00,0.8,19952623149.688828,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17350,2026-02-04 00:15:34.410000+00:00,1.1,56234132519.034904,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17351,2026-02-04 00:20:57.720000+00:00,1.1,56234132519.034904,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17352,2026-02-04 00:23:43.590000+00:00,0.6,10000000000.0,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17353,2026-02-04 00:56:21.080000+00:00,1.0,39810717055.34969,True,True,True,True,False,False,middle_M1plus21d_to_M3minus35d
17354,2026-02-04 01:36:26.340000+00:00,1.4,158489319246.11108,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17355,2026-02-04 01:51:07.960000+00:00,1.7,446683592150.9617,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17356,2026-02-04 02:37:39.210000+00:00,0.7,14125375446.227497,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17357,2026-02-04 03:24:57.700000+00:00,2.1,1778279410038.9229,True,True,True,True,False,False,middle_M1plus21d_to_M3minus35d
17358,2026-02-04 04:20:27.190000+00:00,1.6,316227766016.83795,True,True,True,True,False,False,middle_M1plus21d_to_M3minus35d
17359,2026-02-04 04:32:46.720000+00:00,1.0,39810717055.34969,True,False,True,False,True,False,middle_M1plus21d_to_M3minus35d
17360,2026-02-04 05:18:26.450000+00:00,1.3,112201845430.19653,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17361,2026-02-04 05:30:55.160000+00:00,1.3,112201845430.19653,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17362,2026-02-04 05:53:50.700000+00:00,1.3,112201845430.19653,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17363,2026-02-04 06:17:21.080000+00:00,1.5,223872113856.83377,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17364,2026-02-04 06:41:43.740000+00:00,1.3,112201845430.19653,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17365,2026-02-04 06:45:02.030000+00:00,2.1,1778279410038.9229,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17366,2026-02-04 07:38:26.090000+00:00,0.6,10000000000.0,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17367,2026-02-04 08:00:59.240000+00:00,1.4,158489319246.11108,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17368,2026-02-04 08:11:27.720000+00:00,1.3,112201845430.19653,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17369,2026-02-04 09:13:36.380000+00:00,1.4,158489319246.11108,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17370,2026-02-04 09:37:02.740000+00:00,1.4,158489319246.11108,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17371,2026-02-04 10:22:00.270000+00:00,1.3,112201845430.19653,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17372,2026-02-04 10:28:09.600000+00:00,0.4,5011872336.272715,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17373,2026-02-04 10:37:07.900000+00:00,1.8,630957344480.1943,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17374,2026-02-04 11:43:04.120000+00:00,1.1,56234132519.034904,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17375,2026-02-04 12:41:49.460000+00:00,1.5,223872113856.83377,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17376,2026-02-04 13:30:51.050000+00:00,1.5,223872113856.83377,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17377,2026-02-04 14:16:52.590000+00:00,1.2,79432823472.42789,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17378,2026-02-04 14:24:01.410000+00:00,1.9,891250938133.744,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17379,2026-02-04 14:32:34.850000+00:00,0.7,14125375446.227497,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17380,2026-02-04 15:25:53.010000+00:00,1.5,223872113856.83377,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17381,2026-02-04 15:26:44.570000+00:00,1.0,39810717055.34969,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17382,2026-02-04 15:39:46.850000+00:00,1.6,316227766016.83795,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17383,2026-02-04 16:36:37+00:00,1.5,223872113856.83377,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17384,2026-02-04 16:45:43.500000+00:00,1.2,79432823472.42789,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17385,2026-02-04 17:00:20.920000+00:00,1.0,39810717055.34969,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17386,2026-02-04 18:09:02.900000+00:00,1.4,158489319246.11108,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17387,2026-02-04 18:19:31.520000+00:00,1.1,56234132519.034904,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17388,2026-02-04 18:31:36.760000+00:00,1.2,79432823472.42789,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17389,2026-02-04 18:42:00.880000+00:00,1.9,891250938133.744,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17390,2026-02-04 19:21:33.040000+00:00,3.1,56234132519034.91,True,True,False,False,True,False,middle_M1plus21d_to_M3minus35d
17391,2026-02-04 20:00:54.360000+00:00,1.2,79432823472.42789,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17392,2026-02-04 20:15:47.280000+00:00,0.9,28183829312.644493,True,True,True,True,False,False,middle_M1plus21d_to_M3minus35d
17393,2026-02-04 21:19:45.760000+00:00,1.2,79432823472.42789,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17394,2026-02-04 21:47:35.960000+00:00,2.1,1778279410038.9229,True,True,False,False,True,False,middle_M1plus21d_to_M3minus35d
17395,2026-02-04 21:53:54.600000+00:00,1.2,79432823472.42789,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17396,2026-02-04 22:06:14.720000+00:00,0.8,19952623149.688828,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17397,2026-02-04 22:18:36.280000+00:00,1.3,112201845430.19653,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17398,2026-02-04 22:58:50.440000+00:00,1.7,446683592150.9617,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17399,2026-02-04 23:04:17.620000+00:00,1.3,112201845430.19653,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17400,2026-02-04 23:08:36.180000+00:00,1.1,56234132519.034904,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17401,2026-02-04 23:29:12.440000+00:00,1.6,316227766016.83795,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17402,2026-02-04 23:29:44.240000+00:00,2.1,1778279410038.9229,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17403,2026-02-04 23:36:03.960000+00:00,2.7,14125375446227.555,True,True,False,False,True,False,middle_M1plus21d_to_M3minus35d
17404,2026-02-05 00:15:47.350000+00:00,1.7,446683592150.9617,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17405,2026-02-05 00:17:26.380000+00:00,0.8,19952623149.688828,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17406,2026-02-05 00:29:18.070000+00:00,0.6,10000000000.0,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17407,2026-02-05 00:41:34.460000+00:00,0.9,28183829312.644493,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17408,2026-02-05 01:02:43.760000+00:00,1.6,316227766016.83795,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17409,2026-02-05 02:10:25.420000+00:00,1.1,56234132519.034904,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17410,2026-02-05 02:13:39.740000+00:00,2.1,1778279410038.9229,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17411,2026-02-05 03:06:23.770000+00:00,0.5,7079457843.841373,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17412,2026-02-05 03:14:14.600000+00:00,2.8,19952623149688.746,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17413,2026-02-05 03:20:04.170000+00:00,0.9,28183829312.644493,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17414,2026-02-05 03:27:04.910000+00:00,0.3,3548133892.335746,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17415,2026-02-05 03:30:37.310000+00:00,2.3,3548133892335.746,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17416,2026-02-05 03:38:50.480000+00:00,1.5,223872113856.83377,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17417,2026-02-05 03:46:54.570000+00:00,1.2,79432823472.42789,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17418,2026-02-05 03:57:25.950000+00:00,1.1,56234132519.034904,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17419,2026-02-05 04:00:53.960000+00:00,1.1,56234132519.034904,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17420,2026-02-05 04:15:13.670000+00:00,1.4,158489319246.11108,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17421,2026-02-05 04:21:13.670000+00:00,1.0,39810717055.34969,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17422,2026-02-05 05:41:24.270000+00:00,1.4,158489319246.11108,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17423,2026-02-05 06:53:59.870000+00:00,2.1,1778279410038.9229,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17424,2026-02-05 06:58:47.770000+00:00,0.4,5011872336.272715,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17425,2026-02-05 07:14:39.780000+00:00,1.4,158489319246.11108,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17426,2026-02-05 07:42:55.270000+00:00,1.1,56234132519.034904,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17427,2026-02-05 07:50:03.500000+00:00,1.0,39810717055.34969,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17428,2026-02-05 07:51:58.600000+00:00,1.8,630957344480.1943,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17429,2026-02-05 08:09:05.550000+00:00,1.4,158489319246.11108,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17430,2026-02-05 08:33:02.400000+00:00,4.3,3548133892335746.0,True,True,True,True,False,False,middle_M1plus21d_to_M3minus35d
17431,2026-02-05 08:34:31.950000+00:00,3.4,158489319246111.1,True,True,True,True,False,False,middle_M1plus21d_to_M3minus35d
17432,2026-02-05 09:38:30.550000+00:00,1.3,112201845430.19653,True,True,False,False,True,False,middle_M1plus21d_to_M3minus35d
17433,2026-02-05 10:04:25.610000+00:00,3.4,158489319246111.1,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17434,2026-02-05 10:13:05.100000+00:00,0.9,28183829312.644493,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17435,2026-02-05 10:17:04.550000+00:00,1.5,223872113856.83377,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17436,2026-02-05 10:18:39.410000+00:00,1.0,39810717055.34969,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17437,2026-02-05 10:31:13.060000+00:00,1.0,39810717055.34969,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17438,2026-02-05 11:12:38.500000+00:00,1.5,223872113856.83377,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17439,2026-02-05 11:44:04.930000+00:00,0.9,28183829312.644493,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17440,2026-02-05 11:56:45.740000+00:00,3.2,79432823472428.22,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17441,2026-02-05 12:02:00.700000+00:00,0.7,14125375446.227497,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17442,2026-02-05 12:21:42.470000+00:00,1.1,56234132519.034904,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17443,2026-02-05 12:24:12.160000+00:00,1.9,891250938133.744,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17444,2026-02-05 12:24:40.780000+00:00,2.2,2511886431509.582,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17445,2026-02-05 13:35:00.500000+00:00,1.1,56234132519.034904,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17446,2026-02-05 13:58:02.640000+00:00,2.1,1778279410038.9229,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17447,2026-02-05 15:02:34.500000+00:00,1.8,630957344480.1943,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17448,2026-02-05 15:49:52.600000+00:00,1.2,79432823472.42789,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17449,2026-02-05 15:53:18.570000+00:00,1.7,446683592150.9617,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17450,2026-02-05 16:19:23.930000+00:00,1.2,79432823472.42789,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17451,2026-02-05 16:44:55.550000+00:00,1.4,158489319246.11108,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17452,2026-02-05 16:46:48.920000+00:00,0.7,14125375446.227497,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17453,2026-02-05 16:53:34.140000+00:00,1.4,158489319246.11108,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17454,2026-02-05 18:05:33+00:00,1.1,56234132519.034904,True,True,True,True,False,False,middle_M1plus21d_to_M3minus35d
17455,2026-02-05 18:31:53.240000+00:00,1.5,223872113856.83377,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17456,2026-02-05 18:38:45.800000+00:00,1.6,316227766016.83795,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17457,2026-02-05 18:50:02.960000+00:00,1.4,158489319246.11108,True,True,False,False,True,False,middle_M1plus21d_to_M3minus35d
17458,2026-02-05 19:06:40.680000+00:00,2.0,1258925411794.1663,True,True,False,False,True,False,middle_M1plus21d_to_M3minus35d
17459,2026-02-05 19:09:03.160000+00:00,1.1,56234132519.034904,True,True,True,True,False,False,middle_M1plus21d_to_M3minus35d
17460,2026-02-05 19:20:09+00:00,1.5,223872113856.83377,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
17461,2026-02-05 19:21:03+00:00,1.0,39810717055.34969,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
