domain,cell_id,x_km,y_km,event_count,cumulative_energy,first_activation_hours,peak_rate_time_30m_hours,peak_rate_time_1h_hours,first_nonzero_bin_30m_hours,first_nonzero_bin_1h_hours,longitude,latitude,distance_to_Mw6.4_km,distance_to_Mw7.1_km
Mw7.1_neighborhood,340,-3.6881574340658396,6.38924860887942,0,0.0,,,,,,-117.58454793258818,35.74243547575056,9.231737433570316,3.824264635194589
Mw7.1_neighborhood,341,-3.1881574340658396,6.38924860887942,3,12194771.051990062,23.08444722222222,23.25,23.5,23.25,23.5,-117.57902038214768,35.742437220392375,8.790619101655615,3.9528470752104745
Mw7.1_neighborhood,342,-2.6881574340658396,6.38924860887942,5,203543489.40911502,13.2229,17.75,17.5,13.25,13.5,-117.57349283148366,35.742438711316694,8.356135011977827,4.138236339311713
Mw7.1_neighborhood,343,-2.1881574340658396,6.38924860887942,11,100427289.53488667,13.687702777777778,13.75,28.5,13.75,13.5,-117.56796528063114,35.742439948523455,7.929375794248296,4.373213921133976
Mw7.1_neighborhood,344,-1.6881574340658396,6.38924860887942,23,209331693982.755,5.944772222222222,20.25,20.5,5.75,5.5,-117.56243772962516,35.742440932012684,7.511658181415066,4.650268809434569
Mw7.1_neighborhood,345,-1.1881574340658396,6.38924860887942,45,3734196190.8695297,2.105211111111111,18.75,20.5,2.25,2.5,-117.55691017850083,35.74244166178435,7.104577171262833,4.962358310319803
Mw7.1_neighborhood,346,-0.6881574340658396,6.38924860887942,13,1173727331.6471329,6.509330555555556,6.75,6.5,6.75,6.5,-117.55138262729318,35.742442137838424,6.710068921437254,5.3033008588991075
Mw7.1_neighborhood,347,-0.18815743406583962,6.38924860887942,12,1809139317.184227,1.3186444444444445,1.25,5.5,1.25,1.5,-117.54585507603728,35.74244236017491,6.3304844268386935,5.667892024377317
Mw7.1_neighborhood,348,0.3118425659341604,6.38924860887942,19,80736470946.04955,0.0683888888888888,30.75,30.5,0.25,0.5,-117.54032752476817,35.74244232879382,5.968671646728133,6.051859218455102
Mw7.1_neighborhood,349,0.8118425659341604,6.38924860887942,25,32321310530.122414,0.1666388888888889,27.25,0.5,0.25,0.5,-117.53479997352096,35.74244204369514,5.628059112559625,6.451743950281971
Mw7.1_neighborhood,350,1.3118425659341604,6.38924860887942,9,109758230.25041959,1.8652888888888888,1.75,1.5,1.75,1.5,-117.52927242233065,35.742441504878876,5.312725997308212,6.864765108872991
Mw7.1_neighborhood,351,1.8118425659341604,6.38924860887942,0,0.0,,,,,,-117.52374487123234,35.74244071234504,5.027431319320399,7.288689868556626
Mw7.1_neighborhood,352,2.3118425659341604,6.38924860887942,2,3180343.8752192724,18.786386111111117,18.75,18.5,18.75,18.5,-117.51821732026106,35.74243966609364,4.777559399786963,7.7217226057402515
Mw7.1_neighborhood,353,2.8118425659341604,6.38924860887942,0,0.0,,,,,,-117.5126897694519,35.74243836612469,4.5689256906303335,8.162413858657255
