event_id,origin_time,latitude,longitude,depth_km,magnitude,region,npicks
30520,2026-04-21T18:51:09.070000Z,39.839500,143.645833,6.380,1.80,FAR E OFF SANRIKU,8
30521,2026-04-21T18:52:19.320000Z,40.129000,143.262333,17.240,3.90,FAR E OFF SANRIKU,37
30522,2026-04-21T18:57:21.500000Z,40.281667,143.132000,13.780,1.50,FAR E OFF SANRIKU,14
30523,2026-04-21T19:02:12.580000Z,39.571333,143.632333,8.400,2.40,FAR E OFF SANRIKU,28
30524,2026-04-21T19:03:29.290000Z,39.715000,143.426833,12.960,2.10,FAR E OFF SANRIKU,26
30525,2026-04-21T19:05:59.590000Z,40.140833,143.273833,17.010,3.20,FAR E OFF SANRIKU,32
30526,2026-04-21T19:06:42.450000Z,39.858000,143.280000,10.740,3.10,FAR E OFF SANRIKU,10
30527,2026-04-21T19:09:08.870000Z,40.038167,142.379167,8.600,3.30,NE OFF IWATE PREF,32
30528,2026-04-21T19:11:31.840000Z,39.580333,143.665000,9.350,1.40,FAR E OFF SANRIKU,8
30529,2026-04-21T19:12:25.400000Z,39.554833,143.012500,20.110,1.80,FAR E OFF SANRIKU,32
30530,2026-04-21T19:13:55.360000Z,40.127667,143.262167,17.260,3.60,FAR E OFF SANRIKU,36
30531,2026-04-21T19:16:50.490000Z,40.113667,143.341500,15.050,2.00,FAR E OFF SANRIKU,10
30532,2026-04-21T19:18:34.890000Z,39.712167,143.334333,12.990,1.60,FAR E OFF SANRIKU,10
30533,2026-04-21T19:19:27.460000Z,39.688000,143.139667,16.010,1.40,FAR E OFF SANRIKU,10
30534,2026-04-21T19:20:32.030000Z,39.878667,143.218333,10.080,2.00,FAR E OFF SANRIKU,25
30535,2026-04-21T19:21:26.990000Z,40.115000,143.303667,17.500,1.70,FAR E OFF SANRIKU,10
30536,2026-04-21T19:24:56.540000Z,39.705667,143.442000,12.990,1.50,FAR E OFF SANRIKU,12
30537,2026-04-21T19:29:25.340000Z,40.062167,143.406833,14.080,2.70,FAR E OFF SANRIKU,32
30538,2026-04-21T19:32:42.450000Z,39.915500,142.506667,34.150,1.80,E OFF IWATE PREF,32
30539,2026-04-21T19:34:54.180000Z,39.383000,143.841167,21.360,2.40,FAR E OFF SANRIKU,29
30540,2026-04-21T19:39:51.180000Z,40.119167,143.337833,13.470,2.90,FAR E OFF SANRIKU,25
30541,2026-04-21T19:43:16.400000Z,39.758667,143.449500,11.220,1.30,FAR E OFF SANRIKU,16
30542,2026-04-21T19:44:17.080000Z,40.123167,143.331333,14.080,1.40,FAR E OFF SANRIKU,14
30543,2026-04-21T19:48:01.870000Z,39.726667,143.298333,13.880,1.50,FAR E OFF SANRIKU,11
30544,2026-04-21T19:48:46.670000Z,39.453000,143.413000,11.960,2.20,FAR E OFF SANRIKU,28
30545,2026-04-21T19:49:37.570000Z,39.450333,142.584333,27.940,1.50,E OFF IWATE PREF,11
30546,2026-04-21T19:49:47.780000Z,39.624500,143.213333,12.840,2.00,FAR E OFF SANRIKU,13
30547,2026-04-21T19:50:49.420000Z,39.754167,143.458167,12.290,1.80,FAR E OFF SANRIKU,17
30548,2026-04-21T19:51:53.220000Z,39.903333,143.067333,10.870,1.50,FAR E OFF SANRIKU,8
30549,2026-04-21T19:53:41.140000Z,39.825667,143.285000,3.330,1.50,FAR E OFF SANRIKU,14
30550,2026-04-21T19:58:51.430000Z,39.831333,143.294167,3.040,1.90,FAR E OFF SANRIKU,23
30551,2026-04-21T20:01:04.950000Z,39.718333,143.456167,11.180,1.40,FAR E OFF SANRIKU,18
30552,2026-04-21T20:02:17.260000Z,39.209000,143.642167,10.560,2.10,FAR E OFF SANRIKU,17
30553,2026-04-21T20:02:26.800000Z,40.125333,143.329333,13.210,1.10,FAR E OFF SANRIKU,6
30554,2026-04-21T20:05:03.290000Z,39.735167,143.764667,13.750,1.60,FAR E OFF SANRIKU,18
30555,2026-04-21T20:05:26.210000Z,39.748833,143.724000,13.530,1.90,FAR E OFF SANRIKU,18
30556,2026-04-21T20:06:22.210000Z,40.120167,143.332333,14.050,1.70,FAR E OFF SANRIKU,18
30557,2026-04-21T20:10:46.240000Z,39.986500,142.300000,40.900,1.90,E OFF IWATE PREF,32
30558,2026-04-21T20:13:16.510000Z,40.194667,142.836000,3.990,2.20,NE OFF IWATE PREF,32
30559,2026-04-21T20:14:07.500000Z,40.113333,143.331500,14.640,2.30,FAR E OFF SANRIKU,24
30560,2026-04-21T20:14:53.470000Z,40.068833,142.208333,44.220,1.70,NE OFF IWATE PREF,26
30561,2026-04-21T20:16:13.560000Z,40.108167,143.332667,15.050,1.40,FAR E OFF SANRIKU,12
30562,2026-04-21T20:17:26.330000Z,40.117500,143.330333,14.860,1.60,FAR E OFF SANRIKU,14
30563,2026-04-21T20:19:38.400000Z,39.208000,143.573833,12.090,2.40,FAR E OFF SANRIKU,27
30564,2026-04-21T20:19:40.680000Z,39.845667,142.838333,24.060,1.40,E OFF IWATE PREF,10
30565,2026-04-21T20:23:40.490000Z,39.126333,143.585667,4.260,1.30,FAR E OFF SANRIKU,11
30566,2026-04-21T20:26:04.740000Z,39.968500,142.890333,20.840,1.10,E OFF IWATE PREF,15
30567,2026-04-21T20:27:09.210000Z,39.834667,143.301833,2.800,1.50,FAR E OFF SANRIKU,19
30568,2026-04-21T20:28:27.540000Z,39.382167,143.843333,18.670,2.00,FAR E OFF SANRIKU,24
30569,2026-04-21T20:30:33.520000Z,39.386000,143.850833,18.420,1.20,FAR E OFF SANRIKU,12
30570,2026-04-21T20:31:34.910000Z,40.129333,143.352833,12.920,1.70,FAR E OFF SANRIKU,22
30571,2026-04-21T20:33:28.380000Z,40.116333,143.345167,14.850,1.60,FAR E OFF SANRIKU,21
30572,2026-04-21T20:34:08.800000Z,40.037000,142.390667,7.680,1.40,NE OFF IWATE PREF,20
30573,2026-04-21T20:36:19.980000Z,39.840333,143.669833,16.610,2.40,FAR E OFF SANRIKU,27
30574,2026-04-21T20:40:56.230000Z,40.117000,143.277667,14.230,1.10,FAR E OFF SANRIKU,13
30575,2026-04-21T20:41:46.500000Z,40.073500,142.391000,37.770,2.10,NE OFF IWATE PREF,32
30576,2026-04-21T20:44:14.070000Z,39.736000,143.461667,11.370,0.90,FAR E OFF SANRIKU,16
30577,2026-04-21T20:44:59.030000Z,39.581333,143.645000,9.070,3.10,FAR E OFF SANRIKU,28
30578,2026-04-21T20:53:24.380000Z,39.900500,143.097167,14.580,1.10,FAR E OFF SANRIKU,10
30579,2026-04-21T20:54:12.520000Z,39.376500,143.119667,17.960,2.80,FAR E OFF SANRIKU,32
30580,2026-04-21T20:55:44.580000Z,39.819333,143.279500,4.770,2.10,FAR E OFF SANRIKU,20
30581,2026-04-21T20:57:41.680000Z,40.161500,143.192500,12.290,1.20,FAR E OFF SANRIKU,11
30582,2026-04-21T20:59:27.560000Z,40.019333,142.896333,23.460,2.80,NE OFF IWATE PREF,21
30583,2026-04-21T21:01:42.500000Z,39.547500,143.010667,19.800,2.20,FAR E OFF SANRIKU,32
30584,2026-04-21T21:03:15.720000Z,39.830833,143.298333,3.570,2.00,FAR E OFF SANRIKU,11
30585,2026-04-21T21:04:15.490000Z,40.139167,143.299333,13.010,1.80,FAR E OFF SANRIKU,12
30586,2026-04-21T21:06:09.610000Z,40.002500,142.896833,22.720,1.50,NE OFF IWATE PREF,11
30587,2026-04-21T21:07:01.720000Z,39.812000,143.269667,2.740,1.90,FAR E OFF SANRIKU,22
30588,2026-04-21T21:11:12.650000Z,39.875167,142.562333,32.730,1.20,E OFF IWATE PREF,10
30589,2026-04-21T21:14:25.700000Z,39.832333,143.303667,3.140,1.50,FAR E OFF SANRIKU,15
30590,2026-04-21T21:16:39.370000Z,39.835167,143.288667,3.260,1.90,FAR E OFF SANRIKU,19
30591,2026-04-21T21:20:20.480000Z,39.827333,143.293500,2.600,2.50,FAR E OFF SANRIKU,11
30592,2026-04-21T21:25:32.610000Z,39.837167,143.201833,12.760,2.30,FAR E OFF SANRIKU,12
30593,2026-04-21T21:29:37.580000Z,39.726000,143.215000,13.740,1.10,FAR E OFF SANRIKU,8
30594,2026-04-21T21:31:27.090000Z,39.575333,143.517000,8.260,1.50,FAR E OFF SANRIKU,11
30595,2026-04-21T21:36:26.820000Z,39.625667,143.236500,15.480,3.40,FAR E OFF SANRIKU,32
30596,2026-04-21T21:39:29.160000Z,39.755500,143.266000,11.920,1.20,FAR E OFF SANRIKU,8
30597,2026-04-21T21:40:36.000000Z,40.158000,143.319833,11.660,1.40,FAR E OFF SANRIKU,12
30598,2026-04-21T21:42:40.120000Z,39.629667,143.235000,13.170,1.10,FAR E OFF SANRIKU,13
30599,2026-04-21T21:43:05.090000Z,38.713500,142.164833,35.770,0.70,E OFF MIYAGI PREF,13
30600,2026-04-21T21:43:17.520000Z,39.618500,143.247500,12.340,1.20,FAR E OFF SANRIKU,13
30601,2026-04-21T21:44:05.320000Z,39.713333,143.085667,21.350,1.40,FAR E OFF SANRIKU,9
30602,2026-04-21T21:45:04.290000Z,39.973333,143.376167,10.800,1.70,FAR E OFF SANRIKU,15
30603,2026-04-21T21:46:11.620000Z,39.747667,143.146333,17.000,1.80,FAR E OFF SANRIKU,23
30604,2026-04-21T21:46:45.920000Z,39.581000,143.653167,8.720,1.60,FAR E OFF SANRIKU,14
30605,2026-04-21T21:49:01.130000Z,39.620333,143.244000,13.220,1.20,FAR E OFF SANRIKU,13
30606,2026-04-21T21:50:16.610000Z,39.918500,142.458333,35.450,2.00,E OFF IWATE PREF,25
30607,2026-04-21T21:52:04.700000Z,39.159333,143.616333,9.480,1.70,FAR E OFF SANRIKU,21
30608,2026-04-21T21:53:35.640000Z,40.060667,142.210000,41.410,0.80,NE OFF IWATE PREF,16
30609,2026-04-21T21:55:43.050000Z,39.771833,143.155333,15.040,1.30,FAR E OFF SANRIKU,11
30610,2026-04-21T21:58:12.350000Z,39.729167,143.392167,12.360,1.50,FAR E OFF SANRIKU,15
30611,2026-04-21T22:01:21.910000Z,40.341000,143.807333,13.110,2.40,FAR E OFF SANRIKU,11
30612,2026-04-21T22:01:22.810000Z,39.690000,143.220000,14.490,1.90,FAR E OFF SANRIKU,10
30613,2026-04-21T22:05:32.800000Z,40.513500,142.308667,44.150,1.70,E OFF AOMORI PREF,23
30614,2026-04-21T22:10:29.300000Z,40.119500,143.342667,14.940,1.90,FAR E OFF SANRIKU,23
30615,2026-04-21T22:11:10.590000Z,39.722333,143.453500,11.770,2.20,FAR E OFF SANRIKU,26
30616,2026-04-21T22:13:16.090000Z,39.346333,143.377500,13.250,1.10,FAR E OFF SANRIKU,11
30617,2026-04-21T22:14:16.810000Z,39.719667,143.452500,12.880,2.30,FAR E OFF SANRIKU,31
30618,2026-04-21T22:17:20.520000Z,39.723667,143.453500,11.550,2.80,FAR E OFF SANRIKU,13
30619,2026-04-21T22:17:38.330000Z,39.738000,143.445833,10.960,2.80,FAR E OFF SANRIKU,8
30620,2026-04-21T22:18:38.660000Z,39.719500,143.451500,11.170,2.10,FAR E OFF SANRIKU,20
30621,2026-04-21T22:19:40.190000Z,40.060833,142.196667,44.620,0.90,NE OFF IWATE PREF,20
30622,2026-04-21T22:26:53.300000Z,39.624000,143.213333,12.980,1.30,FAR E OFF SANRIKU,18
30623,2026-04-21T22:30:22.260000Z,39.918000,143.082167,17.540,1.70,FAR E OFF SANRIKU,12
30624,2026-04-21T22:32:03.740000Z,39.717500,143.236500,17.140,1.60,FAR E OFF SANRIKU,11
30625,2026-04-21T22:43:33.890000Z,38.844833,141.309500,77.270,2.10,SOUTHERN IWATE PREF,30
30626,2026-04-21T22:48:43.500000Z,39.573500,143.418333,10.920,1.40,FAR E OFF SANRIKU,12
30627,2026-04-21T22:49:05.180000Z,39.743167,143.362500,12.150,1.70,FAR E OFF SANRIKU,10
30628,2026-04-21T22:54:07.550000Z,39.617667,143.239000,14.460,1.80,FAR E OFF SANRIKU,26
30629,2026-04-21T22:57:08.750000Z,39.743333,143.272667,13.640,1.40,FAR E OFF SANRIKU,10
30630,2026-04-21T22:57:29.990000Z,39.602500,143.512500,10.680,1.80,FAR E OFF SANRIKU,25
30631,2026-04-21T22:59:19.580000Z,40.090000,143.411833,9.800,1.50,FAR E OFF SANRIKU,7
30632,2026-04-21T23:00:58.540000Z,39.987333,142.986833,19.100,1.70,E OFF IWATE PREF,28
30633,2026-04-21T23:04:56.570000Z,39.915833,143.082667,13.090,1.40,FAR E OFF SANRIKU,15
30634,2026-04-21T23:05:41.520000Z,39.719000,143.386167,13.230,1.60,FAR E OFF SANRIKU,13
30635,2026-04-21T23:09:21.560000Z,39.632500,143.225167,12.690,1.10,FAR E OFF SANRIKU,9
30636,2026-04-21T23:12:45.100000Z,39.711667,143.375667,13.270,2.00,FAR E OFF SANRIKU,10
30637,2026-04-21T23:13:15.300000Z,39.660167,143.110833,15.730,1.80,FAR E OFF SANRIKU,13
30638,2026-04-21T23:14:27.880000Z,39.740667,142.927667,19.930,1.00,E OFF IWATE PREF,11
30639,2026-04-21T23:15:24.450000Z,39.624500,143.228167,3.580,2.80,FAR E OFF SANRIKU,31
30640,2026-04-21T23:23:42.910000Z,39.721667,143.449167,11.860,2.20,FAR E OFF SANRIKU,14
30641,2026-04-21T23:25:41.790000Z,39.848167,143.560333,6.830,1.60,FAR E OFF SANRIKU,12
30642,2026-04-21T23:27:39.450000Z,39.843000,143.559000,10.610,1.60,FAR E OFF SANRIKU,19
30643,2026-04-21T23:31:05.300000Z,39.722833,143.185167,13.360,1.40,FAR E OFF SANRIKU,12
30644,2026-04-21T23:34:22.180000Z,39.751333,143.461333,12.570,2.20,FAR E OFF SANRIKU,29
30645,2026-04-21T23:40:01.060000Z,39.619167,143.244667,12.760,1.70,FAR E OFF SANRIKU,21
30646,2026-04-21T23:42:17.430000Z,39.573500,143.596333,15.870,1.20,FAR E OFF SANRIKU,8
30647,2026-04-21T23:44:42.600000Z,39.968167,142.907333,23.280,1.30,E OFF IWATE PREF,10
30648,2026-04-21T23:46:04.660000Z,39.616167,143.200000,2.200,1.70,FAR E OFF SANRIKU,14
30649,2026-04-21T23:50:58.030000Z,39.914167,143.387167,13.170,1.30,FAR E OFF SANRIKU,9
30650,2026-04-21T23:51:26.660000Z,39.618000,143.177500,3.800,1.80,FAR E OFF SANRIKU,22
30651,2026-04-21T23:55:54.170000Z,39.717500,143.454833,12.890,2.40,FAR E OFF SANRIKU,32
30652,2026-04-22T00:01:11.400000Z,39.855000,143.176167,17.640,5.30,FAR E OFF SANRIKU,39
30653,2026-04-22T00:06:34.810000Z,39.812833,143.290667,5.280,1.70,FAR E OFF SANRIKU,13
30654,2026-04-22T00:10:21.230000Z,39.825167,143.291167,6.320,1.60,FAR E OFF SANRIKU,10
30655,2026-04-22T00:11:49.950000Z,39.570667,143.235833,47.000,1.00,FAR E OFF SANRIKU,8
30656,2026-04-22T00:12:30.420000Z,39.828833,143.266500,4.110,2.40,FAR E OFF SANRIKU,24
30657,2026-04-22T00:14:44.080000Z,39.244167,143.620667,10.460,2.40,FAR E OFF SANRIKU,24
30658,2026-04-22T00:16:53.010000Z,39.820000,143.214500,13.220,1.90,FAR E OFF SANRIKU,26
30659,2026-04-22T00:16:59.520000Z,39.706667,143.415000,1.000,2.60,FAR E OFF SANRIKU,15
30660,2026-04-22T00:19:02.280000Z,39.623167,143.239667,2.610,2.30,FAR E OFF SANRIKU,30
30661,2026-04-22T00:22:38.110000Z,39.879500,142.876167,23.020,2.40,E OFF IWATE PREF,28
30662,2026-04-22T00:26:00.220000Z,39.916000,143.070500,15.250,1.50,FAR E OFF SANRIKU,20
30663,2026-04-22T00:30:06.930000Z,39.871833,143.167333,14.900,1.60,FAR E OFF SANRIKU,26
30664,2026-04-22T00:31:39.850000Z,39.933667,142.414167,37.610,1.20,E OFF IWATE PREF,21
30665,2026-04-22T00:35:31.250000Z,39.900000,143.096500,12.430,1.30,FAR E OFF SANRIKU,18
30666,2026-04-22T00:37:52.000000Z,39.697667,143.220500,12.810,1.30,FAR E OFF SANRIKU,16
30667,2026-04-22T00:38:27.210000Z,39.552667,141.153333,91.280,0.80,NORTHERN IWATE PREF,8
30668,2026-04-22T00:39:18.770000Z,40.114833,143.333833,5.490,2.20,FAR E OFF SANRIKU,25
30669,2026-04-22T00:40:26.180000Z,39.850167,143.272167,12.390,1.70,FAR E OFF SANRIKU,18
30670,2026-04-22T00:44:06.140000Z,39.883167,142.465000,36.490,1.30,E OFF IWATE PREF,21
30671,2026-04-22T00:46:09.900000Z,38.677000,141.077167,9.590,0.90,NORTHERN MIYAGI PREF,10
30672,2026-04-22T00:47:32.940000Z,40.146500,143.360833,14.080,1.70,FAR E OFF SANRIKU,15
30673,2026-04-22T00:49:29.970000Z,39.779000,143.034667,20.740,1.20,FAR E OFF SANRIKU,8
30674,2026-04-22T00:51:00.800000Z,39.769333,143.026167,20.220,1.50,FAR E OFF SANRIKU,13
30675,2026-04-22T00:51:14.900000Z,39.648833,143.198833,9.350,1.30,FAR E OFF SANRIKU,9
30676,2026-04-22T00:52:02.070000Z,39.927833,143.036500,21.170,2.10,E OFF IWATE PREF,29
30677,2026-04-22T00:53:21.540000Z,40.197667,142.844167,4.910,2.50,NE OFF IWATE PREF,32
30678,2026-04-22T00:58:34.050000Z,39.633000,143.246333,18.780,1.40,FAR E OFF SANRIKU,11
30679,2026-04-22T00:59:34.870000Z,39.749167,143.141167,17.130,1.60,FAR E OFF SANRIKU,9
30680,2026-04-22T01:07:24.540000Z,40.130667,143.388000,12.930,1.60,FAR E OFF SANRIKU,7
30681,2026-04-22T01:07:36.620000Z,39.980167,141.987500,38.920,0.90,NORTHERN IWATE PREF,20
30682,2026-04-22T01:08:46.200000Z,39.692667,143.399000,13.400,2.10,FAR E OFF SANRIKU,27
30683,2026-04-22T01:12:07.020000Z,39.800333,143.756833,16.590,1.70,FAR E OFF SANRIKU,19
30684,2026-04-22T01:13:02.710000Z,39.840167,143.568333,11.250,2.20,FAR E OFF SANRIKU,24
30685,2026-04-22T01:15:26.400000Z,39.393000,143.665000,13.620,2.50,FAR E OFF SANRIKU,29
30686,2026-04-22T01:26:04.960000Z,39.921500,142.457167,37.000,2.20,E OFF IWATE PREF,32
30687,2026-04-22T01:28:05.120000Z,39.748333,143.334333,15.390,1.40,FAR E OFF SANRIKU,18
30688,2026-04-22T01:29:20.890000Z,39.672167,143.157833,15.000,1.80,FAR E OFF SANRIKU,12
30689,2026-04-22T01:30:21.330000Z,39.868500,143.205333,6.460,1.30,FAR E OFF SANRIKU,12
30690,2026-04-22T01:30:52.890000Z,38.772833,141.665500,67.740,1.50,KINKAZAN REGION,18
30691,2026-04-22T01:33:07.220000Z,40.129833,142.426167,37.170,1.30,NE OFF IWATE PREF,13
30692,2026-04-22T01:33:15.460000Z,39.575000,143.628500,7.180,1.60,FAR E OFF SANRIKU,8
30693,2026-04-22T01:37:39.640000Z,40.868667,143.034667,13.270,1.50,E OFF AOMORI PREF,11
30694,2026-04-22T01:38:53.880000Z,39.706167,143.431500,13.030,2.70,FAR E OFF SANRIKU,32
30695,2026-04-22T01:47:06.630000Z,39.618333,143.206333,13.740,2.40,FAR E OFF SANRIKU,32
30696,2026-04-22T01:48:11.500000Z,39.760833,143.441500,11.010,1.50,FAR E OFF SANRIKU,12
30697,2026-04-22T01:49:09.610000Z,39.574500,143.240000,12.990,1.80,FAR E OFF SANRIKU,23
30698,2026-04-22T01:50:25.760000Z,39.576167,143.664500,10.980,2.40,FAR E OFF SANRIKU,26
30699,2026-04-22T01:52:35.070000Z,39.728000,143.117000,20.060,1.60,FAR E OFF SANRIKU,15
30700,2026-04-22T01:55:48.530000Z,39.718667,143.382500,12.180,0.90,FAR E OFF SANRIKU,11
30701,2026-04-22T02:00:50.860000Z,39.691833,143.230333,14.040,1.20,FAR E OFF SANRIKU,11
30702,2026-04-22T02:01:24.940000Z,39.700667,143.398000,13.670,2.40,FAR E OFF SANRIKU,32
30703,2026-04-22T02:02:27.910000Z,39.914000,142.393333,37.830,3.00,E OFF IWATE PREF,37
30704,2026-04-22T02:05:19.820000Z,39.914500,142.381167,38.500,3.20,E OFF IWATE PREF,38
30705,2026-04-22T02:06:39.270000Z,39.727667,143.446500,11.580,2.30,FAR E OFF SANRIKU,22
30706,2026-04-22T02:07:38.200000Z,39.863667,143.194667,10.600,1.80,FAR E OFF SANRIKU,21
30707,2026-04-22T02:08:18.910000Z,39.613833,143.227500,11.130,1.80,FAR E OFF SANRIKU,18
30708,2026-04-22T02:10:03.960000Z,39.727500,143.374333,12.860,1.80,FAR E OFF SANRIKU,19
30709,2026-04-22T02:11:46.190000Z,39.707167,143.360500,13.820,3.90,FAR E OFF SANRIKU,33
30710,2026-04-22T02:17:02.280000Z,39.553833,143.420833,10.280,1.90,FAR E OFF SANRIKU,25
30711,2026-04-22T02:18:15.490000Z,41.907833,142.401833,64.510,1.60,S OFF URAKAWA,15
30712,2026-04-22T02:21:19.760000Z,39.588500,143.220167,2.780,1.90,FAR E OFF SANRIKU,19
30713,2026-04-22T02:25:12.330000Z,39.526667,143.337667,8.110,3.00,FAR E OFF SANRIKU,27
30714,2026-04-22T02:27:55.110000Z,39.606333,142.691000,27.710,1.00,E OFF IWATE PREF,12
30715,2026-04-22T02:34:35.860000Z,39.936333,142.440333,36.680,2.80,E OFF IWATE PREF,38
30716,2026-04-22T02:38:42.780000Z,39.618667,143.221667,13.530,1.20,FAR E OFF SANRIKU,10
30717,2026-04-22T02:48:31.180000Z,39.118167,143.582667,8.190,1.60,FAR E OFF SANRIKU,18
30718,2026-04-22T02:51:05.590000Z,39.119667,143.593833,12.570,2.00,FAR E OFF SANRIKU,20
30719,2026-04-22T02:54:33.040000Z,39.831833,143.307000,5.800,1.60,FAR E OFF SANRIKU,14
30720,2026-04-22T02:55:44.970000Z,39.740500,143.346000,13.600,1.30,FAR E OFF SANRIKU,12
30721,2026-04-22T03:00:26.910000Z,40.055833,142.208833,44.190,1.80,NE OFF IWATE PREF,30
30722,2026-04-22T03:03:34.650000Z,39.356333,143.392000,10.750,1.30,FAR E OFF SANRIKU,13
30723,2026-04-22T03:05:31.890000Z,39.785167,143.284667,4.530,2.70,FAR E OFF SANRIKU,27
30724,2026-04-22T03:07:24.380000Z,39.643333,143.156833,4.730,1.70,FAR E OFF SANRIKU,25
30725,2026-04-22T03:08:55.770000Z,39.425167,143.340167,49.000,1.00,FAR E OFF SANRIKU,11
30726,2026-04-22T03:09:27.110000Z,39.764167,143.163167,14.470,1.50,FAR E OFF SANRIKU,13
30727,2026-04-22T03:10:52.060000Z,39.666500,143.176000,15.130,1.40,FAR E OFF SANRIKU,18
30728,2026-04-22T03:14:25.690000Z,39.914500,143.588500,10.900,1.80,FAR E OFF SANRIKU,18
30729,2026-04-22T03:17:34.770000Z,39.730000,143.429333,12.030,1.70,FAR E OFF SANRIKU,23
30730,2026-04-22T03:20:02.790000Z,40.061000,142.499000,35.690,1.00,NE OFF IWATE PREF,13
30731,2026-04-22T03:21:02.650000Z,39.914167,142.541667,31.190,1.00,E OFF IWATE PREF,10
30732,2026-04-22T03:28:10.050000Z,39.888167,143.159833,12.660,1.20,FAR E OFF SANRIKU,14
30733,2026-04-22T03:29:37.540000Z,39.833833,143.299333,2.360,1.90,FAR E OFF SANRIKU,24
30734,2026-04-22T03:31:41.090000Z,39.727833,142.890667,22.970,0.80,E OFF IWATE PREF,11
30735,2026-04-22T03:34:19.440000Z,39.130167,143.346500,3.040,1.60,FAR E OFF SANRIKU,17
30736,2026-04-22T03:45:26.750000Z,39.733167,143.359833,12.230,1.00,FAR E OFF SANRIKU,9
30737,2026-04-22T03:45:50.610000Z,39.821667,143.272500,2.960,3.30,FAR E OFF SANRIKU,27
30738,2026-04-22T03:47:13.690000Z,40.886667,143.052333,10.020,2.00,E OFF AOMORI PREF,11
30739,2026-04-22T03:48:16.060000Z,39.831833,143.330167,11.180,1.30,FAR E OFF SANRIKU,13
30740,2026-04-22T03:49:11.050000Z,39.621000,141.958333,32.550,1.00,NORTHERN IWATE PREF,24
30741,2026-04-22T03:51:43.150000Z,39.838167,143.669167,15.330,1.60,FAR E OFF SANRIKU,27
30742,2026-04-22T03:55:06.900000Z,40.105667,143.333833,15.230,1.70,FAR E OFF SANRIKU,20
30743,2026-04-22T03:56:12.020000Z,40.110000,143.328500,15.380,1.30,FAR E OFF SANRIKU,13
30744,2026-04-22T03:56:43.160000Z,39.714000,143.429167,12.400,1.40,FAR E OFF SANRIKU,15
30745,2026-04-22T04:05:20.290000Z,39.419167,143.481500,11.330,1.70,FAR E OFF SANRIKU,15
30746,2026-04-22T04:06:35.140000Z,39.666833,143.193000,16.050,2.50,FAR E OFF SANRIKU,39
30747,2026-04-22T04:09:39.510000Z,39.629167,143.464500,13.380,2.00,FAR E OFF SANRIKU,21
30748,2026-04-22T04:11:47.110000Z,39.695667,143.214333,15.940,2.10,FAR E OFF SANRIKU,32
30749,2026-04-22T04:14:05.330000Z,39.724500,143.210500,14.990,1.30,FAR E OFF SANRIKU,14
30750,2026-04-22T04:15:04.420000Z,39.845167,143.300167,3.280,1.60,FAR E OFF SANRIKU,16
30751,2026-04-22T04:15:20.670000Z,41.424500,142.033000,62.160,1.80,E OFF AOMORI PREF,27
30752,2026-04-22T04:17:36.310000Z,39.685000,143.134333,4.510,1.60,FAR E OFF SANRIKU,13
30753,2026-04-22T04:21:01.090000Z,39.726833,143.379000,12.750,1.50,FAR E OFF SANRIKU,19
30754,2026-04-22T04:22:18.000000Z,39.796667,143.695167,17.450,2.60,FAR E OFF SANRIKU,34
30755,2026-04-22T04:27:43.120000Z,39.753333,143.160333,13.640,1.30,FAR E OFF SANRIKU,11
30756,2026-04-22T04:30:45.990000Z,39.881167,143.181667,14.670,1.80,FAR E OFF SANRIKU,26
30757,2026-04-22T04:33:14.550000Z,39.900667,143.049667,11.710,1.20,E OFF IWATE PREF,10
30758,2026-04-22T04:37:00.950000Z,39.737333,143.238167,11.230,1.30,FAR E OFF SANRIKU,13
30759,2026-04-22T04:37:45.850000Z,39.701333,143.412000,13.410,1.60,FAR E OFF SANRIKU,22
30760,2026-04-22T04:40:22.320000Z,39.883667,143.216833,2.350,1.50,FAR E OFF SANRIKU,21
30761,2026-04-22T04:43:06.930000Z,39.573000,143.662167,9.710,1.80,FAR E OFF SANRIKU,23
30762,2026-04-22T04:49:52.560000Z,39.816167,143.258500,2.460,1.50,FAR E OFF SANRIKU,12
30763,2026-04-22T04:50:29.610000Z,40.021333,143.409667,12.530,2.00,FAR E OFF SANRIKU,24
30764,2026-04-22T04:52:16.190000Z,40.775167,144.120167,22.020,1.30,FAR E OFF SANRIKU,16
30765,2026-04-22T05:01:37.990000Z,40.134500,143.350833,14.070,1.60,FAR E OFF SANRIKU,22
30766,2026-04-22T05:03:22.730000Z,39.200500,143.341667,7.870,1.20,FAR E OFF SANRIKU,12
30767,2026-04-22T05:05:23.200000Z,39.916667,142.541833,33.130,1.50,E OFF IWATE PREF,13
30768,2026-04-22T05:05:53.210000Z,40.148833,143.381333,11.000,1.60,FAR E OFF SANRIKU,12
30769,2026-04-22T05:14:21.990000Z,39.666667,143.186833,16.330,2.70,FAR E OFF SANRIKU,38
30770,2026-04-22T05:15:20.870000Z,40.076333,142.201500,43.270,2.50,NE OFF IWATE PREF,40
30771,2026-04-22T05:16:52.110000Z,39.887500,143.232833,2.030,1.60,FAR E OFF SANRIKU,12
30772,2026-04-22T05:18:28.990000Z,40.057000,143.428167,13.170,1.20,FAR E OFF SANRIKU,9
30773,2026-04-22T05:20:32.610000Z,39.721000,143.395833,13.240,1.40,FAR E OFF SANRIKU,21
30774,2026-04-22T05:23:46.530000Z,39.554500,143.419333,10.800,1.50,FAR E OFF SANRIKU,10
